id,name,timezone,street,city,state,zip,phone,url,latitude,longitude,state_name
3571,Phoenix,America/Phoenix,1919 W. Deer Valley,Phoenix,AZ,85027,623-780-2330,us/az/phoenix/1919-w--deer-valley/store-3571,33.68329359,-112.1010851,Arizona
5072,Tampa,America/New_York,2523 North Dale Mabry Hwy,Tampa,FL,33607,813-879-9569,us/fl/tampa/2523-north-dale-mabry-hwy/store-5072,27.96273052,-82.50496321,Florida
6576,Orange City,America/New_York,1221 Saxon Boulevard,Orange City,FL,32763,386-774-0963,us/fl/orange-city/1221-saxon-boulevard/store-6576,28.9116486,-81.27790556,Florida
3677,Phoenix,America/Phoenix,3330 E. Thomas Ave.,Phoenix,AZ,85018,602-224-0830,us/az/phoenix/3330-e--thomas-ave/store-3677,33.48106199,-112.0099282,Arizona
3994,Tempe,America/Phoenix,630 W Elliott Road,Tempe,AZ,85283,480-897-0471,us/az/tempe/630-w-elliott-road/store-3994,33.3496646,-111.9469973,Arizona
3799,Phoenix,America/Phoenix,3411 West Union Hills Drive,Phoenix,AZ,85053,602-789-8949,us/az/phoenix/3411-west-union-hills-drive/store-3799,33.65410875,-112.1323885,Arizona
4312,Phoenix,America/Phoenix,4740 E. Baseline Rd.,Phoenix,AZ,85042,602-426-0733,us/az/phoenix/4740-e--baseline-rd/store-4312,33.37869685,-111.9796433,Arizona
3674,Phoenix,America/Phoenix,9606 N. 19Th Ave.,Phoenix,AZ,85021,602-870-2947,us/az/phoenix/9606-n--19th-ave/store-3674,33.57314757,-112.1001551,Arizona
6592,Sdi 6592 Peoria Az,America/Phoenix,6753 West Happy Valley Road,Peoria,AZ,85383,623-376-6255,us/az/peoria/6753-west-happy-valley-road/store-6592,33.71171233,-112.2046501,Arizona
6887,Willow Grove,America/New_York,2405 Easton Road,Willow Grove,PA,19090,215-259-6171,us/pa/willow-grove/2405-easton-road/store-6887,40.16735,-75.1251222,Pennsylvania
3819,Phoenix,America/Phoenix,748 E. Mcdowell,Phoenix,AZ,85006,602-258-9320,us/az/phoenix/748-e--mcdowell/store-3819,33.46617492,-112.0632251,Arizona
3564,Phoenix,America/Phoenix,4302 E. Chandler Blvd.,Phoenix,AZ,85044,480-704-9151,us/az/phoenix/4302-e--chandler-blvd/store-3564,33.30582874,-111.9907149,Arizona
3681,Phoenix,America/Phoenix,3310 West Bethany Home Road,Phoenix,AZ,85017,602-336-1361,us/az/phoenix/3310-west-bethany-home-road/store-3681,33.52448528,-112.130401,Arizona
3809,Casa Grande,America/Phoenix,1392 E. Florence Blvd.,Casa Grande,AZ,85122,520-316-9067,us/az/casa-grande/1392-e--florence-blvd/store-3809,32.87991717,-111.7274769,Arizona
4122,Glendale,America/Phoenix,8002 N 43Rd Avenue,Glendale,AZ,85302,623-934-2700,us/az/glendale/8002-n-43rd-avenue/store-4122,33.5535131,-112.1520518,Arizona
4132,Glendale,America/Phoenix,5151 W Peoria Ave,Glendale,AZ,85302,623-915-6760,us/az/glendale/5151-w-peoria-ave/store-4132,33.58147406,-112.1701326,Arizona
5066,Peoria,America/Phoenix,8359 W. Deer Valley Rd.,Peoria,AZ,85382,623-561-2647,us/az/peoria/8359-w--deer-valley-rd/store-5066,33.68109538,-112.2390935,Arizona
3635,Glendale,America/Phoenix,13916 N. 67Th Ave.,Glendale,AZ,85381,623-334-3800,us/az/glendale/13916-n--67th-ave/store-3635,33.61156355,-112.2031894,Arizona
6375,Audubon,America/New_York,112 Black Horse Pike,Audubon,NJ,08106,856-546-9400,us/nj/audubon/112-black-horse-pike/store-6375,39.891324,-75.08911624,New Jersey
3864,Phoenix,America/Phoenix,7440 Jesse Owens Pkwy,Phoenix,AZ,85042,602-268-6904,us/az/phoenix/7440-jesse-owens-pkwy/store-3864,33.37826029,-112.0696686,Arizona
3800,Peoria,America/Phoenix,8352 West Union Hills Drive,Peoria,AZ,85382,623-572-4282,us/az/peoria/8352-west-union-hills-drive/store-3800,33.65320443,-112.2389346,Arizona
5137,Grandy,America/New_York,6454 Caratoke Highway,Grandy,NC,27939,252-453-0203,us/nc/grandy/6454-caratoke-highway/store-5137,36.24224855,-75.87922499,North Carolina
4887,Longwood,America/New_York,155 East Sr 434,Longwood,FL,32750,407-831-3663,us/fl/longwood/155-east-sr-434/store-4887,28.69830506,-81.34504662,Florida
3525,Glendale,America/Phoenix,6501 W. Glendale Ave,Glendale,AZ,85301,623-842-4515,us/az/glendale/6501-w--glendale-ave/store-3525,33.53784001,-112.1993431,Arizona
1243,Peoria,America/Phoenix,10969 North 83Rd Avenue,Peoria,AZ,85345,623-412-1500,us/az/peoria/10969-north-83rd-avenue/store-1243,33.58431391,-112.2369847,Arizona
3589,Phoenix,America/Phoenix,5021 West Mcdowell,Phoenix,AZ,85043,602-353-1371,us/az/phoenix/5021-west-mcdowell/store-3589,33.46549694,-112.1679492,Arizona
4721,Brandon,America/New_York,1230 E. Brandon Blvd,Brandon,FL,33510,813-571-2990,us/fl/brandon/1230-e--brandon-blvd/store-4721,27.93831104,-82.26458029,Florida
3577,Phoenix,America/Phoenix,6724 West Thomas Road,Phoenix,AZ,85033,623-848-0826,us/az/phoenix/6724-west-thomas-road/store-3577,33.48078252,-112.2046472,Arizona
6257,Cinnaminson,America/New_York,1101 Route 130 South,Cinnaminson,NJ,08077,856-829-1066,us/nj/cinnaminson/1101-route-130-south/store-6257,39.99786591,-74.99204709,New Jersey
6718,Millville,America/New_York,2162 North 2Nd Street,Millville,NJ,08332,856-500-4830,us/nj/millville/2162-north-2nd-street/store-6718,39.423,-75.041,New Jersey
5573,Phoenix,America/Phoenix,7745 South 51St Avenue,Phoenix,AZ,85339,602-237-8602,us/az/phoenix/7745-south-51st-avenue/store-5573,33.37608981,-112.1678352,Arizona
5298,Riverview,America/New_York,10033 Balm Riverview Road,Riverview,FL,33569,813-234-1492,us/fl/riverview/10033-balm-riverview-road/store-5298,27.85463135,-82.31501772,Florida
4861,Sdi 4861 Plant City Fl,America/New_York,2901 James L. Redman Parkway,Plant City,FL,33566,813-754-0300,us/fl/plant-city/2901-james-l--redman-parkway/store-4861,27.98408683,-82.12229276,Florida
6835,Eden,America/Boise,1017 S 1150 E,Eden,ID,83325-5037,(208) 825-4147,us/id/eden/1017-s-1150-e/store-6835,42.575046,-114.297017,Idaho
4056,Phoenix,America/Phoenix,10210 West Indian School Road,Phoenix,AZ,85037,623-872-7773,us/az/phoenix/10210-west-indian-school-road/store-4056,33.49421083,-112.2796752,Arizona
5151,Oviedo,America/New_York,1055 Broadway Street,Oviedo,FL,32765,407-366-1069,us/fl/oviedo/1055-broadway-street/store-5151,28.66693357,-81.22504137,Florida
5496,Surprise,America/Phoenix,13924 N Litchfield Road,Surprise,AZ,85379,623-544-2904,us/az/surprise/13924-n-litchfield-road/store-5496,33.61034167,-112.3597312,Arizona
1299,Tolleson,America/Phoenix,9552 West Van Buren Avenue,Tolleson,AZ,85353,623-936-3475,us/az/tolleson/9552-west-van-buren-avenue/store-1299,33.45069422,-112.2657218,Arizona
5628,Riverview,America/New_York,10251 Big Bend Road,Riverview,FL,33578,656-207-5611,us/fl/riverview/10251-big-bend-road/store-5628,27.79117446,-82.34013366,Florida
4405,Orlando,America/New_York,5399 International Drive,Orlando,FL,32819,407-352-0016,us/fl/orlando/5399-international-drive/store-4405,28.4629061,-81.45212308,Florida
5697,Maricopa,America/Phoenix,21470 N. John Wayne Parkway,Maricopa,AZ,85139,520-316-6000,us/az/maricopa/21470-n--john-wayne-parkway/store-5697,33.0739919,-112.0441312,Arizona
5166,Surprise,America/Phoenix,15471 West Bell Road,Surprise,AZ,85374,623-584-5756,us/az/surprise/15471-west-bell-road/store-5166,33.63819953,-112.3927613,Arizona
5535,Sdi 5535 Lithia Fl,America/New_York,16525 Fishhawk Boulevard,Lithia,FL,33547,813-662-5335,us/fl/lithia/16525-fishhawk-boulevard/store-5535,27.85590966,-82.20456451,Florida
3528,Glendale,America/Phoenix,13751 West Glendale Avenue,Glendale,AZ,85307,623-935-6198,us/az/glendale/13751-west-glendale-avenue/store-3528,33.5364126,-112.3555946,Arizona
5512,Avondale,America/Phoenix,10750 W. Lower Buckeye Road,Avondale,AZ,85323,623-388-5887,us/az/avondale/10750-w--lower-buckeye-road/store-5512,33.42148545,-112.2916027,Arizona
4529,Orlando,America/New_York,242 South Semoran Blvd,Orlando,FL,32807,407-482-3456,us/fl/orlando/242-south-semoran-blvd/store-4529,28.54107557,-81.31118171,Florida
6268,Flemington,America/New_York,314 Us Highway 31 South,Flemington,NJ,08822,908-788-0010,us/nj/flemington/314-us-highway-31-south/store-6268,40.53953657,-74.85680179,New Jersey
6590,Surprise,America/Phoenix,17181 West Greenway,Surprise,AZ,85388,623-584-2419,us/az/surprise/17181-west-greenway/store-6590,33.6239,-112.4286,Arizona
1006,Avondalee,America/Phoenix,601 North Central,Avondale,AZ,85323,623-932-9100,us/az/avondale/601-north-central/store-1006,33.44136603,-112.3491251,Arizona
6079,Hainesport,America/New_York,1498 Route 38 East,Hainesport,NJ,08036,856-415-6411,us/nj/hainesport/1498-route-38-east/store-6079,39.98147025,-74.81097691,New Jersey
6746,Goodyear,America/Phoenix,85 N Estrella Pkwy,Goodyear,AZ,85338,602-675-5831,us/az/goodyear/85-n-estrella-pkwy/store-6746,33.4469013,-112.3924312,Arizona
4890,Twin Falls,America/Boise,431 Blue Lakes Blvd North,Twin Falls,ID,83301,208-736-8888,us/id/twin-falls/431-blue-lakes-blvd-north/store-4890,42.56945507,-114.4609986,Idaho
4916,Auburndale,America/New_York,415 Magnolia Avenue,Auburndale,FL,33823,863-967-3583,us/fl/auburndale/415-magnolia-avenue/store-4916,28.05824575,-81.7883467,Florida
6471,Sdi 6471 Ewing Nj,America/New_York,1660 North Olden Avenue,Ewing,NJ,08638,609-896-3200,us/nj/ewing/1660-north-olden-avenue/store-6471,40.246092,-74.7631947,New Jersey
6597,Parrish,America/New_York,8803 Us Highway 301,Parrish,FL,34219,941-776-8135,us/fl/parrish/8803-us-highway-301/store-6597,27.54286817,-82.47584442,Florida
6669,Lakeland,America/New_York,5030 Dave Robbins Way,Lakeland,FL,33812,863-815-7337,us/fl/lakeland/5030-dave-robbins-way/store-6669,27.9742,-81.8849,Florida
6485,Bradenton,America/New_York,6008 14Th Street West,Bradenton,FL,34207,941-752-5770,us/fl/bradenton/6008-14th-street-west/store-6485,27.433712,-82.575979,Florida
4644,Winter Haven,America/New_York,1520 First Street S.,Winter Haven,FL,33880,863-401-8727,us/fl/winter-haven/1520-first-street-s/store-4644,28.00700752,-81.72625154,Florida
4908,Nags Head,America/New_York,5205 S Croatan Hwy,Nags Head,NC,27959,252-441-9030,us/nc/nags-head/5205-s-croatan-hwy/store-4908,35.93624676,-75.61354122,North Carolina
4175,Sdi 4175 Saint Cloud Fl,America/New_York,4350 West 13Th Street,Saint Cloud,FL,34769,407-892-9355,us/fl/saint-cloud/4350-west-13th-street/store-4175,28.25336437,-81.31540284,Florida
6665,Kissimmee,America/New_York,1051 Cypress Parkway,Kissimmee,FL,34758,407-846-0160,us/fl/kissimmee/1051-cypress-parkway/store-6665,28.1478,-81.4444,Florida
3845,Buckeye,America/Phoenix,1111 East Hwy 85,Buckeye,AZ,85326,623-393-9690,us/az/buckeye/1111-east-hwy-85/store-3845,33.376388,-112.5712645,Arizona
6186,Franklin Park,America/New_York,3331 NJ 27,Franklin Park,NJ,08823,732-419-3903,us/nj/franklin-park/3331-nj-27/store-6186,40.42993576,-74.55700725,New Jersey
6179,Green Brook,America/New_York,199 Route 22 East,Green Brook,NJ,08812,732-400-5199,us/nj/green-brook/199-route-22-east/store-6179,40.60053946,-74.4806783,New Jersey
5259,Titusville,America/New_York,650 Cheney Highway,Titusville,FL,32780,321-383-8818,us/fl/titusville/650-cheney-highway/store-5259,28.5579131,-80.80836207,Florida
6440,Middletown,America/New_York,368 Route 211 East,Middletown,NY,10940,845-394-0005,us/ny/middletown/368-route-211-east/store-6440,41.45550376,-74.39057149,New York
6235,Edison,America/New_York,238 Lafayette Avenue,Edison,NJ,08840,732-483-4517,us/nj/edison/238-lafayette-avenue/store-6235,40.54624231,-74.33003068,New Jersey
4961,Cocoa,America/New_York,1112 Clearlake Road,Cocoa,FL,32922,321-631-4121,us/fl/cocoa/1112-clearlake-road/store-4961,28.37418457,-80.75447381,Florida
5092,Wauchula,America/New_York,909 South 6Th Avenue,Wauchula,FL,33873,863-767-0006,us/fl/wauchula/909-south-6th-avenue/store-5092,27.53621838,-81.80866778,Florida
6587,Merritt Island,America/New_York,2140 N Courtenay Parkway,Merritt Island,FL,32953,321-877-0728,us/fl/merritt-island/2140-n-courtenay-parkway/store-6587,28.3943,-80.7041,Florida
6405,Staten Island,America/New_York,148 Page Avenue,Staten Island,NY,10307,718-317-6642,us/ny/staten-island/148-page-avenue/store-6405,40.52078695,-74.23565179,New York
6054,Howell,America/New_York,4610 Route 9 South,Howell,NJ,07731,732-367-2000,us/nj/howell/4610-route-9-south/store-6054,40.13956663,-74.2257759,New Jersey
6273,Sdi 6273 Elizabeth Nj,America/New_York,573 Spring Street,Elizabeth,NJ,07201,908-965-0060,us/nj/elizabeth/573-spring-street/store-6273,40.6722172,-74.2002084,New Jersey
6427,Newark,America/New_York,189-237 Springfield Avenue,Newark,NJ,07103,973-693-0025,us/nj/newark/189-237-springfield-avenue/store-6427,40.7345901,-74.18753028,New Jersey
6250,Middletown,America/New_York,1511 Highway 35,Middletown,NJ,07748,732-533-5137,us/nj/middletown/1511-highway-35/store-6250,40.40424945,-74.12549816,New Jersey
6152,Sdi Hasbrouck Heights Nj,America/New_York,156 Route 17 North,Hasbrouck Heights,NJ,07604,201-462-0400,us/nj/hasbrouck-heights/156-route-17-north/store-6152,40.85463222,-74.07109425,New Jersey
6227,Sdi 6227 New Windsor Ny,America/New_York,14 Liner Road,New Windsor,NY,12550,845-567-4242,us/ny/new-windsor/14-liner-road/store-6227,41.49572521,-74.0741332,New York
1139,Kingman,America/Phoenix,3000 East Andy Devine,Kingman,AZ,86401,928-753-1050,us/az/kingman/3000-east-andy-devine/store-1139,35.213033,-114.0139105,Arizona
1145,Kingman,America/Phoenix,3762 Stockton Hill Road,Kingman,AZ,86409,928-757-3200,us/az/kingman/3762-stockton-hill-road/store-1145,35.2324359,-114.0365205,Arizona
4361,Melbourne,America/New_York,4011 N Wickham Road,Melbourne,FL,32935,321-242-2082,us/fl/melbourne/4011-n-wickham-road/store-4361,28.17287952,-80.6715585,Florida
6668,Sebring,America/New_York,650 Us Highway 27 North,Sebring,FL,33870,863-385-5515,us/fl/sebring/650-us-highway-27-north/store-6668,27.4898,-81.4824,Florida
6976,Sdi 6976 Brooklyn Ny,America/New_York,730 Broadway,Brooklyn,NY,11206,929-554-4337,us/ny/brooklyn/730-broadway/store-6976,40.70096,-73.94259,New York
6675,Sdi 6675 Long Island Ny,America/New_York,3702 Queens Boulevard,Long Island City,NY,11101,347-507-7356,us/ny/long-island-city/3702-queens-boulevard/store-6675,40.743813,-73.927734,New York
4506,Melbourne,America/New_York,555 S Babcock Street,Melbourne,FL,32901,321-409-5543,us/fl/melbourne/555-s-babcock-street/store-4506,28.09940773,-80.62127598,Florida
3712,Golden Valley,America/Phoenix,5261 West Highway 68,Golden Valley,AZ,86413,928-565-2255,us/az/golden-valley/5261-west-highway-68/store-3712,35.22234483,-114.2092585,Arizona
6566,Palm Bay,America/New_York,1038 Malabar Road Southeast,Palm Bay,FL,32909,321-953-5853,us/fl/palm-bay/1038-malabar-road-southeast/store-6566,27.99843426,-80.64245218,Florida
6502,Valley Stream,America/New_York,750 West Sunrise Highway,Valley Stream,NY,11581,516-887-4768,us/ny/valley-stream/750-west-sunrise-highway/store-6502,40.66523724,-73.72726005,New York
6700,Albany,America/New_York,351 Southern Boulevard,Albany,NY,12202,518-599-0774,us/ny/albany/351-southern-boulevard/store-6700,42.63028183,-73.77561871,New York
6491,Latham,America/New_York,701 Troy Schenectady Road,Latham,NY,12110,518-313-7698,us/ny/latham/701-troy-schenectady-road/store-6491,42.75643244,-73.77561702,New York
6524,East Meadow,America/New_York,1724 Hempstead Turnpike,East Meadow,NY,11554,516-228-5013,us/ny/east-meadow/1724-hempstead-turnpike/store-6524,40.72314794,-73.57242875,New York
6537,Troy,America/New_York,120 Hoosick St,Troy,NY,12180,518-326-1061,us/ny/troy/120-hoosick-st/store-6537,42.73905469,-73.67704552,New York
5720,Henderson,America/Los_Angeles,1426 East Lake Mead Parkway,Henderson,NV,89015,702-633-0051,us/nv/henderson/1426-east-lake-mead-parkway/store-5720,36.07265303,-114.9536225,Nevada
6839,Sdi 6839 Danbury Ct,America/New_York,172 White St,Danbury,CT,06810,203-628-7339,us/ct/danbury/172-white-st/store-6839,41.3990832,-73.4451102,Connecticut
5422,Ft Myers,America/New_York,555 Pine Island Road,Ft Myers,FL,33903,239-995-5114,us/fl/ft-myers/555-pine-island-road/store-5422,26.68158414,-81.89863846,Florida
2204,Henderson,America/Los_Angeles,300 South Boulder Highway,Henderson,NV,89015,702-565-8375,us/nv/henderson/300-south-boulder-highway/store-2204,36.03651139,-114.9774438,Nevada
6742,New Milford,America/New_York,291 Danbury Rd,New Milford,CT,06776,860-717-0430,us/ct/new-milford/291-danbury-rd/store-6742,41.538399,-73.4213821,Connecticut
4095,Bullhead City,America/Phoenix,1530 Grandview Drive,Bullhead City,AZ,86442,928-704-9300,us/az/bullhead-city/1530-grandview-drive/store-4095,35.08917703,-114.597474,Arizona
3951,Las Vegas,America/Los_Angeles,5725 E Charleston Blvd,Las Vegas,NV,89142,702-457-3400,us/nv/las-vegas/5725-e-charleston-blvd/store-3951,36.1589158,-115.0493098,Nevada
2422,Las Vegas,America/Los_Angeles,377 N. Nellis Boulevard,Las Vegas,NV,89110,702-452-0122,us/nv/las-vegas/377-n--nellis-boulevard/store-2422,36.17013092,-115.0627475,Nevada
3761,Las Vegas,America/Los_Angeles,5085 East Tropicana Blvd.,Las Vegas,NV,89122,702-434-8999,us/nv/las-vegas/5085-east-tropicana-blvd/store-3761,36.09983436,-115.0619388,Nevada
3744,Las Vegas,America/Los_Angeles,2120 E. Craig Road,Las Vegas,NV,89081,702-643-1470,us/nv/las-vegas/2120-e--craig-road/store-3744,36.24016929,-115.1200507,Nevada
5969,Las Vegas,America/Los_Angeles,3340 East Flamingo Road,Las Vegas,NV,89121,702-221-0299,us/nv/las-vegas/3340-east-flamingo-road/store-5969,36.11741723,-115.1014786,Nevada
5630,North Las Vegas,America/Los_Angeles,5465 Camino Al Norte Blvd,North Las Vegas,NV,89031,702-639-0091,us/nv/north-las-vegas/5465-camino-al-norte-blvd/store-5630,36.25888119,-115.154184,Nevada
6271,North Babylon,America/New_York,1380 Deer Park Avenue,North Babylon,NY,11703,631-242-2700,us/ny/north-babylon/1380-deer-park-avenue/store-6271,40.74360748,-73.32272843,New York
6200,Las Vegas,America/Los_Angeles,2301 East Sahara Avenue,Las Vegas,NV,89104,702-207-1184,us/nv/las-vegas/2301-east-sahara-avenue/store-6200,36.14487649,-115.1168704,Nevada
4501,Las Vegas,America/Los_Angeles,6135 South Pecos Road,Las Vegas,NV,89120,702-898-9559,us/nv/las-vegas/6135-south-pecos-road/store-4501,36.07833293,-115.1015188,Nevada
3431,Las Vegas,America/Los_Angeles,2082 E Warm Springs,Las Vegas,NV,89119,702-269-6614,us/nv/las-vegas/2082-e-warm-springs/store-3431,36.0578852,-115.1234867,Nevada
5435,Ft. Myers,America/New_York,8610 Gladiolus Drive,Ft. Myers,FL,33919,239-267-5521,us/fl/ft--myers/8610-gladiolus-drive/store-5435,26.52122698,-81.89608701,Florida
2376,Las Vegas,America/Los_Angeles,4442 N. Decatur,Las Vegas,NV,89031,702-395-3039,us/nv/las-vegas/4442-n--decatur/store-2376,36.24023452,-115.2069645,Nevada
6156,Vero Beach,America/New_York,1780 Us Highway 1,Vero Beach,FL,32960,772-567-0297,us/fl/vero-beach/1780-us-highway-1/store-6156,27.63391397,-80.38848505,Florida
2616,Las Vegas,America/Los_Angeles,3431 N. Rancho,Las Vegas,NV,89108,702-396-4888,us/nv/las-vegas/3431-n--rancho/store-2616,36.22068429,-115.2160518,Nevada
4960,Las Vegas,America/Los_Angeles,4260 W. Flamingo Road,Las Vegas,NV,89103,702-873-4328,us/nv/las-vegas/4260-w--flamingo-road/store-4960,36.11603285,-115.1973662,Nevada
4274,Las Vegas,America/Los_Angeles,6301 W. Lake Mead Blvd.,Las Vegas,NV,89108,702-648-4477,us/nv/las-vegas/6301-w--lake-mead-blvd/store-4274,36.19542792,-115.230753,Nevada
3300,Las Vegas,America/Los_Angeles,7390 W Cheyenne Ave,Las Vegas,NV,89129,702-655-3288,us/nv/las-vegas/7390-w-cheyenne-ave/store-3300,36.2187333,-115.2567859,Nevada
2438,Las Vegas,America/Los_Angeles,6455 West Sahara Avenue,Las Vegas,NV,89146,702-367-8833,us/nv/las-vegas/6455-west-sahara-avenue/store-2438,36.1434855,-115.2330367,Nevada
6500,Nesconset,America/New_York,2900 Middle Country Road,Nesconset,NY,11767,631-360-3813,us/ny/nesconset/2900-middle-country-road/store-6500,40.8616,-73.1328,New York
5517,Las Vegas,America/Los_Angeles,7245 South Durango Drive,Las Vegas,NV,89148,702-839-9600,us/nv/las-vegas/7245-south-durango-drive/store-5517,36.05656626,-115.2798086,Nevada
6376,Milford,America/New_York,1365 Old Boston Post Road,Milford,CT,06460,475 549 0317,us/ct/milford/1365-old-boston-post-road/store-6376,41.23917763,-73.03423405,Connecticut
5587,Fort Pierce,America/New_York,2551 South Jenkins Road,Fort Pierce,FL,34947,772-461-6309,us/fl/fort-pierce/2551-south-jenkins-road/store-5587,27.4186979,-80.38326816,Florida
5023,Boise,America/Boise,2145 S. Broadway Avenue,Boise,ID,83706,208-333-8100,us/id/boise/2145-s--broadway-avenue/store-5023,43.5842905,-116.1943071,Idaho
6797,Sdi 6797 Bristol Ct,America/New_York,1379 Farmington Avenue,Bristol,CT,06010,860-261-5799,us/ct/bristol/1379-farmington-avenue/store-6797,41.699662,-72.897846,Connecticut
4687,Boise,America/Boise,851 N. Orchard,Boise,ID,83706,208-327-9999,us/id/boise/851-n--orchard/store-4687,43.61230811,-116.2440278,Idaho
6713,Sdi 6713 Shirley Ny,America/New_York,800 Montauk Highway,Shirley,NY,11967,631-772-2709,us/ny/shirley/800-montauk-highway/store-6713,40.80047,-72.87031,New York
4290,Boise,America/Boise,8777 W. Overland Road,Boise,ID,83709,208-322-2605,us/id/boise/8777-w--overland-road/store-4290,43.58988381,-116.2913199,Idaho
5191,Garden City,America/Boise,6701 N. Glenwood Street,Garden City,ID,83714,208-854-1300,us/id/garden-city/6701-n--glenwood-street/store-5191,43.66581498,-116.2800211,Idaho
4904,Boise,America/Boise,10480 West Ustick Road,Boise,ID,83704,208-323-1172,us/id/boise/10480-west-ustick-road/store-4904,43.63443284,-116.3128072,Idaho
6243,Wallingford,America/New_York,1033 North Colony Road,Wallingford,CT,06492,203-265-9001,us/ct/wallingford/1033-north-colony-road/store-6243,41.49353229,-72.81012994,Connecticut
5565,Jensen Beach,America/New_York,3177 Nw Federal Hwy,Jensen Beach,FL,34957,772-692-2010,us/fl/jensen-beach/3177-nw-federal-hwy/store-5565,27.24374421,-80.27110555,Florida
6584,Meridian,America/Boise,1535 Celebration Avenue,Meridian,ID,83642,208-887-8519,us/id/meridian/1535-celebration-avenue/store-6584,43.59078461,-116.3665356,Idaho
4781,Meridian,America/Boise,2160 E. Fairview Avenue,Meridian,ID,83646,208-888-7110,us/id/meridian/2160-e--fairview-avenue/store-4781,43.62001907,-116.3671462,Idaho
5455,Naples,America/New_York,3585 Tamiami Trail East,Naples,FL,34112,239-417-1462,us/fl/naples/3585-tamiami-trail-east/store-5455,26.12217063,-81.76088557,Florida
6503,Meridian,America/Boise,4936 Linder Road,Meridian,ID,83646,208-888-2070,us/id/meridian/4936-linder-road/store-6503,43.64942729,-116.4131552,Idaho
1006249,Riverhead,America/New_York,Old Country Rd.,Riverhead,NY,11901,(000) 000-0000,us/ny/riverhead/old-country-rd/store-1006249,40.9284,-72.6841,New York
5889,Nampa,America/Boise,16063 Idaho Center Boulevard,Nampa,ID,83687,208-466-4114,us/id/nampa/16063-idaho-center-boulevard/store-5889,43.60665466,-116.5139097,Idaho
5490,Emmett,America/Boise,650 Highway 16,Emmett,ID,83617,208-365-5900,us/id/emmett/650-highway-16/store-5490,43.86156132,-116.4906603,Idaho
5416,Nampa,America/Boise,1109 12Th Avenue Road,Nampa,ID,83686,208-465-6451,us/id/nampa/1109-12th-avenue-road/store-5416,43.55769128,-116.5735458,Idaho
5837,Nampa,America/Boise,16274 N. Market Place Blvd.,Nampa,ID,83687,208-461-4948,us/id/nampa/16274-n--market-place-blvd/store-5837,43.60887855,-116.5910997,Idaho
6293,Manchester,America/New_York,90 Buckland Street,Manchester,CT,06042,860-327-6242,us/ct/manchester/90-buckland-street/store-6293,41.79914952,-72.55148136,Connecticut
6346,Springfield,America/New_York,1057 Boston Road,Springfield,MA,01119,413 264 6250,us/ma/springfield/1057-boston-road/store-6346,42.13842533,-72.50854149,Massachusetts
5706,Caldwell,America/Boise,3312 East Cleveland,Caldwell,ID,83605,208-454-5525,us/id/caldwell/3312-east-cleveland/store-5706,43.64540964,-116.6626935,Idaho
5049,Pahrump,America/Los_Angeles,350 S. Highway 160,Pahrump,NV,89048,775-727-0742,us/nv/pahrump/350-s--highway-160/store-5049,36.21459927,-115.9928249,Nevada
5784,Lake Park,America/New_York,201 North Congress Ave,Lake Park,FL,33403,561-863-1490,us/fl/lake-park/201-north-congress-ave/store-5784,26.79700687,-80.08579868,Florida
4413,Yuma,America/Phoenix,3120 S Pacific Avenue,Yuma,AZ,85365,928-726-0808,us/az/yuma/3120-s-pacific-avenue/store-4413,32.67091356,-114.5992597,Arizona
6287,Yuma,America/Phoenix,3075 South Avenue B,Yuma,AZ,85364,928-341-8498,us/az/yuma/3075-south-avenue-b/store-6287,32.67183015,-114.6495894,Arizona
5545,Greenacres,America/New_York,6300 Lakeworth Road,Greenacres,FL,33463,561-965-3800,us/fl/greenacres/6300-lakeworth-road/store-5545,26.61846309,-80.14280134,Florida
5546,Boynton Beach,America/New_York,320 Winchester Park Boulevard,Boynton Beach,FL,33436,561-733-5311,us/fl/boynton-beach/320-winchester-park-boulevard/store-5546,26.52847333,-80.09297803,Florida
6653,Coral Springs,America/New_York,6200 West Sample Road,Coral Springs,FL,33063,754-229-6195,us/fl/coral-springs/6200-west-sample-road/store-6653,26.2734,-80.2059,Florida
6223,Lauderhill,America/New_York,8188 West Commercial Blvd.,Lauderhill,FL,33351,786-284-0067,us/fl/lauderhill/8188-west-commercial-blvd/store-6223,26.19330395,-80.25816711,Florida
6490,Smithfield,America/New_York,393 Putnam Pike,Smithfield,RI,02917,401-349-2152,us/ri/smithfield/393-putnam-pike/store-6490,41.87063754,-71.52432338,Rhode Island
6671,Warwick,America/New_York,1134 Bald Hill Road,Warwick,RI,02886,401-822-7776,us/ri/warwick/1134-bald-hill-road/store-6671,41.708,-71.491,Rhode Island
6472,Hialeah Gardens,America/New_York,11900 Hialeah Gardens Blvd,Hialeah Gardens,FL,33018,786-284-0069,us/fl/hialeah-gardens/11900-hialeah-gardens-blvd/store-6472,25.88198194,-80.35329849,Florida
6312,Miami Gardens,America/New_York,2660 Nw 199Th Street,Miami Gardens,FL,33056,786-284-0019,us/fl/miami-gardens/2660-nw-199th-street/store-6312,25.9550918,-80.244697,Florida
6325,Lewiston,America/Los_Angeles,1306 North 21St Street,Lewiston,ID,83501,208-799-2113,us/id/lewiston/1306-north-21st-street/store-6325,46.40691124,-117.0024245,Idaho
