location_id,location_no,street,city,state,zip,longitude,latitude,phone,closed,state_name,brand,updated,is_canada
10195,0195,4711 Carlisle Pike,Mechanicsburg,PA,17050,-76.963666,40.237913,(717) 763-1760,False,Pennsylvania,Red Lobster,2024-05-20,False
10798,0798,407 Eisenhower Drive,Hanover,PA,17331,-76.98036,39.82464,(717) 637-2858,False,Pennsylvania,Red Lobster,2024-05-20,False
10616,0616,3328 Chambers Road S.,Horseheads,NY,14845,-76.877909,42.161034,(607) 796-5434,False,New York,Red Lobster,2024-05-20,False
16293,6293,8533 Georgia Ave,Silver Spring,MD,20910,-77.027158,38.996092,(301) 588-3299,True,Maryland,Red Lobster,2024-05-20,False
10396,0396,4300 Jonestown Road,Harrisburg,PA,17109,-76.820234,40.299593,(717) 657-1978,False,Pennsylvania,Red Lobster,2024-05-20,False
10142,0142,5051 Auth Way,Suitland,MD,20746,-76.920892,38.826331,(301) 423-3715,False,Maryland,Red Lobster,2024-05-20,False
10557,0557,11035 Mall Circle,Waldorf,MD,20603,-76.922467,38.616009,(301) 705-7440,False,Maryland,Red Lobster,2024-05-20,False
10571,0571,3501 S Memorial Drive,Greenville,NC,27834,-77.402456,35.567276,(252) 756-4000,False,North Carolina,Red Lobster,2024-05-20,False
16306,6306,14368 Baltimore AVE,Laurel,MD,20707,-76.861915,39.085801,(301) 490-0191,True,Maryland,Red Lobster,2024-05-20,False
10265,0265,8905 Annapolis Rd.,Lanham,MD,20706,-76.862884,38.960377,(301) 459-4494,False,Maryland,Red Lobster,2024-05-20,False
10768,0768,9011 Snowden Square Drive,Columbia,MD,21046,-76.819225,39.183644,(410) 290-1677,True,Maryland,Red Lobster,2024-05-20,False
16227,6227,3 Restaurant Park Drive,Owings Mills,MD,21117,-76.792754,39.404666,(410) 902-8420,False,Maryland,Red Lobster,2024-05-20,False
10420,0420,2555 E Market Street,York,PA,17402,-76.676288,39.975256,(717) 757-6624,False,Pennsylvania,Red Lobster,2024-05-20,False
16360,6360,7063 Arundel Mills BLVD,Hanover,MD,21076,-76.728808,39.154308,(410) 796-2390,False,Maryland,Red Lobster,2024-05-20,False
10722,0722,304 A Western Blvd.,Jacksonville,NC,28546,-77.381452,34.759963,(910) 353-9454,False,North Carolina,Red Lobster,2024-05-20,False
10345,0345,6638 Lake Worth Road,Lake Worth,FL,33467,-80.149298,26.617129,(561) 433-1434,False,Florida,Red Lobster,2024-05-20,False
2018135,8135,410 Bath Road,Kingston,ON,K7M4X6,-76.557992,44.236901,(613) 545-1058,False,,Red Lobster,2024-05-20,True
10033,0033,2201 Palm Beach Lakes Blvd.,West Palm Beach,FL,33409,-80.096772,26.711779,(561) 686-6237,False,Florida,Red Lobster,2024-05-20,False
10332,0332,2000 University Dr,Coral Springs,FL,33071,-80.252413,26.256115,(954) 752-6131,False,Florida,Red Lobster,2024-05-20,False
16329,6329,700 N Congress Ave,Boynton Beach,FL,33426,-80.09003645,26.53377785,(561) 752-8025,False,Florida,Red Lobster,2024-05-20,False
10398,0398,183 Jennifer Road,Annapolis,MD,21401,-76.544336,38.985139,(410) 266-5010,False,Maryland,Red Lobster,2024-05-20,False
10447,0447,803 S. University Drive,Plantation,FL,33324,-80.251451,26.11321,(954) 424-0406,False,Florida,Red Lobster,2024-05-20,False
10634,0634,8019 Honeygo Blvd,Nottingham,MD,21236,-76.468875,39.371301,(410) 931-6372,False,Maryland,Red Lobster,2024-05-20,False
10675,0675,2100 Richmond Road,Williamsburg,VA,23185,-76.728454,37.299739,(757) 221-8127,True,Virginia,Red Lobster,2024-05-20,False
10246,0246,1750 W 49th St,Hialeah,FL,33012,-80.318395,25.866103,(305) 557-3088,True,Florida,Red Lobster,2024-05-20,False
10424,0424,296 N University Drive,Pembroke Pines,FL,33024,-80.248728,26.01143,(954) 432-8500,False,Florida,Red Lobster,2024-05-20,False
16282,6282,1695 NW 87th AVE,Doral,FL,33172,-80.336297,25.789398,(305) 392-5552,False,Florida,Red Lobster,2024-05-20,False
16373,6373,11550 SW 88th St,Miami,FL,33176,-80.383414,25.685835,(305) 273-0625,False,Florida,Red Lobster,2024-05-20,False
16323,6323,3938 State Route 31,Liverpool,NY,13090,-76.239534,43.18469,(315) 652-3964,False,New York,Red Lobster,2024-05-20,False
10029,0029,5950 N Federal Hwy,Fort Lauderdale,FL,33308,-80.108687,26.20169,(954) 491-3030,False,Florida,Red Lobster,2024-05-20,False
16285,6285,2900 Oakwood Blvd.,Hollywood,FL,33020,-80.162905,26.03781,(954) 924-1550,False,Florida,Red Lobster,2024-05-20,False
10240,0240,2090 Lincoln Highway East,Lancaster,PA,17602,-76.235958,40.030397,(717) 291-1147,False,Pennsylvania,Red Lobster,2024-05-20,False
10464,0464,13300 Biscayne Blvd.,North Miami,FL,33181,-80.161721,25.898081,(305) 895-6095,False,Florida,Red Lobster,2024-05-20,False
16279,6279,12580 Jefferson Ave,Newport News,VA,23602,-76.513765,37.13159,(757) 989-6423,True,Virginia,Red Lobster,2024-05-20,False
10180,0180,1200 Vestal Parkway East,Vestal,NY,13850,-76.029719,42.091433,(607) 754-3787,False,New York,Red Lobster,2024-05-20,False
10654,0654,20831 State Route 3,Watertown,NY,13601,-75.956673,43.974953,(315) 786-1016,True,New York,Red Lobster,2024-05-20,False
10417,0417,1046 W Mercury Blvd,Hampton,VA,23666,-76.383699,37.043148,(757) 838-6062,False,Virginia,Red Lobster,2024-05-20,False
10599,0599,4115 Chesapeake Square Blvd,Chesapeake,VA,23321,-76.410098,36.825436,(757) 465-0627,False,Virginia,Red Lobster,2024-05-20,False
10218,0218,945 Woodland Road,Wyomissing,PA,19610,-75.967886,40.346638,(610) 376-2905,False,Pennsylvania,Red Lobster,2024-05-20,False
10445,0445,10 East End Center,Wilkes Barre,PA,18702,-75.851307,41.25015,(570) 825-6122,False,Pennsylvania,Red Lobster,2024-05-20,False
16252,6252,1502 Scranton-Carbondale Hwy,Scranton,PA,18508,-75.636636,41.470287,(570) 383-6686,False,Pennsylvania,Red Lobster,2024-05-20,False
10153,0153,709 Independence Blvd.,Virginia Beach,VA,23455,-76.132886,36.863216,(757) 490-1671,False,Virginia,Red Lobster,2024-05-20,False
2018184,8184,1595 Merivale Road,Nepean,ON,K2G3J4,-75.7338411,45.35220192,(613) 727-0035,False,,Red Lobster,2024-05-20,True
10789,0789,223 Shoemaker Road,Pottstown,PA,19464,-75.660489,40.25422,(610) 323-0415,False,Pennsylvania,Red Lobster,2024-05-20,False
10296,0296,821 Lynnhaven Pkwy,Virginia Beach,VA,23452,-76.069832,36.812965,(757) 340-0420,False,Virginia,Red Lobster,2024-05-20,False
16319,6319,1249 New Churchman's Rd,Newark,DE,19713,-75.661123,39.690237,(302) 456-1792,False,Delaware,Red Lobster,2024-05-20,False
2018124,8124,1499 St. Laurent Blvd,Ottawa,ON,K1G0Z9,-75.630898,45.413072,(613) 744-7560,False,,Red Lobster,2024-05-20,True
10496,0496,309 Rocky Run Parkway,Talleyville,DE,19803,-75.549476,39.819559,(302) 479-5582,False,Delaware,Red Lobster,2024-05-20,False
10252,0252,800 Lehigh Lifestyle Center,Whitehall,PA,18052,-75.479362,40.633583,(610) 264-5541,False,Pennsylvania,Red Lobster,2024-05-20,False
10489,0489,4573 Commercial DR,New Hartford,NY,13413,-75.316783,43.086148,(315) 768-6156,False,New York,Red Lobster,2024-05-20,False
10552,0552,271 N Dupont Highway,Dover,DE,19901,-75.518289,39.171021,(302) 734-9122,False,Delaware,Red Lobster,2024-05-20,False
10615,0615,2314 N Salisbury Blvd,Salisbury,MD,21801,-75.56998,38.398479,(410) 546-6454,False,Maryland,Red Lobster,2024-05-20,False
10778,0778,425 W. DeKalb Pike,King of Prussia,PA,19406,-75.373462,40.090719,(610) 337-9430,False,Pennsylvania,Red Lobster,2024-05-20,False
16358,6358,3588 Route 611,Bartonsville,PA,18321,-75.27099,41.00041,(570) 421-2743,False,Pennsylvania,Red Lobster,2024-05-20,False
10375,0375,1 Baltimore Pike,Springfield,PA,19064,-75.312126,39.923982,(610) 544-0315,False,Pennsylvania,Red Lobster,2024-05-20,False
10443,0443,640 Cowpath Road,Lansdale,PA,19446,-75.245061,40.24749,(215) 855-5702,False,Pennsylvania,Red Lobster,2024-05-20,False
10566,0566,1500 Almonesson Road,Woodbury,NJ,08096,-75.100518,39.826174,(856) 232-3849,False,New Jersey,Red Lobster,2024-05-20,False
10241,0241,9140 Roosevelt Blvd E.,Philadelphia,PA,19115,-75.034374,40.07605,(215) 673-5750,False,Pennsylvania,Red Lobster,2024-05-20,False
16237,6237,2100 Route 38,Cherry Hill,NJ,08002,-75.021399,39.939728,(856) 321-1701,False,New Jersey,Red Lobster,2024-05-20,False
10748,0748,3849 South Delsea Drive,Vineland,NJ,08360,-75.039914,39.432645,(856) 825-9600,False,New Jersey,Red Lobster,2024-05-20,False
10438,0438,3003 Route 130 South,Delran,NJ,08075,-74.962726,40.01236,(856) 461-6202,False,New Jersey,Red Lobster,2024-05-20,False
10758,0758,2275 E. Lincoln Highway,Langhorne,PA,19047,-74.880147,40.178139,(215) 943-5350,False,Pennsylvania,Red Lobster,2024-05-20,False
10695,0695,303 Route 10 - Roxbury Township,Ledgewood,NJ,07852,-74.649044,40.873262,(973) 927-3713,True,New Jersey,Red Lobster,2024-05-20,False
10239,0239,3255 Brunswick Pike,Lawrenceville,NJ,08648,-74.688302,40.290654,(609) 896-1011,True,New Jersey,Red Lobster,2024-05-20,False
10827,0827,1271 U.S. Route 22,Bridgewater,NJ,08807,-74.580425,40.578733,(908) 722-4447,True,New Jersey,Red Lobster,2024-05-20,False
10575,0575,4411 Black Horse Pike,Mays Landing,NJ,08330,-74.644008,39.452022,(609) 646-0946,False,New Jersey,Red Lobster,2024-05-20,False
10663,0663,450 Route 211 E,Middletown,NY,10940,-74.382042,41.454916,(845) 343-3228,False,New York,Red Lobster,2024-05-20,False
10379,0379,7000 Hadley Rd.,South Plainfield,NJ,07080,-74.432368,40.554236,(908) 561-6015,False,New Jersey,Red Lobster,2024-05-20,False
10442,0442,2520 US Highway Route 22,Union,NJ,07083,-74.302038,40.689444,(908) 686-8999,False,New Jersey,Red Lobster,2024-05-20,False
10267,0267,635 U.S. HWY 1,Iselin,NJ,08830,-74.30628,40.558785,(732) 636-6230,False,New Jersey,Red Lobster,2024-05-20,False
10255,0255,520 Highway 46,Wayne,NJ,07470,-74.241968,40.8938,(973) 785-3114,False,New Jersey,Red Lobster,2024-05-20,False
10568,0568,1298 Hooper Ave,Toms River,NJ,08753,-74.179343,39.987027,(732) 914-0183,False,New Jersey,Red Lobster,2024-05-20,False
10302,0302,211 Route 17 S,Paramus,NJ,07652,-74.071514,40.935208,(201) 967-7838,False,New Jersey,Red Lobster,2024-05-20,False
10692,0692,1 Miron Lane,Kingston,NY,12401,-73.989785,41.960942,(845) 336-5021,True,New York,Red Lobster,2024-05-20,False
16314,6314,700 Plaza Drive,Secaucus,NJ,07094,-74.046041,40.786373,(201) 583-1902,False,New Jersey,Red Lobster,2024-05-20,False
10286,0286,198 NY-59,Nanuet,NY,10954,-74.020224,41.100148,(845) 623-4800,True,New York,Red Lobster,2024-05-20,False
16298,6298,5 Times Square NYC/5,New York,NY,10036,-73.987534,40.755536,(212) 730-6706,False,New York,Red Lobster,2024-05-20,False
10311,0311,2255 South Road,Poughkeepsie,NY,12601,-73.922106,41.643329,(845) 462-4301,True,New York,Red Lobster,2024-05-20,False
16228,6228,170 Wolf Road,Colonie,NY,12205,-73.802571,42.722501,(518) 459-1040,False,New York,Red Lobster,2024-05-20,False
16370,6370,5135 Xavier Drive,Yonkers,NY,10704,-73.85236,40.92709,(914) 965-7190,False,New York,Red Lobster,2024-05-20,False
16262,6262,455 Gateway Drive,Brooklyn,NY,11239,-73.870081,40.650956,(718) 964-2057,False,New York,Red Lobster,2024-05-20,False
10351,0351,999 Central Park Ave,Scarsdale,NY,10583,-73.823178,40.990321,(914) 472-6373,True,New York,Red Lobster,2024-05-20,False
10469,0469,2090 Bartow Avenue,Bronx,NY,10475,-73.82713,40.869064,(718) 671-4223,False,New York,Red Lobster,2024-05-20,False
10788,0788,750 Upper Glen Street,Queensbury,NY,12804,-73.670063,43.329442,(518) 761-0021,False,New York,Red Lobster,2024-05-20,False
10374,0374,606 West Sunrise Hwy.,Valley Stream,NY,11581,-73.722242,40.665135,(516) 825-0277,False,New York,Red Lobster,2024-05-20,False
10264,0264,211 Old Country Rd #217,Carle Place,NY,11514,-73.613478,40.74397,(516) 248-7411,False,New York,Red Lobster,2024-05-20,False
10792,0792,34 Backus Avenue,Danbury,CT,06810,-73.486014,41.374869,(203) 730-1104,False,Connecticut,Red Lobster,2024-05-20,False
10313,0313,1 Nevada Street,Hicksville,NY,11801,-73.527669,40.777197,(516) 822-8393,False,New York,Red Lobster,2024-05-20,False
10614,0614,801 Sunrise Highway,Copiague,NY,11726,-73.408386,40.688852,(631) 842-3640,False,New York,Red Lobster,2024-05-20,False
16392,6392,1700 The Arches Circle,Deer Park,NY,11729,-73.30932,40.76405,(631) 925-3001,False,New York,Red Lobster,2024-05-20,False
10865,0865,4485 Main Street,Bridgeport,CT,06606,-73.217485,41.220564,(203) 371-4848,False,Connecticut,Red Lobster,2024-05-20,False
10217,0217,2220 Nesconset Highway,Stony Brook,NY,11790,-73.124541,40.873787,(631) 689-9060,True,New York,Red Lobster,2024-05-20,False
16311,6311,5010 Express Drive South,Ronkonkoma,NY,11779,-73.100644,40.813086,(631) 580-2864,False,New York,Red Lobster,2024-05-20,False
16347,6347,320 Universal Drive North,North Haven,CT,06473,-72.872714,41.353835,(203) 234-8917,False,Connecticut,Red Lobster,2024-05-20,False
10636,0636,1324 Silas Deane Highway,Wethersfield,CT,06109,-72.654072,41.684529,(860) 257-1115,False,Connecticut,Red Lobster,2024-05-20,False
10672,0672,1765 Ala Moana Blvd,Honolulu,HI,96815,-157.839178,21.285507,(808) 955-5656,False,Hawaii,Red Lobster,2024-05-20,False
