brand,vanityName,storeType,locationId,legalName,facilityName,tz,address,city,name,zip,state,latitude,longitude,state_name
KROGER,Goshen,C,02100879,Kroger Limited Partnership I,Kroger,America/New_York,209 Chicago Ave,Goshen,Goshen,46526,IN,41.5873538,-85.844172,Indiana
KROGER,Rochester,C,02100427,Kroger Limited Partnership I,Kroger,America/New_York,2040 Peace Tree Vlg,Rochester,Rochester,46975,IN,41.0523808,-86.2208984,Indiana
KROGER,Brookville,C,02900327,Kroger Limited Partnership I,Kroger,America/New_York,7805 Timberlake Rd,Lynchburg,Brookville,24502,VA,37.3541197,-79.2268709,Virginia
KROGER,Wards Road,C,02900326,Kroger Limited Partnership I,Kroger,America/New_York,2012 Wards Rd,Lynchburg,Wards Road,24502,VA,37.3749965,-79.1835381,Virginia
KROGER,Forest,C,02900377,Kroger Limited Partnership I,Kroger,America/New_York,15069 Forest Rd,Forest,Forest,24551,VA,37.3641567,-79.2949382,Virginia
KROGER,Boonsboro,C,02900408,Kroger Limited Partnership I,Kroger,America/New_York,4119 Boonsboro Rd,Lynchburg,Boonsboro,24503,VA,37.4423929,-79.2039943,Virginia
KROGER,Appomattox,S,02900406,Kroger Limited Partnership I,Kroger,America/New_York,7789 Richmond Hwy,Appomattox,Appomattox,24522,VA,37.3659656,-78.8444999,Virginia
KROGER,Lexington,S,02900404,Kroger Limited Partnership I,Kroger,America/New_York,422 E Nelson St,Lexington,Lexington,24450,VA,37.7808696,-79.4361553,Virginia
KROGER,Smith Mountain Lake,C,02900399,Kroger Limited Partnership I,Kroger,America/New_York,80 Westlake Rd,Hardy,Smith Mountain Lake,24101,VA,37.1179775,-79.7190137,Virginia
KROGER,Canton,S,02100317,Kroger Limited Partnership I,Kroger,America/Chicago,1741 E Chestnut St,Canton,Canton,61520,IL,40.557523,-90.00565,Illinois
KROGER,Arlington,C,02500463,Kroger Limited Partnership I,Kroger,America/Chicago,11635 Highway 70,Arlington,Arlington,38002,TN,35.2928907,-89.6739317,Tennessee
KROGER,Fourteen Mile,S,01800363,The Kroger Co. of Michigan,Kroger,America/New_York,39950 W 14 Mile Rd,Commerce Township,Fourteen Mile,48390,MI,42.5277096,-83.440608,Michigan
KROGER,Halstead Village,C,01800619,The Kroger Co. of Michigan,Kroger,America/New_York,37550 W 12 Mile Rd,Farmington Hills,Halstead Village,48331,MI,42.4992821,-83.4187962,Michigan
KROGER,Island Ford Shops,C,02400563,Kroger Limited Partnership I,Kroger,America/Chicago,545 Island Ford Rd,Madisonville,Island Ford Shops,42431,KY,37.3495886,-87.4898361,Kentucky
KROGER,71st Binford,C,02100804,Kroger Limited Partnership I,Kroger,America/New_York,5810 E 71St St,Indianapolis,71st Binford,46220,IN,39.8848466,-86.0689009,Indiana
KROGER,Sunnyside,C,02100862,Kroger Limited Partnership I,Kroger,America/New_York,11101 Pendleton Pike,Indianapolis,Sunnyside,46236,IN,39.861992,-85.97021,Indiana
KROGER,65th Keystone Kroger,C,02100086,Kroger Limited Partnership I,Kroger,America/New_York,2629 E 65th St,Indianapolis,65th Keystone Kroger,46220,IN,39.875377,-86.118948,Indiana
KROGER,Geist Plaza,C,02100965,Kroger Limited Partnership I,Kroger,America/New_York,9835 Fall Creek Rd,Indianapolis,Geist Plaza,46256,IN,39.8977178,-85.9938276,Indiana
KROGER,East Washington,C,02100945,Kroger Limited Partnership I,Kroger,America/New_York,10450 E Washington St,Indianapolis,East Washington,46229,IN,39.776627,-85.981621,Indiana
KROGER,Nora Kroger,C,02100998,Kroger Limited Partnership I,Kroger,America/New_York,1365 E 86th St,Indianapolis,Nora Kroger,46240,IN,39.911294,-86.137924,Indiana
KROGER,116th Allisonville Road,C,02100944,Kroger Limited Partnership I,Kroger,America/New_York,7272 Fishers Crossing Dr,Fishers,116th Allisonville Road,46038,IN,39.958609,-86.041368,Indiana
KROGER,116th Cumberland Road,C,02100895,Kroger Limited Partnership I,Kroger,America/New_York,9799 E 116Th St,Fishers,116th Cumberland Road,46037,IN,39.9548712,-85.9961063,Indiana
KROGER,Carmel Rangeline Road,C,02100959,Kroger Limited Partnership I,Kroger,America/New_York,1217 S Rangeline Rd,Carmel,Carmel Rangeline Road,46032,IN,39.9626058,-86.1253498,Indiana
KROGER,Willow Lake Plaza,C,02100906,Kroger Limited Partnership I,Kroger,America/New_York,2550 Lake Circle Dr,Indianapolis,Willow Lake Plaza,46268,IN,39.913772,-86.20546,Indiana
KROGER,Frenchtown,C,01800579,The Kroger Co. of Michigan,Kroger,America/New_York,3833 N Dixie Hwy,Monroe,Frenchtown,48162,MI,41.9480062,-83.312852,Michigan
KROGER,Montgomery Rd Norwood,C,01400418,Kroger Limited Partnership I,Kroger,America/New_York,4500 Montgomery Rd,Cincinnati,Montgomery Rd Norwood,45212,OH,39.1587311,-84.4554364,Ohio
KROGER,Kroger Powell,M,02600670,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,234 E Emory Rd,Powell,Kroger Powell,37849,TN,36.0444656,-84.003608,Tennessee
KROGER,Crown Point Plaza,C,02600549,Kroger Limited Partnership I,Kroger,America/New_York,6702 Clinton Hwy,Knoxville,Crown Point Plaza,37912,TN,36.008673,-84.023638,Tennessee
KROGER,Knox Plaza,C,02600848,Kroger Limited Partnership I,Kroger,America/New_York,4918 Kingston Pike,Knoxville,Knox Plaza,37919,TN,35.9398422,-83.9846994,Tennessee
KROGER,Middlebrook Pike,C,02600530,Kroger Limited Partnership I,Kroger,America/New_York,9161 Middlebrook Pike,Knoxville,Middlebrook Pike,37923,TN,35.9428005,-84.0934177,Tennessee
KROGER,Landings At Cedar Bluff,M,02600684,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,9225 Kingston Pike,Knoxville,Landings At Cedar Bluff,37922,TN,35.9135532,-84.0893748,Tennessee
KROGER,Northshore,C,02600525,Kroger Limited Partnership I,Kroger,America/New_York,9501 S Northshore Dr,Knoxville,Northshore,37922,TN,35.8625823,-84.0689519,Tennessee
KROGER,Campbell Station Exchange,M,02600686,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,189 Brooklawn St,Farragut,Campbell Station Exchange,37934,TN,35.8801613,-84.1571118,Tennessee
KROGER,Crooks South,C,01800464,The Kroger Co. of Michigan,Kroger,America/New_York,2105 South Blvd W,Troy,Crooks South,48098,MI,42.6211359,-83.1721587,Michigan
KROGER,Birmingham,C,01800685,The Kroger Co. of Michigan,Kroger,America/New_York,685 E Maple Rd,Birmingham,Birmingham,48009,MI,42.5472653,-83.2105627,Michigan
KROGER,Hot Springs - Airport,C,02500619,Kroger Limited Partnership I,Kroger,America/Chicago,215 Airport Rd,Hot Springs,Hot Springs - Airport,71913,AR,34.4882784,-93.087213,Arkansas
KROGER,Hot Springs - Mall,C,02500621,Kroger Limited Partnership I,Kroger,America/Chicago,4407 Central Ave,Hot Springs,Hot Springs - Mall,71913,AR,34.4503642,-93.0744193,Arkansas
KROGER,Hot Springs - Central,C,02500590,Kroger Limited Partnership I,Kroger,America/Chicago,3341 Central Ave,Hot Springs,Hot Springs - Central,71913,AR,34.4738846,-93.0591943,Arkansas
KROGER,Benton - Military Rd,C,02500637,Kroger Limited Partnership I,Kroger,America/Chicago,1410 Military Rd,Benton,Benton - Military Rd,72015,AR,34.578061,-92.5776107,Arkansas
KROGER,Benton Marketplace,M,02500629,Kroger Limited Partnership I,Kroger Marketplace,America/Chicago,20820 Interstate 30 N,Benton,Benton Marketplace,72019,AR,34.61071,-92.53078,Arkansas
KROGER,Geyer Springs,C,02500627,Kroger Limited Partnership I,Kroger,America/Chicago,8824 Geyer Springs Rd,Little Rock,Geyer Springs,72209,AR,34.6700644,-92.3458356,Arkansas
KROGER,161st Spring Mill Kroger,C,02100970,Kroger Limited Partnership I,Kroger,America/New_York,150 W 161St St,Westfield,161st Spring Mill Kroger,46074,IN,40.0219555,-86.1614019,Indiana
KROGER,Kroger Michigan Rd and 106,C,02100332,Kroger Limited Partnership I,Kroger,America/New_York,10679 N Michigan Rd,Zionsville,Kroger Michigan Rd and 106,46077,IN,39.943416,-86.236097,Indiana
KROGER,Hazel Dell Crossing Kroger,C,02100980,Kroger Limited Partnership I,Kroger,America/New_York,14800 Hazel Dell Xing,Noblesville,Hazel Dell Crossing Kroger,46062,IN,40.0032906,-86.0680296,Indiana
KROGER,Carey Road Kroger,C,02100983,Kroger Limited Partnership I,Kroger,America/New_York,17447 Carey Rd,Westfield,Carey Road Kroger,46074,IN,40.040947,-86.1054867,Indiana
KROGER,71st Georgetown,C,02100962,Kroger Limited Partnership I,Kroger,America/New_York,5025 W 71st St,Indianapolis,71st Georgetown,46268,IN,39.880687,-86.246119,Indiana
KROGER,Noblesville,C,02100957,Kroger Limited Partnership I,Kroger,America/New_York,172 W Logan St,Noblesville,Noblesville,46060,IN,40.049903,-86.0197449,Indiana
KROGER,116th Olio Road,M,02100869,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,11700 Olio Road,Fishers,116th Olio Road,46037,IN,39.9577601,-85.9186702,Indiana
KROGER,Speedway Plaza,C,02100500,Kroger Limited Partnership I,Kroger,America/New_York,5718 Crawfordsville Rd,Indianapolis,Speedway Plaza,46224,IN,39.799522,-86.261061,Indiana
KROGER,Mt DeChantal,C,01600562,The Kroger Co.,Kroger,America/New_York,200 Mount De Chantal Rd,Wheeling,Mt DeChantal,26003,WV,40.0738199,-80.6996599,West Virginia
KROGER,Martins Ferry,S,01600371,The Kroger Co.,Kroger,America/New_York,400 Aetna St,Martins Ferry,Martins Ferry,43935,OH,40.0868407,-80.733012,Ohio
KROGER,Warwood,F,01600202,The Kroger Co.,Kroger,America/New_York,1241 Warwood Ave,Wheeling,Warwood,26003,WV,40.114094,-80.699739,West Virginia
KROGER,Bellaire,C,01600558,The Kroger Co.,Kroger,America/New_York,400 28Th St,Bellaire,Bellaire,43906,OH,40.0115573,-80.7474904,Ohio
KROGER,St Clairsville,C,01600812,The Kroger Co.,Kroger,America/New_York,50789 Valley Plaza Dr,Saint Clairsville,St Clairsville,43950,OH,40.0756431,-80.8727375,Ohio
KROGER,Moundsville,C,01600977,The Kroger Co.,Kroger,America/New_York,1212 Lafayette Ave,Moundsville,Moundsville,26041,WV,39.9109599,-80.7459382,West Virginia
KROGER,Wellsburg,F,01600268,The Kroger Co.,Kroger,America/New_York,91 27Th St,Wellsburg,Wellsburg,26070,WV,40.2906033,-80.6089879,West Virginia
KROGER,Hollywood Plaza,C,01600512,The Kroger Co.,Kroger,America/New_York,264 S Hollywood Blvd,Steubenville,Hollywood Plaza,43952,OH,40.3670513,-80.6398458,Ohio
KROGER,Wintersville,C,01600963,The Kroger Co.,Kroger,America/New_York,858 Main St,Wintersville,Wintersville,43953,OH,40.3744036,-80.7035521,Ohio
KROGER,Weirton,C,01600803,The Kroger Co.,Kroger,America/New_York,100 Saint Thomas Dr,Weirton,Weirton,26062,WV,40.3967719,-80.5540849,West Virginia
KROGER,Patteson,C,02900714,Kroger Limited Partnership I,Kroger,America/New_York,350 Patteson Dr,Morgantown,Patteson,26505,WV,39.6504833,-79.9682114,West Virginia
KROGER,Suncrest,C,02900813,Kroger Limited Partnership I,Kroger,America/New_York,500 Suncrest Town Centre Dr,Morgantown,Suncrest,26505,WV,39.6508736,-79.9413753,West Virginia
KROGER,Starlite Drive,C,02400718,Kroger Limited Partnership I,Kroger,America/Chicago,1670 Starlite Dr,Owensboro,Starlite Drive,42301,KY,37.7543167,-87.1507249,Kentucky
KROGER,Wesleyan Park Plaza,C,02400770,Kroger Limited Partnership I,Kroger,America/Chicago,2630 Frederica St,Owensboro,Wesleyan Park Plaza,42301,KY,37.7502708,-87.1138636,Kentucky
KROGER,Commerce Plaza,S,02400336,Kroger Limited Partnership I,Kroger,America/Chicago,2308 Highway 144,Owensboro,Commerce Plaza,42303,KY,37.7786262,-87.0805567,Kentucky
KROGER,Midtown Marketplace,C,02600605,Kroger Limited Partnership I,Kroger,America/Chicago,4579 Wall Triana Hwy,Madison,Midtown Marketplace,35758,AL,34.7087169,-86.7488221,Alabama
KROGER,Kroger County Line Rd,C,02600606,Kroger Limited Partnership I,Kroger,America/Chicago,8855 Highway 72 W,Madison,Kroger County Line Rd,35758,AL,34.744504,-86.784721,Alabama
KROGER,Watercress,C,02600677,Kroger Limited Partnership I,Kroger,America/Chicago,7090 Highway 72 W,Huntsville,Watercress,35806,AL,34.757011,-86.711877,Alabama
KROGER,Huntsville,C,02600508,Kroger Limited Partnership I,Kroger,America/Chicago,2110 Oakwood Ave Nw,Huntsville,Huntsville,35810,AL,34.750633,-86.600692,Alabama
KROGER,Logan Square,C,02600849,Kroger Limited Partnership I,Kroger,America/Chicago,8404 Memorial Pkwy Sw,Huntsville,Logan Square,35802,AL,34.6566463,-86.5712873,Alabama
KROGER,Huntsville,C,02600517,Kroger Limited Partnership I,Kroger,America/Chicago,6070 Moores Mill Rd,Huntsville,Huntsville,35811,AL,34.800504,-86.534893,Alabama
KROGER,Decatur,C,02600854,Kroger Limited Partnership I,Kroger,America/Chicago,1101 Beltline RD SE STE A,Decatur,Decatur,35601,AL,34.5601579,-86.9763541,Alabama
KROGER,Crestwood Shopping Center,C,02600894,Kroger Limited Partnership I,Kroger,America/Chicago,241 Highway 31 SW Ste K,Hartselle,Crestwood Shopping Center,35640,AL,34.4394583,-86.9428297,Alabama
KROGER,Sabraton,C,02900755,Kroger Limited Partnership I,Kroger,America/New_York,1851 Earl L Core Rd,Morgantown,Sabraton,26505,WV,39.6222006,-79.9249216,West Virginia
KROGER,Kroger,C,02900774,Kroger Limited Partnership I,Kroger,America/New_York,102 Emily Dr,Clarksburg,Kroger,26301,WV,39.279107,-80.279628,West Virginia
KROGER,Buckhannon,S,02900722,Kroger Limited Partnership I,Kroger,America/New_York,80 Skyline Plaza Dr,Buckhannon,Buckhannon,26201,WV,38.9735058,-80.2308613,West Virginia
KROGER,Elkins,S,02900730,Kroger Limited Partnership I,Kroger,America/New_York,450 11Th St,Elkins,Elkins,26241,WV,38.9187102,-79.8438147,West Virginia
KROGER,Columbus Marketplace,M,02100710,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,3060 N National Rd,Columbus,Columbus Marketplace,47201,IN,39.2280428,-85.9023068,Indiana
KROGER,Shelbyville,C,02100974,Kroger Limited Partnership I,Kroger,America/New_York,1601 E Michigan Rd,Shelbyville,Shelbyville,46176,IN,39.5177121,-85.7545916,Indiana
KROGER,Jackson Creek,C,02100928,Kroger Limited Partnership I,Kroger,America/New_York,1175 S College Mall Rd,Bloomington,Jackson Creek,47401,IN,39.1537098,-86.4952801,Indiana
KROGER,Martinsville,C,02100907,Kroger Limited Partnership I,Kroger,America/New_York,380 E Ruth Rusie Way,Martinsville,Martinsville,46151,IN,39.4120332,-86.4255569,Indiana
KROGER,Bloomington South,C,02100900,Kroger Limited Partnership I,Kroger,America/New_York,4025 S Old State Road 37,Bloomington,Bloomington South,47401,IN,39.1202673,-86.5293917,Indiana
KROGER,Seminary Square,C,02100091,Kroger Limited Partnership I,Kroger,America/New_York,528 S College Ave,Bloomington,Seminary Square,47403,IN,39.1598625,-86.5356065,Indiana
KROGER,Bloomington,C,02100330,Kroger Limited Partnership I,Kroger,America/New_York,1825 Kinser Pike,Bloomington,Bloomington,47404,IN,39.1877202,-86.5400509,Indiana
KROGER,Highland Village,C,02100960,Kroger Limited Partnership I,Kroger,America/New_York,500 S Liberty Dr,Bloomington,Highland Village,47403,IN,39.1626033,-86.5805358,Indiana
KROGER,Cedar Plaza,C,01100429,The Kroger Co.,Kroger,America/New_York,730 N Main St,Cedartown,Cedar Plaza,30125,GA,34.0248526,-85.2484462,Georgia
KROGER,Denton Crossing,C,03500586,Kroger Texas LP,Kroger,America/Chicago,1592 S Loop 288,Denton,Denton Crossing,76205,TX,33.1952229,-97.0957443,Texas
KROGER,College Station,C,01100255,The Kroger Co.,Kroger,America/New_York,2301 College Station Rd,Athens,College Station,30605,GA,33.9216927,-83.3438949,Georgia
KROGER,Alps Village,C,01100428,The Kroger Co.,Kroger,America/New_York,191 Alps Rd,Athens,Alps Village,30606,GA,33.9472876,-83.4080077,Georgia
KROGER,Trail Creek Village,M,01100618,The Kroger Co.,Kroger Marketplace,America/New_York,700 Highway 29 N,Athens,Trail Creek Village,30601,GA,33.9956197,-83.3342437,Georgia
KROGER,Epps Village,C,01100435,The Kroger Co.,Kroger,America/New_York,1720 Epps Bridge Pkwy,Athens,Epps Village,30606,GA,33.9131649,-83.4463404,Georgia
KROGER,Loggins Corner,C,01100638,The Kroger Co.,Kroger,America/New_York,1685 Old Pendergrass Rd,Jefferson,Loggins Corner,30549,GA,34.121943,-83.607031,Georgia
KROGER,South Port Huron,C,01800715,The Kroger Co. of Michigan,Kroger,America/New_York,1215 24Th St,Port Huron,South Port Huron,48060,MI,42.9704268,-82.4549341,Michigan
KROGER,North Port Huron,C,01800515,The Kroger Co. of Michigan,Kroger,America/New_York,2907 Krafft Rd,Port Huron,North Port Huron,48060,MI,43.0246414,-82.45429,Michigan
KROGER,Richmond,C,01800706,The Kroger Co. of Michigan,Kroger,America/New_York,66900 Gratiot Ave,Richmond,Richmond,48062,MI,42.7938464,-82.7344365,Michigan
KROGER,Algonac,C,01800450,The Kroger Co. of Michigan,Kroger,America/New_York,2600 Pointe Tremble Rd,Algonac,Algonac,48001,MI,42.6177818,-82.5484643,Michigan
KROGER,Imlay City,C,01800465,The Kroger Co. of Michigan,Kroger,America/New_York,1821 S Cedar St,Imlay City,Imlay City,48444,MI,43.0121413,-83.0696902,Michigan
KROGER,Barracks Road,C,02900359,Kroger Limited Partnership I,Kroger,America/New_York,1159 Emmet St N,Charlottesville,Barracks Road,22903,VA,38.0535892,-78.5006568,Virginia
KROGER,Hydraulic,C,02900239,Kroger Limited Partnership I,Kroger,America/New_York,1904 Emmet St N,Charlottesville,Hydraulic,22901,VA,38.0595317,-78.4911958,Virginia
KROGER,Rio Hill,C,02900334,Kroger Limited Partnership I,Kroger,America/New_York,1980 Rio Hill Ctr,Charlottesville,Rio Hill,22901,VA,38.0892084,-78.4740311,Virginia
KROGER,Downtown Waynesboro,C,02900228,Kroger Limited Partnership I,Kroger,America/New_York,245 Arch Ave,Waynesboro,Downtown Waynesboro,22980,VA,38.0656139,-78.8885241,Virginia
KROGER,Staunton,C,02900343,Kroger Limited Partnership I,Kroger,America/New_York,850 Statler Blvd,Staunton,Staunton,24401,VA,38.1393089,-79.0686715,Virginia
KROGER,Harrisonburg,C,02900310,Kroger Limited Partnership I,Kroger,America/New_York,1790 E Market St,Harrisonburg,Harrisonburg,22801,VA,38.4316385,-78.8406856,Virginia
KROGER,Mcconnelsville,F,01600251,The Kroger Co.,Kroger,America/New_York,240 W Main St,McConnelsville,Mcconnelsville,43756,OH,39.6486784,-81.8562293,Ohio
KROGER,Trimble,C,01600831,The Kroger Co.,Kroger,America/New_York,19471 Lake Dr,Trimble,Trimble,45782,OH,39.4835771,-82.0798874,Ohio
KROGER,Athens,C,01600901,The Kroger Co.,Kroger,America/New_York,919 E State St,Athens,Athens,45701,OH,39.3356404,-82.069268,Ohio
KROGER,Bloomfield Plaza,Q,01800656,The Kroger Co. of Michigan,Kroger Fresh Fare,America/New_York,4099 Telegraph Rd,Bloomfield Hills,Bloomfield Plaza,48302,MI,42.5804088,-83.2792701,Michigan
KROGER,Maple Lasher,Q,01800440,The Kroger Co. of Michigan,Kroger Fresh Fare,America/New_York,3600 W Maple Rd,Bloomfield Hills,Maple Lasher,48301,MI,42.5464177,-83.2624994,Michigan
KROGER,Dundee,C,01800577,The Kroger Co. of Michigan,Kroger,America/New_York,571 E Monroe St,Dundee,Dundee,48131,MI,41.9534377,-83.6416822,Michigan
KROGER,Bedford Marketplace,M,01600864,The Kroger Co.,Kroger Marketplace,America/New_York,3462 Sterns Rd,Lambertville,Bedford Marketplace,48144,MI,41.7509665,-83.6284163,Michigan
KROGER,Harrodsburg Marketplace,C,02400363,Kroger Limited Partnership I,Kroger,America/New_York,844 S College St,Harrodsburg,Harrodsburg Marketplace,40330,KY,37.7461291,-84.8438973,Kentucky
KROGER,Clairmont,C,01100218,The Kroger Co.,Kroger,America/New_York,3855 Buford Hwy NE,Brookhaven,Clairmont,30329,GA,33.8554106,-84.3135811,Georgia
KROGER,Monroe,C,01800578,The Kroger Co. of Michigan,Kroger,America/New_York,850 S Monroe St,Monroe,Monroe,48161,MI,41.9088975,-83.4059892,Michigan
KROGER,Frankenmuth,C,01800436,The Kroger Co. of Michigan,Kroger,America/New_York,435 N Main St,Frankenmuth,Frankenmuth,48734,MI,43.3405065,-83.7365319,Michigan
KROGER,Phelan,C,03400328,Kroger Texas LP,Kroger,America/Chicago,3845 Phelan Blvd,Beaumont,Phelan,77707,TX,30.0831801,-94.142254,Texas
KROGER,Dowlen,C,03400325,Kroger Texas LP,Kroger,America/Chicago,3965 Dowlen Rd,Beaumont,Dowlen,77706,TX,30.1168632,-94.1708088,Texas
KROGER,Orange,C,03400950,Kroger Texas LP,Kroger,America/Chicago,1600 N 16Th St,Orange,Orange,77630,TX,30.1057221,-93.7464361,Texas
KROGER,Sulphur Store,C,03400747,The Kroger Co.,Kroger,America/Chicago,1421 Beglis Pkwy,Sulphur,Sulphur Store,70663,LA,30.226548,-93.3610573,Louisiana
KROGER,Brownsburg,C,02100215,Kroger Limited Partnership I,Kroger,America/New_York,975 N Green St,Brownsburg,Brownsburg,46112,IN,39.856306,-86.389359,Indiana
KROGER,Danville Shopping Center,C,02100947,Kroger Limited Partnership I,Kroger,America/New_York,785 E Main St,Danville,Danville Shopping Center,46122,IN,39.756901,-86.509336,Indiana
KROGER,Grand Plaza Shopping Center,C,02100888,Kroger Limited Partnership I,Kroger,America/Chicago,201 E Bidwell St,Taylorville,Grand Plaza Shopping Center,62568,IL,39.560418,-89.294203,Illinois
KROGER,South Shores,C,02100924,Kroger Limited Partnership I,Kroger,America/Chicago,255 W 1st Dr,Decatur,South Shores,62521,IL,39.8214416,-88.9579138,Illinois
KROGER,Mt Zion,C,02100946,Kroger Limited Partnership I,Kroger,America/Chicago,1818 Airport Plz,Decatur,Mt Zion,62521,IL,39.8205993,-88.8819432,Illinois
KROGER,Rincon Marketplace,M,01100625,The Kroger Co.,Kroger Marketplace,America/New_York,461 S Columbia Ave,Rincon,Rincon Marketplace,31326,GA,32.274895,-81.231965,Georgia
KROGER,Hinesville,C,01100487,The Kroger Co.,Kroger,America/New_York,555 W Oglethorpe Hwy,Hinesville,Hinesville,31313,GA,31.8357763,-81.5975332,Georgia
KROGER,McMinnville,C,02600892,Kroger Limited Partnership I,Kroger,America/Chicago,1410 Sparta St,Mcminnville,McMinnville,37110,TN,35.6933672,-85.7474595,Tennessee
KROGER,Decherd SC,C,02600503,Kroger Limited Partnership I,Kroger,America/Chicago,1840 Decherd Blvd,Decherd,Decherd SC,37324,TN,35.2047324,-86.0916013,Tennessee
KROGER,Kroger Ligonier,F,02100842,Kroger Limited Partnership I,Kroger,America/New_York,903 Lincolnway S,Ligonier,Kroger Ligonier,46767,IN,41.4582556,-85.5849008,Indiana
KROGER,Kroger Warsaw,C,02100837,Kroger Limited Partnership I,Kroger,America/New_York,2211 E Center St,Warsaw,Kroger Warsaw,46580,IN,41.239491,-85.826686,Indiana
KROGER,Kendallville,S,02100418,Kroger Limited Partnership I,Kroger,America/New_York,310 W North St,Kendallville,Kendallville,46755,IN,41.453011,-85.2718497,Indiana
KROGER,Columbia City,C,02100874,Kroger Limited Partnership I,Kroger,America/New_York,621 Country Side Dr,Columbia City,Columbia City,46725,IN,41.1718108,-85.4824052,Indiana
KROGER,Cold Spring,C,01400410,Kroger Limited Partnership I,Kroger,America/New_York,375 Cross Roads Blvd,Cold Spring,Cold Spring,41076,KY,39.00629,-84.420587,Kentucky
KROGER,Avon,C,02100985,Kroger Limited Partnership I,Kroger,America/New_York,108 N Avon Ave,Avon,Avon,46123,IN,39.764633,-86.401149,Indiana
KROGER,West Pointe Commons,C,02100905,Kroger Limited Partnership I,Kroger,America/New_York,8150 Rockville Rd,Indianapolis,West Pointe Commons,46214,IN,39.765706,-86.305982,Indiana
KROGER,Plainfield Plaza,C,02100118,Kroger Limited Partnership I,Kroger,America/New_York,1930 E Main St,Plainfield,Plainfield Plaza,46168,IN,39.712073,-86.3754749,Indiana
KROGER,Kingsport,C,02900328,Kroger Limited Partnership I,Kroger,America/New_York,1664 E Stone Dr,Kingsport,Kingsport,37660,TN,36.5487385,-82.5157411,Tennessee
KROGER,Sunset,C,02900261,Kroger Limited Partnership I,Kroger,America/New_York,112 Sunset Dr,Johnson City,Sunset,37604,TN,36.343499,-82.379842,Tennessee
KROGER,Bristol,C,02900335,Kroger Limited Partnership I,Kroger,America/New_York,130 Stateline Ctr,Bristol,Bristol,24201,VA,36.5962501,-82.2153137,Virginia
KROGER,State Of Franklin,C,02900367,Kroger Limited Partnership I,Kroger,America/New_York,1805 W State Of Franklin Rd,Johnson City,State Of Franklin,37604,TN,36.2998505,-82.3803117,Tennessee
KROGER,Kroger Marketplace,M,02400794,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,2835 S Highway 393,LaGrange,Kroger Marketplace,40031,KY,38.3804931,-85.4270019,Kentucky
KROGER,Greencastle,C,02100961,Kroger Limited Partnership I,Kroger,America/New_York,821 Indianapolis Rd,Greencastle,Greencastle,46135,IN,39.645654,-86.8478,Indiana
KROGER,Maryville Marketplace,M,02600683,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,507 Foothills Plz,Maryville,Maryville Marketplace,37801,TN,35.741639,-83.9944156,Tennessee
KROGER,River Oaks,C,03400355,Kroger Texas LP,Kroger,America/Chicago,1938 W Gray St,Houston,River Oaks,77019,TX,29.7540862,-95.4054526,Texas
KROGER,Airline,M,03500534,The Kroger Co.,Kroger Marketplace,America/Chicago,1050 George Dement Blvd,Bossier City,Airline,71111,LA,32.550501,-93.706843,Louisiana
KROGER,Barksdale,S,03500412,The Kroger Co.,Kroger,America/Chicago,4100 Barksdale Blvd,Bossier City,Barksdale,71112,LA,32.4774731,-93.677647,Louisiana
KROGER,Bayou Walk,C,03500539,The Kroger Co.,Kroger,America/Chicago,6652 Youree Dr,Shreveport,Bayou Walk,71105,LA,32.4447117,-93.7219479,Louisiana
KROGER,Shreveport Marketplace,M,03500533,The Kroger Co.,Kroger Marketplace,America/Chicago,9484 Ellerbe Rd Ste 100,Shreveport,Shreveport Marketplace,71106,LA,32.393817,-93.728832,Louisiana
KROGER,Canterbury Square,C,03500427,The Kroger Co.,Kroger,America/Chicago,9155 Mansfield Rd,Shreveport,Canterbury Square,71118,LA,32.4038478,-93.8007706,Louisiana
KROGER,Marshall,C,03500953,Kroger Texas LP,Kroger,America/Chicago,300 E End Blvd N,Marshall,Marshall,75670,TX,32.547557,-94.3485635,Texas
KROGER,Greenfield,C,02100952,Kroger Limited Partnership I,Kroger,America/New_York,1571 N State St,Greenfield,Greenfield,46140,IN,39.8060736,-85.7667669,Indiana
KROGER,University,C,03500493,Kroger Texas LP,Kroger,America/Chicago,500 W University Dr,Denton,University,76201,TX,33.2319915,-97.1378391,Texas
KROGER,Abingdon,C,02900255,Kroger Limited Partnership I,Kroger,America/New_York,466 Cummings St,Abingdon,Abingdon,24210,VA,36.7059125,-81.9740139,Virginia
KROGER,Springfield,C,01400832,Kroger Limited Partnership I,Kroger,America/New_York,965 N Bechtle Ave,Springfield,Springfield,45504,OH,39.9371438,-83.8358305,Ohio
KROGER,Wabash Kroger,C,02100875,Kroger Limited Partnership I,Kroger,America/New_York,1309 N Cass St,Wabash,Wabash Kroger,46992,IN,40.8158535,-85.8337123,Indiana
