objectid,fac_name,owner_type,city,county,field_offi,loc_id,eff_date,elevation,sectional_,boundary_2,icao_ident,fss_name,land_area_,atc_tower,latitude,longitude,brand
18926,LANGLADE MEMORIAL HOSPITAL,PR,ANTIGO,LANGLADE,CHI,WI45,7/16/2020,1500.0,GREEN BAY,MINNEAPOLIS,,GREEN BAY,,N,45.14255000012194,-89.13879999978931,US Airports
19039,VIKING GAS TRANSMISSION CO,PR,DRESSER,POLK,CHI,76WI,7/16/2020,1115.0,GREEN BAY,MINNEAPOLIS,,GREEN BAY,,N,45.312463332769966,-92.58909111110302,US Airports
13013,NORTH BASS ISLAND,PU,NORTH BASS ISLAND,OTTAWA,DET,3X5,7/16/2020,594.0,DETROIT,CLEVELAND,,CLEVELAND,33.0,N,41.71799999993585,-82.82111111091328,US Airports
16258,RUSSELL PARADISE,PR,ELMENDORF,BEXAR,TEX,2TX1,7/16/2020,535.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,,N,29.225240556340992,-98.38362444397538,US Airports
13597,ST JOHN SAPULPA HOSPITAL,PR,SAPULPA,CREEK,AOK,82OK,7/16/2020,750.0,DALLAS-FT WORTH,KANSAS CITY,,MC ALESTER,,N,35.9931583326536,-96.09957499955081,US Airports
18773,SEATTLE PRIVATE NUMBER ONE,PR,SEATTLE,KING,SEA,WN01,7/16/2020,120.0,SEATTLE,SEATTLE,,SEATTLE,,N,47.621486943855004,-122.3423488892111,US Airports
15924,TEXAS HEALTH RESOURCES BURLESON,PR,BURLESON,JOHNSON,TEX,8TA7,7/16/2020,799.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,,N,32.497638889246204,-97.36879166675944,US Airports
13848,PINE VALLEY,PR,HALFWAY,BAKER,SEA,OR70,7/16/2020,2577.0,SEATTLE,SALT LAKE CITY,,MC MINNVILLE,9.0,N,44.8596038890046,-117.08794916700772,US Airports
18149,RULAR,PR,REMINGTON,FAUQUIER,DCA,VG07,7/16/2020,305.0,WASHINGTON,WASHINGTON,,LEESBURG,4.0,N,38.53888888871257,-77.82833333283185,US Airports
17243,DEEP CREEK RANCH,PR,RICHLAND SPRINGS,SAN SABA,TEX,XS61,7/16/2020,1388.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,,N,31.114889443796134,-99.00338027836128,US Airports
17028,CHERRY SPRAYING SERVICE,PR,MULDOON,FAYETTE,TEX,XS24,7/16/2020,370.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,,N,29.82967166710679,-97.09915250037355,US Airports
17372,LONGBIRD,PR,SEALY,AUSTIN,TEX,93TS,7/16/2020,150.0,HOUSTON,HOUSTON,,MONTGOMERY COUNTY,300.0,N,29.74828888867865,-96.11468194432766,US Airports
13251,ATOKA COUNTY MEDICAL CENTER,PU,ATOKA,ATOKA,AOK,57OK,7/16/2020,580.0,DALLAS-FT WORTH,FORT WORTH,,MC ALESTER,,N,34.39211111094658,-96.15224999975261,US Airports
15745,CAMPBELL FIELD,PR,AUBREY,DENTON,TEX,06XS,7/16/2020,546.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,,N,33.32472222173505,-97.04416666674837,US Airports
18439,SAMPSON,PR,CAMAS,CLARK,SEA,6WA1,7/16/2020,525.0,SEATTLE,SEATTLE,,SEATTLE,1.0,N,45.64983916697034,-122.20120055581478,US Airports
16094,LAST RESORT,PR,CROCKETT,HOUSTON,TEX,1TA4,7/16/2020,420.0,HOUSTON,HOUSTON,,MONTGOMERY COUNTY,,N,31.45851305579128,-95.29605388871398,US Airports
14902,PRTC OFFICE BUILDING,PR,SAN JUAN,#NAME?,ATL,PR30,7/16/2020,175.0,PUERTO RICO-VIRGIN ISLANDS,SAN JUAN,,SAN JUAN,,N,18.411058888574445,-66.10155499960862,US Airports
17835,MOUNTAIN WEST MEDICAL CENTER,PR,TOOELE,TOOELE,DEN,20UT,7/16/2020,4729.0,SALT LAKE CITY,SALT LAKE CITY,,CEDAR CITY,,N,40.5683333330273,-112.29722222243008,US Airports
13184,ALEXANDER SALAMON,PU,WEST UNION,ADAMS,DET,AMT,7/16/2020,896.0,CINCINNATI,INDIANAPOLIS,KAMT,DAYTON,55.0,N,38.851672500080056,-83.56600722217911,US Airports
18241,AYRES-AICP,PR,WARRENTON,FAUQUIER,DCA,3VA0,7/16/2020,530.0,WASHINGTON,WASHINGTON,,LEESBURG,,N,38.77594916693332,-77.91055027826322,US Airports
16813,REAL COUNTY,PR,LEAKEY,REAL,TEX,49R,7/16/2020,1640.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,35.0,N,29.745501110977496,-99.76089250015717,US Airports
14953,BEAUFORT COUNTY,PU,BEAUFORT,BEAUFORT,ATL,ARW,7/16/2020,9.0,CHARLOTTE,JACKSONVILLE,KARW,ANDERSON,110.0,N,32.41216666715435,-80.634354166866,US Airports
18072,ADEN FIELD,PR,MANASSAS,PRINCE WILLIAM,DCA,VA71,7/16/2020,210.0,WASHINGTON,WASHINGTON,,LEESBURG,,N,38.64845250008418,-77.53276555610617,US Airports
13177,GRANT LIFEFLIGHT 2,PR,WELLSTON,JACKSON,DET,84OI,7/16/2020,716.0,DETROIT,INDIANAPOLIS,,DAYTON,2.0,N,39.12507194424197,-82.53821555618532,US Airports
17885,MURDOCKS FLYING V,PR,BOYDTON,MECKLENBURG,DCA,3VG4,7/16/2020,410.0,CINCINNATI,WASHINGTON,,LEESBURG,,N,36.73400833267303,-78.40818888858416,US Airports
17636,MORNINGSTAR RANCH,PR,WHITESBORO,GRAYSON,TEX,1TA6,7/16/2020,737.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,,N,33.700938888991914,-96.91361666695553,US Airports
12987,NEALS,PR,MOUNT ORAB,BROWN,DET,OH96,7/16/2020,953.0,CINCINNATI,INDIANAPOLIS,,DAYTON,,N,39.033611110908076,-83.88611111095969,US Airports
12826,HEAD FIELD,PR,GALENA,DELAWARE,DET,OH44,7/16/2020,945.0,DETROIT,INDIANAPOLIS,,DAYTON,,N,40.2206177779342,-82.94629277766994,US Airports
13399,CHEROKEE RANCH,PR,HASKELL,MUSKOGEE,AOK,OK25,7/16/2020,710.0,DALLAS-FT WORTH,KANSAS CITY,,MC ALESTER,,N,35.81333333313202,-95.75333333310645,US Airports
18775,PUGET SOUND PLAZA,PR,SEATTLE,KING,SEA,9WA6,7/16/2020,670.0,SEATTLE,SEATTLE,,SEATTLE,,N,47.608153888743516,-122.33179333338143,US Airports
16654,K RANCH,PR,IOLA,GRIMES,TEX,3TE0,7/16/2020,285.0,HOUSTON,HOUSTON,,MONTGOMERY COUNTY,,N,30.73158333313459,-96.13106805593311,US Airports
16622,FLYIN' B,PR,HOUSTON,BRAZORIA,TEX,39R,7/16/2020,73.0,HOUSTON,HOUSTON,,MONTGOMERY COUNTY,11.0,N,29.537611111088076,-95.42363888931712,US Airports
18958,LEWIS,PR,BLACK RIVER FALLS,JACKSON,CHI,7WI4,7/16/2020,1041.0,GREEN BAY,MINNEAPOLIS,,GREEN BAY,,N,44.30051611090653,-90.9879236108761,US Airports
14440,COXTON LAKE,PR,LAKEWOOD,WAYNE,HAR,3PS7,7/16/2020,2110.0,,NEW YORK,,WILLIAMSPORT,5.0,N,41.85805555579816,-75.44888888862491,US Airports
13668,WHITEHORN COVE,PR,WAGONER,WAGONER,AOK,OL20,7/16/2020,568.0,ALBUQUERQUE,MEMPHIS,,MC ALESTER,,N,35.99732166691399,-95.25884944436662,US Airports
12913,LAZY-W,PR,LOGAN,HOCKING,DET,OI01,7/16/2020,750.0,CINCINNATI,INDIANAPOLIS,,DAYTON,,N,39.51367777787141,-82.44904416733631,US Airports
15439,HUNTINGDON,PR,HUNTINGDON,CARROLL,MEM,TN16,7/16/2020,400.0,ST LOUIS,MEMPHIS,,JACKSON,40.0,N,35.99450694377216,-88.46116305622759,US Airports
17711,GILBERT DEVELOPMENT SHOP,PR,CEDAR CITY,IRON,DEN,UT12,7/16/2020,5670.0,SALT LAKE CITY,SALT LAKE CITY,,CEDAR CITY,,N,37.68747666718448,-113.08550444394112,US Airports
16955,CREEKSIDE,PR,MERTZON,IRION,TEX,03XS,7/16/2020,2100.0,SAN ANTONIO,FORT WORTH,,SAN ANGELO,,N,31.318055555908508,-100.75416666726,US Airports
15730,TEXAS HEALTH RESOURCES ARLINGTON MEMORIAL,PR,ARLINGTON,TARRANT,TEX,65TA,7/16/2020,667.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,,N,32.748611110905266,-97.11722222190808,US Airports
14719,THE OLD COMMONWEALTH AERODROME,PR,SHARTLESVILLE,BERKS,HAR,2PA6,7/16/2020,540.0,NEW YORK,NEW YORK,,WILLIAMSPORT,,N,40.491203889332716,-76.0977188894208,US Airports
12781,BOWMAN FIELD,PR,DELAWARE,DELAWARE,DET,63OI,7/16/2020,965.0,DETROIT,INDIANAPOLIS,,DAYTON,,N,40.33506083294097,-83.1360233329347,US Airports
17227,TRI-COUNTY AIR SERVICE,PR,RAYWOOD,LIBERTY,TEX,XS58,7/16/2020,70.0,HOUSTON,HOUSTON,,MONTGOMERY COUNTY,,N,30.04410388913573,-94.70575388885116,US Airports
16904,FLYING L AIRPARK,PR,MANSFIELD,JOHNSON,TEX,6TX7,7/16/2020,680.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,,N,32.53763749988674,-97.1308427782832,US Airports
14551,BANNING,PR,NATRONA HEIGHTS,ALLEGHENY,HAR,PS26,7/16/2020,1200.0,DETROIT,CLEVELAND,,ALTOONA,5.0,N,40.63478833332982,-79.74421527839394,US Airports
14815,THE WASHINGTON HOSPITAL ROOFTOP,PR,WASHINGTON,WASHINGTON,HAR,25PA,7/16/2020,1250.0,DETROIT,CLEVELAND,,ALTOONA,,N,40.183166667230225,-80.24616666715627,US Airports
15613,SMYRNA,PU,SMYRNA,RUTHERFORD,MEM,MQY,7/16/2020,543.09997559,ATLANTA,MEMPHIS,KMQY,NASHVILLE,1700.0,Y,36.008972222035275,-86.52008333280995,US Airports
13404,ROLLERS,PR,HENNESSEY,KINGFISHER,AOK,OK48,7/16/2020,1103.0,WICHITA,KANSAS CITY,,MC ALESTER,,N,36.155363889144795,-97.84834444426123,US Airports
15252,PARKSTON MUNI,PU,PARKSTON,HUTCHINSON,DMA,8V3,7/16/2020,1418.30004883,OMAHA,MINNEAPOLIS,,HURON,48.0,N,43.37740838916054,-97.98971075026802,US Airports
16236,SOUTH TEXAS INTL AT EDINBURG,PU,EDINBURG,HIDALGO,TEX,EBG,7/16/2020,75.19999695,BROWNSVILLE,HOUSTON,KEBG,SAN ANGELO,1080.0,N,26.441666666847084,-98.12222222238204,US Airports
18365,BASIN HARBOR,PR,VERGENNES,ADDISON,NONE,B06,7/16/2020,124.0,MONTREAL,BOSTON,,BURLINGTON,14.0,N,44.19166666708264,-73.35869444431059,US Airports
17219,CONE,PR,RALLS,CROSBY,TEX,30TE,7/16/2020,3144.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,20.0,N,33.811193332672886,-101.39626861086967,US Airports
16126,DALLAS EXECUTIVE,PU,DALLAS,DALLAS,TEX,RBD,7/16/2020,660.5,DALLAS-FT WORTH,FORT WORTH,KRBD,FORT WORTH,1070.0,Y,32.68130555565866,-96.86877777787663,US Airports
14308,TINICUM FARMS,PR,ERWINNA,BUCKS,HAR,PA79,7/16/2020,280.0,NEW YORK,NEW YORK,,WILLIAMSPORT,,N,40.52926888922826,-75.09961638905693,US Airports
16830,BOON/LOVELACE,PR,LINDEN,CASS,TEX,5TX8,7/16/2020,429.0,MEMPHIS,FORT WORTH,,FORT WORTH,,N,33.032075000193366,-94.3793602776239,US Airports
14751,GAP VIEW,PR,STONE CHURCH,NORTHAMPTON,HAR,49PA,7/16/2020,780.0,NEW YORK,NEW YORK,,WILLIAMSPORT,15.0,N,40.85926333332936,-75.13378750026929,US Airports
14159,BOWTIE,PR,BIGLERVILLE,ADAMS,HAR,PA51,7/16/2020,560.0,WASHINGTON,NEW YORK,,WILLIAMSPORT,5.0,N,39.90844999966333,-77.20521666740605,US Airports
18829,LITTLE GOOSE LOCK AND DAM,PU,STARBUCK,COLUMBIA,SEA,16W,7/16/2020,681.0,SEATTLE,SEATTLE,,SEATTLE,,N,46.58394444408538,-118.00358333289955,US Airports
18558,LONE STAR PAD 1,PR,GRAHAM,PIERCE,SEA,8WA1,7/16/2020,298.0,SEATTLE,SEATTLE,,SEATTLE,18.0,N,47.06000000025055,-122.29388888942528,US Airports
13219,RIVERSIDE,PR,ZANESVILLE,MUSKINGUM,DET,OH36,7/16/2020,700.0,CINCINNATI,INDIANAPOLIS,,CLEVELAND,54.0,N,39.98617861067155,-81.98374611098615,US Airports
13822,SACRED HEART GENERAL HOSPITAL,PR,EUGENE,LANE,SEA,OR69,7/16/2020,498.0,KLAMATH FALLS,SEATTLE,,MC MINNVILLE,,N,44.046038888764066,-123.08176944363008,US Airports
16627,CONROE-NORTH HOUSTON RGNL,PU,HOUSTON,MONTGOMERY,TEX,CXO,7/16/2020,244.80000305,HOUSTON,HOUSTON,KCXO,MONTGOMERY COUNTY,1346.0,Y,30.35339552771843,-95.41508194395911,US Airports
18407,PARKSIDE AIRPARK,PR,BATTLE GROUND,CLARK,SEA,WA87,7/16/2020,275.0,SEATTLE,SEATTLE,,SEATTLE,5.0,N,45.815948056308436,-122.55287638922927,US Airports
17487,W J E,PU,TENNESSEE COLONY,ANDERSON,TEX,TA70,7/16/2020,251.0,HOUSTON,FORT WORTH,,MONTGOMERY COUNTY,,N,31.783501666716354,-95.89746250029603,US Airports
18181,WOODY FIELD,PR,ROCKY MOUNT,FRANKLIN,DCA,VG40,7/16/2020,1150.0,CINCINNATI,WASHINGTON,,LEESBURG,130.0,N,36.886822221869764,-79.86392500042948,US Airports
14372,UPMC HANOVER HOSPITAL,PR,HANOVER,YORK,HAR,37PN,7/16/2020,661.0,WASHINGTON,WASHINGTON,,WILLIAMSPORT,,N,39.80804166680023,-76.98233333293163,US Airports
18209,BROOK HILL FARM,PR,STEELES TAVERN,AUGUSTA,DCA,VA00,7/16/2020,1600.0,CINCINNATI,WASHINGTON,,LEESBURG,175.0,N,37.928188889266075,-79.178086111337,US Airports
16268,SEIDEL RANCH,PR,ELROY,TRAVIS,TEX,02XS,7/16/2020,510.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,,N,30.147713055803518,-97.66277916676314,US Airports
17077,ROSE RANCH,PR,OLTON,LAMB,TEX,XS06,7/16/2020,3580.0,ALBUQUERQUE,FORT WORTH,,FORT WORTH,,N,34.12290555636068,-102.17129444403862,US Airports
15755,BUD DRYDEN,PR,AUSTIN,TRAVIS,TEX,TX05,7/16/2020,500.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,20.0,N,30.26048611064501,-97.62527777801036,US Airports
14800,STAHL'S MOUNTAIN,PR,UNION DALE,SUSQUEHANNA,HAR,3PN7,7/16/2020,1950.0,NEW YORK,NEW YORK,,WILLIAMSPORT,,N,41.74786027807549,-75.49740638867375,US Airports
18294,WILLIAM H MORSE STATE,PU,BENNINGTON,BENNINGTON,NONE,DDH,7/16/2020,826.90002441,NEW YORK,BOSTON,KDDH,BURLINGTON,102.0,N,42.89119444380432,-73.24608333271935,US Airports
13468,SYCAMORE SPRINGS RANCH,PR,LOCUST GROVE,MAYES,AOK,75OK,7/16/2020,795.0,KANSAS CITY,MEMPHIS,,MC ALESTER,,N,36.12194444378311,-95.13805555639443,US Airports
17172,ARNETT LANDING,PR,POOLVILLE,PARKER,TEX,27XA,7/16/2020,1180.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,,N,32.979388889111036,-97.88991666730163,US Airports
16953,OLD REB,PR,MERCEDES,HIDALGO,TEX,5XS6,7/16/2020,60.0,BROWNSVILLE,HOUSTON,,SAN ANGELO,120.0,N,26.175352778364633,-97.87527611075231,US Airports
14694,RICHFIELD STATION,PR,RICHFIELD,JUNIATA,HAR,0PA0,7/16/2020,674.0,DETROIT,NEW YORK,,WILLIAMSPORT,0.0,N,40.68430277795487,-77.12643055602969,US Airports
16190,DEL RIO INTL,PU,DEL RIO,VAL VERDE,TEX,DRT,7/16/2020,1002.20001221,SAN ANTONIO,HOUSTON,KDRT,SAN ANGELO,268.0,N,29.374206943779917,-100.92715694383035,US Airports
13780,SCHROCK,PR,CORVALLIS,BENTON,SEA,4OR4,7/16/2020,245.0,KLAMATH FALLS,SEATTLE,,MC MINNVILLE,45.0,N,44.44361111096122,-123.23833333262924,US Airports
18434,ALBRITTON,PR,BUCKLEY,PIERCE,SEA,9WA7,7/16/2020,530.0,SEATTLE,SEATTLE,,SEATTLE,5.0,N,47.21555555594431,-122.13305555581576,US Airports
18705,PORT ANGELES CGAS,CG,PORT ANGELES,CLALLAM,SEA,NOW,7/16/2020,13.0,SEATTLE,SEATTLE,KNOW,SEATTLE,,N,48.1412926390762,-123.41395402816678,US Airports
14985,JIM HAMILTON L B OWENS,PU,COLUMBIA,RICHLAND,ATL,CUB,7/16/2020,193.3999939,CHARLOTTE,JACKSONVILLE,KCUB,ANDERSON,182.0,N,33.970472222300174,-80.99525000023453,US Airports
13236,LOGSDON RANCH,PR,ALVA,WOODS,AOK,OK43,7/16/2020,1475.0,WICHITA,KANSAS CITY,,MC ALESTER,,N,36.530588888784564,-98.63675027844695,US Airports
13421,STAN STAMPER MUNI,PU,HUGO,CHOCTAW,AOK,HHW,7/16/2020,572.20001221,DALLAS-FT WORTH,FORT WORTH,KHHW,MC ALESTER,167.0,N,34.03363888887408,-95.54205555567144,US Airports
17151,FREEDOM SPRINGS RANCH,PR,PIPE CREEK,BANDERA,TEX,TA66,7/16/2020,1400.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,,N,29.71411222184404,-98.86002861113496,US Airports
17653,GDAP AIR RANCH,PR,WILLIS,MONTGOMERY,TEX,97TS,7/16/2020,300.0,HOUSTON,HOUSTON,,MONTGOMERY COUNTY,9.0,N,30.480202777919896,-95.53994333257086,US Airports
18284,CHRISTIANSTED HARBOR-SSB,PR,CHRISTIANSTED ST CROIX,-VIRGIN ISLANDS-,ATL,VI32,7/16/2020,0.0,PUERTO RICO-VIRGIN ISLANDS,SAN JUAN,,SAN JUAN,,N,17.747195277841474,-64.70486444441437,US Airports
18333,SHAW MEADOW,PR,MILTON,CHITTENDEN,NONE,VT52,7/16/2020,230.0,MONTREAL,BOSTON,,BURLINGTON,8.0,N,44.643379721839636,-73.18763138909625,US Airports
15660,FLYING B RANCH AIRSTRIP,PR,ABILENE,TAYLOR,TEX,35TX,7/16/2020,1750.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,5.0,N,32.48454861107815,-99.82599999973654,US Airports
15777,GIFFIN RANCH,PR,BALMORHEA,REEVES,TEX,3XS8,7/16/2020,3651.0,EL PASO,ALBUQUERQUE,,FORT WORTH,,N,31.100202777990503,-103.96139166672587,US Airports
15562,CUB HAVEN,PR,NIOTA,MC MINN,MEM,TN30,7/16/2020,1000.0,ATLANTA,ATLANTA,,NASHVILLE,114.0,N,35.5472222219545,-84.50999999964472,US Airports
14329,SLACK,PR,FOREST GROVE,BUCKS,HAR,18PA,7/16/2020,275.0,NEW YORK,NEW YORK,,WILLIAMSPORT,,N,40.29362777786907,-75.06474999978097,US Airports
19066,TERHARK,PR,ELKHORN,WALWORTH,CHI,86WI,7/16/2020,970.0,CHICAGO,CHICAGO,,GREEN BAY,,N,42.66000000016903,-88.43083333340961,US Airports
17436,HOUSTON NORTHWEST MEDICAL CENTER,PR,SPRING,HARRIS,TEX,TA95,7/16/2020,116.0,HOUSTON,HOUSTON,,MONTGOMERY COUNTY,,N,30.01929166679371,-95.44291666704235,US Airports
14555,PIR,PR,NAZARETH,NORTHAMPTON,HAR,6PS5,7/16/2020,450.0,NEW YORK,NEW YORK,,WILLIAMSPORT,,N,40.7267638886608,-75.31990138879286,US Airports
18170,VIRGINIA DMV HEADQUARTERS,PR,RICHMOND,RICHMOND,DCA,7VA7,7/16/2020,201.0,WASHINGTON,WASHINGTON,,LEESBURG,,N,37.561388889311935,-77.4622222222835,US Airports
15698,RIVER FALLS,PR,AMARILLO,RANDALL,TEX,H81,7/16/2020,3585.0,DALLAS-FT WORTH,ALBUQUERQUE,,FORT WORTH,126.0,N,35.08142538888629,-101.75579736108936,US Airports
14408,PRACTICE FOOTBALL FIELD,PR,INDIANA,INDIANA,HAR,PN42,7/16/2020,1400.0,DETROIT,CLEVELAND,,ALTOONA,,N,40.62506611118512,-79.14975694384326,US Airports
17140,JAY KAY RANCH,PR,PEARSALL,FRIO,TEX,XS40,7/16/2020,667.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,,N,28.80538055601834,-99.00614722238703,US Airports
17187,STERLING,PR,PORT LAVACA,CALHOUN,TEX,10XA,7/16/2020,30.0,HOUSTON,HOUSTON,,MONTGOMERY COUNTY,60.0,N,28.679947222049805,-96.66089722223364,US Airports
16882,THE CARTER MEMORIAL,PU,LULING,CALDWELL,TEX,T91,7/16/2020,475.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,56.0,N,29.728282499702832,-97.65944277798384,US Airports
15360,TITAN FIELD,PR,CLARKSVILLE,MONTGOMERY,MEM,TN23,7/16/2020,385.0,ST LOUIS,MEMPHIS,,JACKSON,50.0,N,36.494444443807055,-87.3219444441383,US Airports
14842,WILKES-BARRE WYOMING VALLEY,PU,WILKES-BARRE,LUZERNE,HAR,WBW,7/16/2020,543.79998779,NEW YORK,NEW YORK,KWBW,WILLIAMSPORT,135.0,N,41.297307500096295,-75.85224333338591,US Airports
14050,POVERTY HOLLOW,PR,SHERIDAN,YAMHILL,SEA,OG23,7/16/2020,330.0,SEATTLE,SEATTLE,,MC MINNVILLE,1.0,N,45.157058333068306,-123.39149444375634,US Airports
14619,S & C 8TH & MARKET HELISTOP,PR,PHILADELPHIA,PHILADELPHIA,HAR,9PA4,7/16/2020,300.0,WASHINGTON,WASHINGTON,,WILLIAMSPORT,,N,39.95344583281329,-75.14962138872352,US Airports
18636,SULLIVAN LAKE STATE,PU,METALINE FALLS,PEND OREILLE,SEA,09S,7/16/2020,2614.0,SEATTLE,SEATTLE,,SEATTLE,22.0,N,48.84089527805675,-117.28398583268495,US Airports
15939,CALLAGHAN RANCH,PR,CALLAGHAN,WEBB,TEX,90TX,7/16/2020,635.0,BROWNSVILLE,HOUSTON,,SAN ANGELO,,N,27.879444444178823,-99.39666666682766,US Airports
16173,MC ENTIRE,PR,DECATUR,WISE,TEX,5TS4,7/16/2020,790.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,10.0,N,33.14456333326569,-97.60169361066202,US Airports
16759,ADDINGTON FIELD,PR,KRUM,DENTON,TEX,4TX8,7/16/2020,705.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,,N,33.24872916709935,-97.22390527817588,US Airports
13172,PIKE COUNTY,PU,WAVERLY,PIKE,DET,EOP,7/16/2020,661.09997559,CINCINNATI,INDIANAPOLIS,KEOP,DAYTON,70.0,N,39.166972221901226,-82.92833333331966,US Airports
16682,LBJ RANCH,PR,JOHNSON CITY,GILLESPIE,TEX,0TE7,7/16/2020,1515.0,SAN ANTONIO,HOUSTON,,SAN ANGELO,35.0,N,30.251812778162375,-98.62253111081765,US Airports
14504,PORT MEADVILLE,PR,MEADVILLE,CRAWFORD,HAR,6PN3,7/16/2020,1220.0,DETROIT,CLEVELAND,,ALTOONA,,N,41.597316667100124,-80.17096666722503,US Airports
17647,DANAHER,PR,WICHITA FALLS,ARCHER,TEX,7TX0,7/16/2020,985.5,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,20.0,N,33.8286023609865,-98.5727531935768,US Airports
13912,OCHS PRIVATE,PR,MADRAS,JEFFERSON,SEA,72OR,7/16/2020,1790.0,SEATTLE,SEATTLE,,MC MINNVILLE,80.0,N,44.78903888880558,-120.95850555591672,US Airports
14853,J T WILLIE,PR,WORTHINGTON,ARMSTRONG,HAR,9PS2,7/16/2020,1200.0,DETROIT,CLEVELAND,,ALTOONA,25.0,N,40.80867527816745,-79.66977083258354,US Airports
18632,GREENBLUFF MEADOWS,PR,MEAD,SPOKANE,NONE,67WA,7/16/2020,2346.0,SEATTLE,SEATTLE,,SEATTLE,,N,47.82650000028725,-117.26689166717593,US Airports
18274,BURNER,PR,WOODSTOCK,CHESAPEAKE,DCA,VG55,7/16/2020,965.0,,WASHINGTON,,LEESBURG,10.0,N,38.88204972213366,-78.55778916685821,US Airports
13949,MENASHA  PAD,PR,NORTH BEND,COOS,SEA,1OR2,7/16/2020,14.0,KLAMATH FALLS,SEATTLE,,MC MINNVILLE,,N,43.40872333305503,-124.21816833297575,US Airports
13954,WHITAKER,PR,OAKLAND,DOUGLAS,SEA,60OR,7/16/2020,625.0,KLAMATH FALLS,SEATTLE,,MC MINNVILLE,2.0,N,43.426507221989624,-123.27979777759847,US Airports
13335,CUSHING RGNL HOSPITAL,PR,CUSHING,PAYNE,AOK,OK65,7/16/2020,914.0,DALLAS-FT WORTH,KANSAS CITY,,MC ALESTER,,N,35.97817499993078,-96.75745277798946,US Airports
12908,LIMA MEMORIAL HOSPITAL,PR,LIMA,ALLEN,DET,OH83,7/16/2020,880.0,DETROIT,INDIANAPOLIS,,DAYTON,,N,40.73567777808234,-84.08689166736293,US Airports
17204,WEEKS,PR,PREMONT,JIM WELLS,TEX,8TX8,7/16/2020,190.0,BROWNSVILLE,HOUSTON,,SAN ANGELO,120.0,N,27.36087194438798,-98.17944944426925,US Airports
16322,JOHN PETER SMITH HEALTH NETWORK,PR,FORT WORTH,TARRANT,TEX,1XS3,7/16/2020,756.0,DALLAS-FT WORTH,FORT WORTH,,FORT WORTH,,N,32.727500000174224,-97.32611111130466,US Airports
18627,CHRISTENSEN BROS WAHLUKE STRIP,PR,MATTAWA,GRANT,SEA,91WA,7/16/2020,840.0,SEATTLE,SEATTLE,,SEATTLE,,N,46.7081888888767,-119.80115111077956,US Airports
13277,BROKEN BOW,PU,BROKEN BOW,MC CURTAIN,AOK,90F,7/16/2020,404.0,MEMPHIS,FORT WORTH,,MC ALESTER,60.0,N,34.013166667211294,-94.75833333256125,US Airports
19022,CUMBERLAND MUNI,PU,CUMBERLAND,BARRON,CHI,UBE,7/16/2020,1242.90002441,GREEN BAY,MINNEAPOLIS,KUBE,GREEN BAY,120.0,N,45.50609966694636,-91.98080211141877,US Airports
13690,WOOLDRIDGE AGSTRIP,PR,ALBANY,LINN,SEA,9OR8,7/16/2020,205.0,SEATTLE,SEATTLE,,MC MINNVILLE,3.0,N,44.73262138886847,-123.05564916694469,US Airports
15411,MYERS-SMITH,PR,ESTILL SPRINGS,FRANKLIN,MEM,TN67,7/16/2020,900.0,ATLANTA,MEMPHIS,,NASHVILLE,9.0,N,35.24785972171428,-86.12859666691305,US Airports
17614,PARKER COUNTY,PR,WEATHERFORD,PARKER,TEX,WEA,7/16/2020,991.20001221,DALLAS-FT WORTH,FORT WORTH,KWEA,FORT WORTH,44.0,N,32.74628669410881,-97.68245219423025,US Airports
18971,BINZEL,PR,BRISTOL,KENOSHA,CHI,WI95,7/16/2020,705.0,CHICAGO,CHICAGO,,GREEN BAY,25.0,N,42.577796667033475,-88.01405000041575,US Airports
14213,MOUNTAIN TOP,PR,THOMPSON,SUSQUEHANNA,HAR,4PS4,7/16/2020,2114.0,NEW YORK,NEW YORK,,WILLIAMSPORT,6.0,N,41.81522361076809,-75.53424305555731,US Airports
17632,WHARTON RGNL,PU,WHARTON,WHARTON,TEX,ARM,7/16/2020,100.0,HOUSTON,HOUSTON,KARM,MONTGOMERY COUNTY,124.0,N,29.254277777772412,-96.15438888934243,US Airports
