store_id,street,city,state,zip,phone,timezone,url,latitude,longitude,state_name,brand
4435,3715 N Western Ave,Chicago,IL,60618,7735834043,America/Chicago,https://www.autozone.com/locations/il/chicago/3715-n-western-ave.html,41.949177,-87.687974,Illinois,AutoZone
2689,7020 W 159th St,Orland Park,IL,60462,7083421165,America/Chicago,https://www.autozone.com/locations/il/orland-park/7020-w-159th-st.html,41.60271,-87.79064,Illinois,AutoZone
4421,4246 N Kedzie Ave,Chicago,IL,60618,7732798128,America/Chicago,https://www.autozone.com/locations/il/chicago/4246-n-kedzie-ave.html,41.95893,-87.70869,Illinois,AutoZone
4462,6520 W Irving Park,Chicago,IL,60634,7736282100,America/Chicago,https://www.autozone.com/locations/il/chicago/6520-w-irving-park.html,41.953166,-87.789943,Illinois,AutoZone
5245,4448 N Pulaski Rd,Chicago,IL,60630,7732836087,America/Chicago,https://www.autozone.com/locations/il/chicago/4448-n-pulaski-rd.html,41.961923,-87.72815,Illinois,AutoZone
3558,151 E North Ave,Northlake,IL,60164,7083454497,America/Chicago,https://www.autozone.com/locations/il/northlake/151-e-north-ave.html,41.906785,-87.896989,Illinois,AutoZone
2686,701 Torrence Ave,Calumet City,IL,60409,7088620730,America/Chicago,https://www.autozone.com/locations/il/calumet-city/701-torrence-ave.html,41.61511,-87.5587,Illinois,AutoZone
2583,4726 N Western,Chicago,IL,60625,7738782955,America/Chicago,https://www.autozone.com/locations/il/chicago/4726-n-western.html,41.967617,-87.689256,Illinois,AutoZone
4406,9310 W 159th St,Orland Park,IL,60462,7084033369,America/Chicago,https://www.autozone.com/locations/il/orland-park/9310-w-159th-st.html,41.601998,-87.844697,Illinois,AutoZone
1936,7516 Cass Ave,Darien,IL,60561,6309645657,America/Chicago,https://www.autozone.com/locations/il/darien/7516-cass-ave.html,41.7511,-87.9748,Illinois,AutoZone
2668,17540 S Kedzie Ave,Hazel Crest,IL,60429,7089229150,America/Chicago,https://www.autozone.com/locations/il/hazel-crest/17540-s-kedzie-ave.html,41.570387,-87.695004,Illinois,AutoZone
661,4418 Calumet Ave,Hammond,IN,46327,2199318828,America/Chicago,https://www.autozone.com/locations/in/hammond/4418-calumet-ave.html,41.6333,-87.509133,Indiana,AutoZone
2575,3040 Mannheim Rd,Franklin Park,IL,60131,8474514065,America/Chicago,https://www.autozone.com/locations/il/franklin-park/3040-mannheim-rd.html,41.934262,-87.885472,Illinois,AutoZone
4441,5374 N Milwaukee Ave,Chicago,IL,60630,7736310512,America/Chicago,https://www.autozone.com/locations/il/chicago/5374-n-milwaukee-ave.html,41.978578,-87.770805,Illinois,AutoZone
2537,245 Ogden,Downers Grove,IL,60515,6309686040,America/Chicago,https://www.autozone.com/locations/il/downers-grove/245-ogden.html,41.80949,-87.99128,Illinois,AutoZone
4428,5415 N Harlem Ave,Chicago,IL,60656,7737756238,America/Chicago,https://www.autozone.com/locations/il/chicago/5415-n-harlem-ave.html,41.979736,-87.806731,Illinois,AutoZone
1977,3425 W Devon Ave,Chicago,IL,60659,7734633977,America/Chicago,https://www.autozone.com/locations/il/chicago/3425-w-devon-ave.html,41.99692,-87.71559,Illinois,AutoZone
1917,6201 N Clark St,Chicago,IL,60660,7737617462,America/Chicago,https://www.autozone.com/locations/il/chicago/6201-n-clark-st.html,41.99472,-87.669809,Illinois,AutoZone
3554,18801 S Halsted St,Glenwood,IL,60425,7087547047,America/Chicago,https://www.autozone.com/locations/il/glenwood/18801-s-halsted-st.html,41.548124,-87.635188,Illinois,AutoZone
2637,75 E North Ave,Villa Park,IL,60181,6307580685,America/Chicago,https://www.autozone.com/locations/il/villa-park/75-e-north-ave.html,41.90547,-87.97747,Illinois,AutoZone
5251,6444 Columbia Ave,Hammond,IN,46320,2199373138,America/Chicago,https://www.autozone.com/locations/in/hammond/6444-columbia-ave.html,41.596107,-87.500727,Indiana,AutoZone
2252,18307 Torrence Ave,Lansing,IL,60438,7088955989,America/Chicago,https://www.autozone.com/locations/il/lansing/18307-torrence-ave.html,41.56274,-87.55844,Illinois,AutoZone
5247,2555 W Touhy Ave,Chicago,IL,60645,7737645277,America/Chicago,https://www.autozone.com/locations/il/chicago/2555-w-touhy-ave.html,42.011995,-87.693967,Illinois,AutoZone
2576,6235 Belmont Rd,Downers Grove,IL,60516,6309604677,America/Chicago,https://www.autozone.com/locations/il/downers-grove/6235-belmont-rd.html,41.77362,-88.03696,Illinois,AutoZone
2563,125 E Roosevelt,Lombard,IL,60148,6306204478,America/Chicago,https://www.autozone.com/locations/il/lombard/125-e-roosevelt.html,41.85983,-88.01482,Illinois,AutoZone
2570,7457 N Milwaukee Ave,Niles,IL,60714,8476471320,America/Chicago,https://www.autozone.com/locations/il/niles/7457-n-milwaukee-ave.html,42.016939,-87.805424,Illinois,AutoZone
2591,142 Joe Orr Rd,Chicago Heights,IL,60411,7087090489,America/Chicago,https://www.autozone.com/locations/il/chicago-heights/142-joe-orr-rd.html,41.520175,-87.645312,Illinois,AutoZone
6054,1152 Dodge Ave,Evanston,IL,60202,2247145656,America/Chicago,https://www.autozone.com/locations/il/evanston/1152-dodge-ave.html,42.040086,-87.699639,Illinois,AutoZone
3557,20011 Lagrange Rd,Frankfort,IL,60423,8154646841,America/Chicago,https://www.autozone.com/locations/il/frankfort/20011-lagrange-rd.html,41.52452,-87.84959,Illinois,AutoZone
3568,565 W 14th St,Chicago Heights,IL,60411,7086790194,America/Chicago,https://www.autozone.com/locations/il/chicago-heights/565-w-14th-st.html,41.50647,-87.66964,Illinois,AutoZone
3555,5509 Main St,Lisle,IL,60532,6303530232,America/Chicago,https://www.autozone.com/locations/il/lisle/5509-main-st.html,41.78576,-88.07377,Illinois,AutoZone
4469,545 W Lake St,Addison,IL,60101,6303592982,America/Chicago,https://www.autozone.com/locations/il/addison/545-w-lake-st.html,41.936514,-88.002754,Illinois,AutoZone
2552,3609 E 169th St,Hammond,IN,46323,2198444410,America/Chicago,https://www.autozone.com/locations/in/hammond/3609-e-169th-st.html,41.588521,-87.441772,Indiana,AutoZone
2672,435 N Bolingbrook Dr,Bolingbrook,IL,60440,6306799253,America/Chicago,https://www.autozone.com/locations/il/bolingbrook/435-n-bolingbrook-dr.html,41.708841,-88.070075,Illinois,AutoZone
2770,371 Georgetown Square,Wood Dale,IL,60191,6306940980,America/Chicago,https://www.autozone.com/locations/il/wood-dale/371-georgetown-square.html,41.96463,-87.99304,Illinois,AutoZone
2571,1065 E Oakton St,Des Plaines,IL,60018,8477598943,America/Chicago,https://www.autozone.com/locations/il/des-plaines/1065-e-oakton-st.html,42.023326,-87.897415,Illinois,AutoZone
2535,3650 Sauk Trl,Richton Park,IL,60471,7087470097,America/Chicago,https://www.autozone.com/locations/il/richton-park/3650-sauk-trl.html,41.48445,-87.70374,Illinois,AutoZone
2548,9136 Indianapolis Blvd,Highland,IN,46322,2199230994,America/Chicago,https://www.autozone.com/locations/in/highland/9136-indianapolis-blvd.html,41.547163,-87.471949,Indiana,AutoZone
4437,8361 Golf Rd,Niles,IL,60714,8479668504,America/Chicago,https://www.autozone.com/locations/il/niles/8361-golf-rd.html,42.054055,-87.835315,Illinois,AutoZone
2599,3101 Chicago Rd,South Chicago Heights,IL,60411,7087567433,America/Chicago,https://www.autozone.com/locations/il/south-chicago-heights/3101-chicago-rd.html,41.4825,-87.63805,Illinois,AutoZone
2581,809 E Roosevelt Rd,Wheaton,IL,60187,6305101464,America/Chicago,https://www.autozone.com/locations/il/wheaton/809-e-roosevelt-rd.html,41.85899,-88.09389,Illinois,AutoZone
2597,1104 E 9th St,Lockport,IL,60441,8155881780,America/Chicago,https://www.autozone.com/locations/il/lockport/1104-e-9th-st.html,41.59356,-88.03953,Illinois,AutoZone
662,722 E Ridge Rd,Griffith,IN,46319,2198381988,America/Chicago,https://www.autozone.com/locations/in/griffith/722-e-ridge-rd.html,41.55017,-87.41949,Indiana,AutoZone
2669,535 S Schmale Rd,Carol Stream,IL,60188,6308716472,America/Chicago,https://www.autozone.com/locations/il/carol-stream/535-s-schmale-rd.html,41.888555,-88.105923,Illinois,AutoZone
3566,671 E Lincoln Hwy,New Lenox,IL,60451,8154620917,America/Chicago,https://www.autozone.com/locations/il/new-lenox/671-e-lincoln-hwy.html,41.5128,-87.949785,Illinois,AutoZone
6713,200 N Weber Rd,Bolingbrook,IL,60440,6307559083,America/Chicago,https://www.autozone.com/locations/il/bolingbrook/200-n-weber-rd.html,41.700739,-88.123785,Illinois,AutoZone
2676,2035 Bloomingdale Rd,Glendale Heights,IL,60139,6303077938,America/Chicago,https://www.autozone.com/locations/il/glendale-heights/2035-bloomingdale-rd.html,41.92927,-88.08044,Illinois,AutoZone
6529,68 Biesterfield Rd,Elk Grove Village,IL,60007,8477257527,America/Chicago,https://www.autozone.com/locations/il/elk-grove-village/68-biesterfield-rd.html,42.005231,-88.006047,Illinois,AutoZone
3184,1735 W Golf Rd,Mount Prospect,IL,60056,8477181841,America/Chicago,https://www.autozone.com/locations/il/mount-prospect/1735-w-golf-rd.html,42.047806,-87.962707,Illinois,AutoZone
3560,1008 Mount Prospect Plaza,Mount Prospect,IL,60056,8477049400,America/Chicago,https://www.autozone.com/locations/il/mount-prospect/1008-mount-prospect-plaza.html,42.068559,-87.921425,Illinois,AutoZone
2636,2014 US 41,Schererville,IN,46375,2193225277,America/Chicago,https://www.autozone.com/locations/in/schererville/2014-us-41.html,41.486029,-87.471421,Indiana,AutoZone
5250,3656 Grant St,Gary,IN,46408,2199852249,America/Chicago,https://www.autozone.com/locations/in/gary/3656-grant-st.html,41.552111,-87.356218,Indiana,AutoZone
3565,414 S Weber Rd,Romeoville,IL,60446,8155773842,America/Chicago,https://www.autozone.com/locations/il/romeoville/414-s-weber-rd.html,41.60842,-88.12462,Illinois,AutoZone
3190,1515 N Aurora Rd,Naperville,IL,60563,6307171078,America/Chicago,https://www.autozone.com/locations/il/naperville/1515-n-aurora-rd.html,41.780343,-88.184935,Illinois,AutoZone
1761,590 W Army Trail Rd,Carol Stream,IL,60188,6306655622,America/Chicago,https://www.autozone.com/locations/il/carol-stream/590-w-army-trail-rd.html,41.9391,-88.13925,Illinois,AutoZone
3189,2211 W Algonquin Rd,Rolling Meadows,IL,60008,8472532116,America/Chicago,https://www.autozone.com/locations/il/rolling-meadows/2211-w-algonquin-rd.html,42.05793,-88.00757,Illinois,AutoZone
645,409 E Cass St,Joliet,IL,60432,8157223053,America/Chicago,https://www.autozone.com/locations/il/joliet/409-e-cass-st.html,41.5279,-88.07194,Illinois,AutoZone
2684,660 S Roselle Rd,Schaumburg,IL,60193,8478916090,America/Chicago,https://www.autozone.com/locations/il/schaumburg/660-s-roselle-rd.html,42.014783,-88.080962,Illinois,AutoZone
1915,2936 W Ogden Ave,Naperville,IL,60540,6303287403,America/Chicago,https://www.autozone.com/locations/il/naperville/2936-w-ogden-ave.html,41.753329,-88.204313,Illinois,AutoZone
6303,314 S Neltnor Blvd,West Chicago,IL,60185,6302314570,America/Chicago,https://www.autozone.com/locations/il/west-chicago/314-s-neltnor-blvd.html,41.88153,-88.19506,Illinois,AutoZone
4418,1221 E Rand Rd,Arlington Heights,IL,60004,8475770952,America/Chicago,https://www.autozone.com/locations/il/arlington-heights/1221-e-rand-rd.html,42.103736,-87.968404,Illinois,AutoZone
4405,2511 Plainfield Rd,Joliet,IL,60435,8152541737,America/Chicago,https://www.autozone.com/locations/il/joliet/2511-plainfield-rd.html,41.571108,-88.149032,Illinois,AutoZone
695,875 Larkin Ave,Joliet,IL,60435,8157442581,America/Chicago,https://www.autozone.com/locations/il/joliet/875-larkin-ave.html,41.539974,-88.126087,Illinois,AutoZone
669,6155 Broadway,Merrillville,IN,46410,2199811550,America/Chicago,https://www.autozone.com/locations/in/merrillville/6155-broadway.html,41.50603,-87.33592,Indiana,AutoZone
3181,13321 S Route 59,Plainfield,IL,60585,8156092318,America/Chicago,https://www.autozone.com/locations/il/plainfield/13321-s-route-59.html,41.640422,-88.20252,Illinois,AutoZone
4534,367 W Golf Rd,Schaumburg,IL,60195,8475191707,America/Chicago,https://www.autozone.com/locations/il/schaumburg/367-w-golf-rd.html,42.048109,-88.087951,Illinois,AutoZone
4457,3045 E New York Ave,Aurora,IL,60504,6309781703,America/Chicago,https://www.autozone.com/locations/il/aurora/3045-e-new-york-ave.html,41.759116,-88.242735,Illinois,AutoZone
675,704 N Wisconsin St,Hobart,IN,46342,2199424579,America/Chicago,https://www.autozone.com/locations/in/hobart/704-n-wisconsin-st.html,41.55001,-87.2697,Indiana,AutoZone
2584,1080 S Barrington Rd,Streamwood,IL,60107,6307362866,America/Chicago,https://www.autozone.com/locations/il/streamwood/1080-s-barrington-rd.html,42.010754,-88.147065,Illinois,AutoZone
3569,850 W Dundee Rd,Wheeling,IL,60090,8475208091,America/Chicago,https://www.autozone.com/locations/il/wheeling/850-w-dundee-rd.html,42.14,-87.93789,Illinois,AutoZone
2567,251 N Northwest Hwy,Palatine,IL,60067,8479342559,America/Chicago,https://www.autozone.com/locations/il/palatine/251-n-northwest-hwy.html,42.11497,-88.03386,Illinois,AutoZone
6346,905 S Route 59,Bartlett,IL,60103,6308550100,America/Chicago,https://www.autozone.com/locations/il/bartlett/905-s-route-59.html,41.973221,-88.2064,Illinois,AutoZone
6088,1206 W Dundee Rd,Buffalo Grove,IL,60089,8477041128,America/Chicago,https://www.autozone.com/locations/il/buffalo-grove/1206-w-dundee-rd.html,42.140109,-87.986422,Illinois,AutoZone
2547,1095 N Farnsworth Ave,Aurora,IL,60505,6303750056,America/Chicago,https://www.autozone.com/locations/il/aurora/1095-n-farnsworth-ave.html,41.78014,-88.28124,Illinois,AutoZone
599,1441 IL Route 59,Joliet,IL,60431,8152547182,America/Chicago,https://www.autozone.com/locations/il/joliet/1441-il-route-59.html,41.54853,-88.19999,Illinois,AutoZone
2657,1017 E Galena Blvd,Aurora,IL,60505,6302368827,America/Chicago,https://www.autozone.com/locations/il/aurora/1017-e-galena-blvd.html,41.751519,-88.289974,Illinois,AutoZone
4529,8130 Colorado St,Merrillville,IN,46410,2199471986,America/Chicago,https://www.autozone.com/locations/in/merrillville/8130-colorado-st.html,41.470427,-87.297636,Indiana,AutoZone
2582,219 Main St,Crown Point,IN,46307,2192260331,America/Chicago,https://www.autozone.com/locations/in/crown-point/219-main-st.html,41.421274,-87.365069,Indiana,AutoZone
4461,921 W Irving Park Rd,Streamwood,IL,60107,6305034110,America/Chicago,https://www.autozone.com/locations/il/streamwood/921-w-irving-park-rd.html,42.018477,-88.201662,Illinois,AutoZone
660,6320 Central Ave,Portage,IN,46368,2197621499,America/Chicago,https://www.autozone.com/locations/in/portage/6320-central-ave.html,41.57591,-87.17084,Indiana,AutoZone
2589,1283 N Lake St,Aurora,IL,60506,6309668940,America/Chicago,https://www.autozone.com/locations/il/aurora/1283-n-lake-st.html,41.784828,-88.318751,Illinois,AutoZone
2593,1690 Douglas Rd,Montgomery,IL,60538,6308440475,America/Chicago,https://www.autozone.com/locations/il/montgomery/1690-douglas-rd.html,41.7226,-88.31913,Illinois,AutoZone
3187,1953 W Galena Blvd,Aurora,IL,60506,6308970362,America/Chicago,https://www.autozone.com/locations/il/aurora/1953-w-galena-blvd.html,41.765736,-88.363242,Illinois,AutoZone
2580,835 Summit St,Elgin,IL,60120,8472899227,America/Chicago,https://www.autozone.com/locations/il/elgin/835-summit-st.html,42.04592,-88.258578,Illinois,AutoZone
1699,209 Randall Rd,South Elgin,IL,60177,8474291095,America/Chicago,https://www.autozone.com/locations/il/south-elgin/209-randall-rd.html,41.98989,-88.34014,Illinois,AutoZone
2675,1470 S Lake Rd,Mundelein,IL,60060,8478370160,America/Chicago,https://www.autozone.com/locations/il/mundelein/1470-s-lake-rd.html,42.242954,-87.995103,Illinois,AutoZone
2558,310 N McLean Blvd,Elgin,IL,60123,8476227919,America/Chicago,https://www.autozone.com/locations/il/elgin/310-n-mclean-blvd.html,42.042506,-88.312487,Illinois,AutoZone
4511,772 Indian Boundry Rd,Chesterton,IN,46304,2199299218,America/Chicago,https://www.autozone.com/locations/in/chesterton/772-indian-boundry-rd.html,41.61675,-87.03639,Indiana,AutoZone
3575,980 E Commercial Ave,Lowell,IN,46356,2196900688,America/Chicago,https://www.autozone.com/locations/in/lowell/980-e-commercial-ave.html,41.29111,-87.413673,Indiana,AutoZone
2664,1002 S Kennedy Dr,Carpentersville,IL,60110,8478443386,America/Chicago,https://www.autozone.com/locations/il/carpentersville/1002-s-kennedy-dr.html,42.117223,-88.258755,Illinois,AutoZone
4431,164 S Western Ave,Carpentersville,IL,60110,8474263816,America/Chicago,https://www.autozone.com/locations/il/carpentersville/164-s-western-ave.html,42.104873,-88.290287,Illinois,AutoZone
6165,451 N Sugar Grove St,Sugar Grove,IL,60554,3312545023,America/Chicago,https://www.autozone.com/locations/il/sugar-grove/451-n-sugar-grove-st.html,41.773485,-88.441586,Illinois,AutoZone
3564,525 US Hwy 6,Minooka,IL,60447,8154671263,America/Chicago,https://www.autozone.com/locations/il/minooka/525-us-hwy-6.html,41.41913,-88.27137,Illinois,AutoZone
2247,958 N Bridge St,Yorkville,IL,60560,6305532897,America/Chicago,https://www.autozone.com/locations/il/yorkville/958-n-bridge-st.html,41.65365,-88.44255,Illinois,AutoZone
2633,1010 Calumet Ave,Valparaiso,IN,46383,2194655980,America/Chicago,https://www.autozone.com/locations/in/valparaiso/1010-calumet-ave.html,41.47756,-87.05551,Indiana,AutoZone
4470,790 N Main St,Elburn,IL,60119,6309344160,America/Chicago,https://www.autozone.com/locations/il/elburn/790-n-main-st.html,41.901932,-88.472975,Illinois,AutoZone
2665,711 S Greenbay Rd,Waukegan,IL,60085,8475990290,America/Chicago,https://www.autozone.com/locations/il/waukegan/711-s-greenbay-rd.html,42.346653,-87.873516,Illinois,AutoZone
2771,3112 Three Oaks Rd,Cary,IL,60013,8474621248,America/Chicago,https://www.autozone.com/locations/il/cary/3112-three-oaks-rd.html,42.219705,-88.258964,Illinois,AutoZone
2549,3 Crystal Lake Rd,Lake In The Hills,IL,60156,8474580756,America/Chicago,https://www.autozone.com/locations/il/lake-in-the-hills/3-crystal-lake-rd.html,42.17603,-88.33127,Illinois,AutoZone
663,4117 S Franklin St,Michigan City,IN,46360,2198799385,America/Chicago,https://www.autozone.com/locations/in/michigan-city/4117-s-franklin-st.html,41.67775,-86.894567,Indiana,AutoZone
2667,1701 N Lewis Ave,Waukegan,IL,60085,8476251185,America/Chicago,https://www.autozone.com/locations/il/waukegan/1701-n-lewis-ave.html,42.383431,-87.854681,Illinois,AutoZone
2690,648 N Convent Rd,Bourbonnais,IL,60914,8159332275,America/Chicago,https://www.autozone.com/locations/il/bourbonnais/648-n-convent-rd.html,41.164323,-87.874611,Illinois,AutoZone
4409,462 W State Rd,Island Lake,IL,60042,8474876510,America/Chicago,https://www.autozone.com/locations/il/island-lake/462-w-state-rd.html,42.282425,-88.207722,Illinois,AutoZone
2561,6410 Northwest Hwy,Crystal Lake,IL,60014,8157888840,America/Chicago,https://www.autozone.com/locations/il/crystal-lake/6410-northwest-hwy.html,42.22619,-88.32462,Illinois,AutoZone
4402,6650 W Grand Ave,Gurnee,IL,60031,8478551954,America/Chicago,https://www.autozone.com/locations/il/gurnee/6650-w-grand-ave.html,42.386216,-87.96799,Illinois,AutoZone
656,1390 N Hobbie Ave,Kankakee,IL,60901,8159350160,America/Chicago,https://www.autozone.com/locations/il/kankakee/1390-n-hobbie-ave.html,41.136922,-87.850082,Illinois,AutoZone
4427,11905 Kreutzer Rd,Huntley,IL,60142,8476691678,America/Chicago,https://www.autozone.com/locations/il/huntley/11905-kreutzer-rd.html,42.153573,-88.430686,Illinois,AutoZone
5479,828 E. Rollins Road,Round Lake Beach,IL,60073,8472311246,America/Chicago,https://www.autozone.com/locations/il/round-lake-beach/828-e--rollins-road.html,42.381902,-88.062615,Illinois,AutoZone
2542,1230 N Division St,Morris,IL,60450,8154161081,America/Chicago,https://www.autozone.com/locations/il/morris/1230-n-division-st.html,41.367902,-88.422507,Illinois,AutoZone
2679,460 W Rollins Rd,Round Lake Beach,IL,60073,8475464845,America/Chicago,https://www.autozone.com/locations/il/round-lake-beach/460-w-rollins-rd.html,42.379485,-88.093767,Illinois,AutoZone
2554,3025 Sheridan Rd,Zion,IL,60099,8477310778,America/Chicago,https://www.autozone.com/locations/il/zion/3025-sheridan-rd.html,42.4407,-87.82575,Illinois,AutoZone
2284,2743 Hartigan Rd,Volo,IL,60020,8479730114,America/Chicago,https://www.autozone.com/locations/il/volo/2743-hartigan-rd.html,42.362436,-88.167429,Illinois,AutoZone
3577,405 S Halleck St,Demotte,IN,46310,2199876790,America/Chicago,https://www.autozone.com/locations/in/demotte/405-s-halleck-st.html,41.199728,-87.198349,Indiana,AutoZone
2673,4313 Elm St,Mchenry,IL,60050,8153638529,America/Chicago,https://www.autozone.com/locations/il/mchenry/4313-elm-st.html,42.34644,-88.2807,Illinois,AutoZone
2671,2075 Eastwood Dr,Woodstock,IL,60098,8153378775,America/Chicago,https://www.autozone.com/locations/il/woodstock/2075-eastwood-dr.html,42.291529,-88.432497,Illinois,AutoZone
2553,360 W IL Route 173,Antioch,IL,60002,8478381855,America/Chicago,https://www.autozone.com/locations/il/antioch/360-w-il-route-173.html,42.470614,-88.095619,Illinois,AutoZone
664,310 E Lincolnway,La Porte,IN,46350,2193621212,America/Chicago,https://www.autozone.com/locations/in/la-porte/310-e-lincolnway.html,41.61556,-86.71175,Indiana,AutoZone
1792,4623 75th St,Kenosha,WI,53142,2629421710,America/Chicago,https://www.autozone.com/locations/wi/kenosha/4623-75th-st.html,42.565314,-87.864369,Wisconsin,AutoZone
1798,2055 22nd Ave,Kenosha,WI,53140,2625518428,America/Chicago,https://www.autozone.com/locations/wi/kenosha/2055-22nd-ave.html,42.618766,-87.83507,Wisconsin,AutoZone
6850,4943 Red Arrow Hwy,Stevensville,MI,49127,2699327658,America/Detroit,https://www.autozone.com/locations/mi/stevensville/4943-red-arrow-hwy.html,42.027777,-86.516668,Michigan,AutoZone
1776,2301 Durand Ave,Mount Pleasant,WI,53403,2625547870,America/Chicago,https://www.autozone.com/locations/wi/mount-pleasant/2301-durand-ave.html,42.69705,-87.80642,Wisconsin,AutoZone
6442,8913 Durand Ave,Sturtevant,WI,53177,2625043772,America/Chicago,https://www.autozone.com/locations/wi/sturtevant/8913-durand-ave.html,42.696246,-87.892558,Wisconsin,AutoZone
3576,798 S College Ave,Rensselaer,IN,47978,2198663360,America/Chicago,https://www.autozone.com/locations/in/rensselaer/798-s-college-ave.html,40.927088,-87.156528,Indiana,AutoZone
2127,1582 Hilltop Rd,Saint Joseph,MI,49085,2699836049,America/Detroit,https://www.autozone.com/locations/mi/saint-joseph/1582-hilltop-rd.html,42.079154,-86.492644,Michigan,AutoZone
1774,2010 Douglas Ave,Racine,WI,53402,2626359447,America/Chicago,https://www.autozone.com/locations/wi/racine/2010-douglas-ave.html,42.74602,-87.79783,Wisconsin,AutoZone
2626,808 E Walnut St,Watseka,IL,60970,8154323482,America/Chicago,https://www.autozone.com/locations/il/watseka/808-e-walnut-st.html,40.77616,-87.72132,Illinois,AutoZone
2104,1681 Hwy M-139,Benton Harbor,MI,49022,2699252288,America/Detroit,https://www.autozone.com/locations/mi/benton-harbor/1681-hwy-m-139.html,42.088195,-86.435821,Michigan,AutoZone
2194,9099 US Hwy 31,Berrien Springs,MI,49103,2694719752,America/Detroit,https://www.autozone.com/locations/mi/berrien-springs/9099-us-hwy-31.html,41.955293,-86.353364,Michigan,AutoZone
643,3921 Western Ave,South Bend,IN,46619,5742343110,America/Indiana/Indianapolis,https://www.autozone.com/locations/in/south-bend/3921-western-ave.html,41.67164,-86.30245,Indiana,AutoZone
1695,3110 Lincoln Way W,South Bend,IN,46628,5742332076,America/Indiana/Indianapolis,https://www.autozone.com/locations/in/south-bend/3110-lincoln-way-w.html,41.690243,-86.292952,Indiana,AutoZone
2573,52446 State Rd 933,South Bend,IN,46637,5742471517,America/Indiana/Indianapolis,https://www.autozone.com/locations/in/south-bend/52446-state-rd-933.html,41.73086,-86.25061,Indiana,AutoZone
1956,204 Wright St,Delavan,WI,53115,2627286507,America/Chicago,https://www.autozone.com/locations/wi/delavan/204-wright-st.html,42.63031,-88.62562,Wisconsin,AutoZone
2110,702 S 11th St,Niles,MI,49120,2696847160,America/Detroit,https://www.autozone.com/locations/mi/niles/702-s-11th-st.html,41.82122,-86.247391,Michigan,AutoZone
4565,4316 S Michigan St,South Bend,IN,46614,5742319553,America/Indiana/Indianapolis,https://www.autozone.com/locations/in/south-bend/4316-s-michigan-st.html,41.630648,-86.250385,Indiana,AutoZone
4339,2605 W Ryan Rd,Oak Creek,WI,53154,4147612308,America/Chicago,https://www.autozone.com/locations/wi/oak-creek/2605-w-ryan-rd.html,42.872286,-87.949628,Wisconsin,AutoZone
4548,"2202 S Bend Ave, Ste A",South Bend,IN,46635,5742710208,America/Indiana/Indianapolis,https://www.autozone.com/locations/in/south-bend/2202-s-bend-ave--ste-a.html,41.699564,-86.215773,Indiana,AutoZone
1987,311 E Puetz Rd,Oak Creek,WI,53154,4147626958,America/Chicago,https://www.autozone.com/locations/wi/oak-creek/311-e-puetz-rd.html,42.88618,-87.90878,Wisconsin,AutoZone
6403,248 N Paw Paw St,Coloma,MI,49038,2694686470,America/Detroit,https://www.autozone.com/locations/mi/coloma/248-n-paw-paw-st.html,42.188472,-86.306558,Michigan,AutoZone
4539,1911 N Michigan St,Plymouth,IN,46563,5749362896,America/Indiana/Indianapolis,https://www.autozone.com/locations/in/plymouth/1911-n-michigan-st.html,41.357378,-86.311931,Indiana,AutoZone
657,230 McKinley Ave,Mishawaka,IN,46545,5742579224,America/Indiana/Indianapolis,https://www.autozone.com/locations/in/mishawaka/230-mckinley-ave.html,41.680527,-86.183873,Indiana,AutoZone
673,1613 W Reynolds,Pontiac,IL,61764,8158446026,America/Chicago,https://www.autozone.com/locations/il/pontiac/1613-w-reynolds.html,40.874353,-88.659232,Illinois,AutoZone
1998,S79W18907 Janesville Rd,Muskego,WI,53150,2626794732,America/Chicago,https://www.autozone.com/locations/wi/muskego/s79w18907-janesville-rd.html,42.90065,-88.15031,Wisconsin,AutoZone
1957,5656 S Packard Ave,Cudahy,WI,53110,4142944079,America/Chicago,https://www.autozone.com/locations/wi/cudahy/5656-s-packard-ave.html,42.940842,-87.85964,Wisconsin,AutoZone
2598,2804 Lincolnway E,Mishawaka,IN,46544,5742540120,America/Indiana/Indianapolis,https://www.autozone.com/locations/in/mishawaka/2804-lincolnway-e.html,41.663382,-86.134572,Indiana,AutoZone
4532,12757 Sr 23,Granger,IN,46530,5742433347,America/New_York,https://www.autozone.com/locations/in/granger/12757-sr-23.html,41.754019,-86.116357,Indiana,AutoZone
1787,5029 S 27th St,Greenfield,WI,53221,4148177807,America/Chicago,https://www.autozone.com/locations/wi/greenfield/5029-s-27th-st.html,42.95374,-87.949609,Wisconsin,AutoZone
1712,5508 S 108th St,Hales Corners,WI,53130,4144279007,America/Chicago,https://www.autozone.com/locations/wi/hales-corners/5508-s-108th-st.html,42.944268,-88.047177,Wisconsin,AutoZone
2141,56215 M-51 S,Dowagiac,MI,49047,2697820287,America/Detroit,https://www.autozone.com/locations/mi/dowagiac/56215-m-51-s.html,41.981247,-86.126985,Michigan,AutoZone
3467,3716 S 27th St,Milwaukee,WI,53221,4146156233,America/Chicago,https://www.autozone.com/locations/wi/milwaukee/3716-s-27th-st.html,42.977527,-87.947021,Wisconsin,AutoZone
1994,6015 W Forest Home Ave,Milwaukee,WI,53220,4143277165,America/Chicago,https://www.autozone.com/locations/wi/milwaukee/6015-w-forest-home-ave.html,42.976269,-87.988287,Wisconsin,AutoZone
