store_id,street,city,state,zip,latitude,longitude,phone,state_name,brand
4374,903 East 4Th Ave.,Red Springs,NC,28377,34.8092,-79.1697,9108433459,North Carolina,CVS
7109,300 Canal Street,Salem,MA,01970,42.5000,-70.8960,9787402912,Massachusetts,CVS
457,426B Essex St,Salem,MA,01970,42.5165,-70.9063,9787410484,Massachusetts,CVS
4073,174 Main St.,Peabody,MA,01960,42.5234,-70.9200,9789774844,Massachusetts,CVS
11262,47 Congress St,Salem,MA,01970,42.5177,-70.8891,9784980020,Massachusetts,CVS
261,200 Essex Street,Salem,MA,01970,42.5218,-70.8944,9787442224,Massachusetts,CVS
314,45 Atlantic Avenue,Marblehead,MA,01945,42.4989,-70.8563,7816391466,Massachusetts,CVS
7581,13600 Us Hwy 29,Chatham,VA,24531,36.7887,-79.3930,4344320951,Virginia,CVS
3828,1127 N. Bridge Street,Elkin,NC,28621,36.2637,-80.8510,3368353529,North Carolina,CVS
17164,50 Rte 17 K,Newburgh,NY,12550,41.5060,-74.0586,,New York,CVS
10688,203 South Plank Rd.,Newburgh,NY,12550,41.5264,-74.0694,8455660012,New York,CVS
5053,65 Quaker Ave.,Cornwall,NY,12518,41.4334,-74.0405,8455342506,New York,CVS
2292,986 Main Street,Fishkill,NY,12524,41.5306,-73.9074,8458962067,New York,CVS
7629,2 Riverview Dr,Marlboro,NY,12542,41.6161,-73.9638,8452363693,New York,CVS
5050,30 Brotherhood Plaza Dr,Washingtonville,NY,10992,41.4294,-74.1634,8454968012,New York,CVS
16976,2001 South Rd,Poughkeepsie,NY,12601,41.6240,-73.9204,,New York,CVS
418,2503 South Rd.,Poughkeepsie,NY,12601,41.6660,-73.9322,8454622791,New York,CVS
5357,"413 Rte 376, Suite 1",Hopewell Junction,NY,12533,41.5791,-73.8096,8452213750,New York,CVS
2595,722 Dutchess Turnpike,Poughkeepsie,NY,12603,41.6988,-73.8790,8454527117,New York,CVS
11460,25 Winslow Gate Rd,Poughkeepsie,NY,12601,41.7258,-73.9318,8452240495,New York,CVS
1128,72 Brookside Ave.,Chester,NY,10918,41.3563,-74.2819,8454696310,New York,CVS
5059,109 Clowes Ave,Goshen,NY,10924,41.3979,-74.3324,8452948700,New York,CVS
16640,1 N Galleria Dr,Middletown,NY,10941,41.4516,-74.3686,,New York,CVS
5054,100 E. Lake Blvd,Mahopac,NY,10541,41.3737,-73.7293,8456217088,New York,CVS
5049,"2 West Rd., P.O. Box 514",Pleasant Valley,NY,12569,41.7445,-73.8270,8456351350,New York,CVS
10009,399 Route 211E,Middletown,NY,10940,41.4564,-74.3940,8453446215,New York,CVS
5052,"4246 Albany Post Rd., Suite 2",Hyde Park,NY,12538,41.7820,-73.9310,8452292224,New York,CVS
10038,1905 Rt 6,Carmel,NY,10512,41.4131,-73.6691,8452252363,New York,CVS
2361,245 East Main Street,Middletown,NY,10940,41.4467,-74.4086,8453441056,New York,CVS
6997,26 E Main St,Pawling,NY,12564,41.5621,-73.5996,8458555100,New York,CVS
3154,59 Main Street,Warwick,NY,10990,41.2585,-74.3596,8459867658,New York,CVS
5055,"3081 Route 22,",Dover Plains,NY,12522,41.7351,-73.5810,8458776372,New York,CVS
2838,48 E. Market St.,Rhinebeck,NY,12572,41.9265,-73.9110,8458761402,New York,CVS
8945,416 Washington Ave.,Kingston,NY,12401,41.9363,-74.0255,8453310226,New York,CVS
7093,47 Lake Avenue Extension,Danbury,CT,06811,41.3872,-73.4887,2037787471,Connecticut,CVS
2545,35 Padanaram Rd.,Danbury,CT,06811,41.4176,-73.4626,2037304870,Connecticut,CVS
16661,1300 Ulster Ave,Kingston,NY,12401,41.9666,-73.9838,,New York,CVS
428,1301 Ulster Ave.,Kingston,NY,12401,41.9711,-73.9912,8453365955,New York,CVS
629,146 South St.,Danbury,CT,06810,41.3856,-73.4441,2037978919,Connecticut,CVS
10322,302 Route 94,Vernon,NJ,07462,41.1989,-74.4855,9737640606,New Jersey,CVS
696,14 Candlewood Lake Rd.,Brookfield,CT,06804,41.4346,-73.4119,2037759593,Connecticut,CVS
16858,7 Stony Hill Rd,Bethel,CT,06801,41.4144,-73.4019,,Connecticut,CVS
1109,7 Durant Ave.,Bethel,CT,06801,41.3731,-73.4141,2037949500,Connecticut,CVS
5359,7568 North Broadway,Red Hook,NY,12571,41.9978,-73.8729,8457589612,New York,CVS
3102,60 Mill Hill Rd.,Woodstock,NY,12498,42.0389,-74.1149,8456793681,New York,CVS
5658,"2041 N. Elm St.,",Commerce,GA,30529,34.2052,-83.4621,7063355107,Georgia,CVS
8158,46850 Romeo Plank,Macomb,MI,48044,42.6419,-82.9355,5864121113,Michigan,CVS
17198,20877 Hall Rd,Macomb,MI,48044,42.6312,-82.9119,,Michigan,CVS
445,51000 Romeo Plank Rd.,Macomb,MI,48042,42.6726,-82.9403,5869928570,Michigan,CVS
8078,"15142 Hall Rd.,",Sterling Heights,MI,48313,42.6268,-82.9737,5862475610,Michigan,CVS
8287,21777 21 Mile Rd.,Macomb,MI,48044,42.6444,-82.8975,5869492082,Michigan,CVS
8189,13500 22 Mile Rd.,Shelby Township,MI,48315,42.6550,-82.9950,5869972050,Michigan,CVS
16085,13221 Hall Rd,Shelby Township,MI,48315,42.6281,-82.9972,,Michigan,CVS
8156,15121 24 Mile Rd.,Shelby Township,MI,48315,42.6868,-82.9765,5866774016,Michigan,CVS
8300,43611 Schoenherr Rd.,Sterling Heights,MI,48313,42.6160,-82.9934,5862548418,Michigan,CVS
8016,40925 Garfield Road,Clinton Township,MI,48038,42.5973,-82.9532,5862634070,Michigan,CVS
8238,47011 Gratiot Ave.,Chesterfield,MI,48051,42.6456,-82.8535,5864211021,Michigan,CVS
8144,46960 Van Dyke Ave.,Shelby Township,MI,48317,42.6399,-83.0322,5867269220,Michigan,CVS
8416,53069 Van Dyke,Shelby Township,MI,48316,42.6846,-83.0351,5867812655,Michigan,CVS
8093,36540 Garfield Rd.,Clinton Township,MI,48035,42.5659,-82.9500,5867902415,Michigan,CVS
8092,37050 S Gratiot Ave,Clinton Township,MI,48036,42.5707,-82.8901,5864633110,Michigan,CVS
16363,51400 Gratiot Ave,Chesterfield,MI,48051,42.6772,-82.8283,,Michigan,CVS
16798,8200 26 Mile Rd,Shelby Township,MI,48316,42.7109,-83.0328,,Michigan,CVS
8272,52950 Gratiot Ave.,Chesterfield,MI,48051,42.6885,-82.8210,5865982328,Michigan,CVS
8080,13475 Fifteen Mile Rd.,Sterling Heights,MI,48312,42.5527,-82.9905,5862682900,Michigan,CVS
8095,26220 Crocker,Harrison Township,MI,48045,42.5708,-82.8522,5869540800,Michigan,CVS
16266,33860 S Gratiot Ave,Clinton Township,MI,48035,42.5456,-82.9022,,Michigan,CVS
8091,33021 Garfield Rd.,Fraser,MI,48026,42.5394,-82.9505,5862935012,Michigan,CVS
8191,4025 18 Mile Rd.,Sterling Heights,MI,48314,42.5943,-83.0701,5868036271,Michigan,CVS
8113,2115 Twenty Five Mile Rd.,Shelby Township,MI,48316,42.6976,-83.0932,2486522227,Michigan,CVS
8146,15051 E. Thirteen Mile Rd..,Warren,MI,48088,42.5240,-82.9703,5864156565,Michigan,CVS
8036,981 E. Auburn Rd.,Rochester Hills,MI,48307,42.6372,-83.1127,2488522380,Michigan,CVS
8050,31111 Schoenherr Rd,Warren,MI,48088,42.5225,-82.9889,5862764501,Michigan,CVS
8108,33920 23 Mile Rd,New Baltimore,MI,48047,42.6749,-82.7684,5867253900,Michigan,CVS
8014,3678 15 Mile Rd,Sterling Heights,MI,48310,42.5501,-83.0703,5869773610,Michigan,CVS
17329,2310 Metropolitan Pkwy,Sterling Heights,MI,48310,42.5614,-83.0846,,Michigan,CVS
8242,4963 John R. Road,Troy,MI,48085,42.5921,-83.1101,2486892157,Michigan,CVS
16131,2887 S Rochester Rd,Rochester Hills,MI,48307,42.6374,-83.1291,,Michigan,CVS
8062,28774 Gratiot,Roseville,MI,48066,42.5083,-82.9284,5867776350,Michigan,CVS
287,2011 S. Rochester Rd,Rochester Hills,MI,48307,42.6520,-83.1307,2488442559,Michigan,CVS
8030,1980 E. Big Beaver Road,Troy,MI,48083,42.5628,-83.1091,2486891051,Michigan,CVS
8040,27700 Harper,Saint Clair Shores,MI,48081,42.4965,-82.8968,5867730500,Michigan,CVS
8026,125 East Long Lake Rd.,Troy,MI,48085,42.5923,-83.1469,2488799114,Michigan,CVS
8261,"37100 Green St.,",New Baltimore,MI,48047,42.6859,-82.7291,5867161202,Michigan,CVS
8135,4239 E 12 Mile Rd.,Warren,MI,48092,42.5064,-83.0656,5865585560,Michigan,CVS
8011,16000 East Ten Mile Road,Eastpointe,MI,48021,42.4792,-82.9567,5867777570,Michigan,CVS
16089,32001 John R Rd,Madison Heights,MI,48071,42.5280,-83.1080,,Michigan,CVS
8162,2045 W South Blvd.,Troy,MI,48098,42.6206,-83.1707,2488798322,Michigan,CVS
17568,28800 Dequindre Rd,Warren,MI,48092,42.5047,-83.0825,,Michigan,CVS
8100,24001 Harper,Saint Clair Shores,MI,48080,42.4720,-82.9062,5867741570,Michigan,CVS
8110,110 N Rochester Rd.,Clawson,MI,48017,42.5347,-83.1351,2485881775,Michigan,CVS
8170,18640 Nine Mile Rd.,Eastpointe,MI,48021,42.4652,-82.9276,5864474370,Michigan,CVS
8179,71220 Van Dyke,Romeo,MI,48065,42.8186,-83.0188,5863361905,Michigan,CVS
8039,13608 E 9 Mile Rd,Warren,MI,48089,42.4633,-82.9854,5867719700,Michigan,CVS
8183,22515 Greater Mack Ave,Saint Clair Shores,MI,48080,42.4597,-82.9012,5864474368,Michigan,CVS
8076,3010 Walton Blvd.,Rochester Hills,MI,48309,42.6813,-83.1948,2483752810,Michigan,CVS
8174,1402 West 14 Mile Road,Clawson,MI,48017,42.5334,-83.1611,2484357314,Michigan,CVS
8134,15455 Gratiot,Detroit,MI,48205,42.4493,-82.9692,3133727076,Michigan,CVS
8234,4816 North Adams Road,Oakland,MI,48306,42.7269,-83.1972,2482765063,Michigan,CVS
8052,19818 Kelly Road,Harper Woods,MI,48225,42.4416,-82.9471,3135267900,Michigan,CVS
8107,20460 Mack Ave.,Grosse Pointe Woods,MI,48236,42.4396,-82.9071,3138812500,Michigan,CVS
16656,1301 Coolidge Hwy,Troy,MI,48084,42.5450,-83.1901,,Michigan,CVS
8024,67181 S Main St.,Richmond,MI,48062,42.7963,-82.7356,5867272781,Michigan,CVS
1150,30900 Woodward,Royal Oak,MI,48073,42.5174,-83.1845,2485494377,Michigan,CVS
11244,33877 Woodward Ave.,Birmingham,MI,48009,42.5380,-83.2063,2486443214,Michigan,CVS
8136,444 S. Old Woodward Road,Birmingham,MI,48009,42.5435,-83.2116,2486470790,Michigan,CVS
8073,18585 East Warren Ave,Detroit,MI,48236,42.4126,-82.9136,3138844184,Michigan,CVS
8184,42934 Woodward Avenue,Bloomfield Hills,MI,48304,42.6032,-83.2623,2483348817,Michigan,CVS
8129,295 S. Broadway,Lake Orion,MI,48362,42.7802,-83.2387,2488146521,Michigan,CVS
8081,17120 Kercheval Ave,Grosse Pointe,MI,48230,42.3903,-82.9147,3138863300,Michigan,CVS
8132,4101 Telegraph Rd.,Bloomfield Hills,MI,48302,42.5801,-83.2792,2486469132,Michigan,CVS
11250,6510 Telegraph Rd,Bloomfield Hills,MI,48301,42.5440,-83.2867,2486262525,Michigan,CVS
8148,1025 Saint Clair River Dr.,Algonac,MI,48001,42.6180,-82.5322,8107944941,Michigan,CVS
6900,1320 Parkway Ave.,Ewing,NJ,08628,40.2649,-74.8031,6098824097,New Jersey,CVS
295,504 S Oxford Valley Rd,Fairless Hills,PA,19030,40.1695,-74.8511,2159455720,Pennsylvania,CVS
1947,"16 East Afton Ave., Cramer Center",Yardley,PA,19067,40.2431,-74.8384,2153218355,Pennsylvania,CVS
2038,25820 W. Main Street,West Point,MS,39773,33.6067,-88.6597,6624944990,Mississippi,CVS
5573,401 Hwy 12 East,Starkville,MS,39759,33.4551,-88.8098,6626156033,Mississippi,CVS
5883,108 Hwy 12 East,Kosciusko,MS,39090,33.0664,-89.5900,6622891963,Mississippi,CVS
6396,800 East 15Th St.,Yazoo City,MS,39194,32.8636,-90.3929,6627518580,Mississippi,CVS
4519,205 Highway 16 West,Carthage,MS,39051,32.7314,-89.5358,6012679195,Mississippi,CVS
4946,"113 3Rd St, Se",Aliceville,AL,35442,33.1271,-88.1486,2053738475,Alabama,CVS
8310,110 Colony Crossing,Madison,MS,39110,32.4732,-90.1418,6016051348,Mississippi,CVS
4993,1014 Highway 51,Madison,MS,39110,32.4607,-90.1115,6018562021,Mississippi,CVS
16230,6365 I 55 N,Jackson,MS,39213,32.3988,-90.1484,,Mississippi,CVS
1401,130 Schuylkill Rd.,Phoenixville,PA,19460,40.1320,-75.5355,6109337487,Pennsylvania,CVS
16635,200 Mill Road,Phoenixville,PA,19460,40.1309,-75.4538,,Pennsylvania,CVS
5898,2801 Egypt Rd.,Audubon,PA,19407,40.1289,-75.4318,6106660512,Pennsylvania,CVS
17585,160 W Dekalb Pike,King Of Prussia,PA,19406,40.0952,-75.3661,,Pennsylvania,CVS
2481,312 South Henderson Rd,King Of Prussia,PA,19406,40.0914,-75.3585,6102051264,Pennsylvania,CVS
4772,3425 Schuylkill Rd.,Spring City,PA,19475,40.1825,-75.5679,6107922061,Pennsylvania,CVS
2032,1200 West Main Street,Norristown,PA,19401,40.1216,-75.3602,6102771031,Pennsylvania,CVS
2730,342 N. Lewis Rd.,Royersford,PA,19468,40.1972,-75.5352,6107921901,Pennsylvania,CVS
2688,55 Park Ave.,Collegeville,PA,19426,40.1801,-75.4566,6104092604,Pennsylvania,CVS
2046,701 Dekalb Street,Norristown,PA,19401,40.1179,-75.3403,6102788300,Pennsylvania,CVS
17214,1824 E Ridge Pike,Limerick,PA,19468,40.2103,-75.4979,,Pennsylvania,CVS
2690,"5 Kugler Road, Building 100",Limerick,PA,19468,40.2378,-75.5370,6104951000,Pennsylvania,CVS
3011,1799 Dekalb Pike,Blue Bell,PA,19422,40.1493,-75.3078,6102391681,Pennsylvania,CVS
305,1833 East High Street,Pottstown,PA,19464,40.2445,-75.6088,6103272020,Pennsylvania,CVS
16508,3300 124Th Ave Nw,Coon Rapids,MN,55433,45.1944,-93.3500,,Minnesota,CVS
17118,2000 Bunker Lake Blvd Nw,Andover,MN,55304,45.2167,-93.3164,,Minnesota,CVS
16952,11990 Business Park Blvd N,Champlin,MN,55316,45.1726,-93.3878,,Minnesota,CVS
7110,"3633 Bunker Lake Blvd., Nw",Andover,MN,55304,45.2202,-93.3582,7634215011,Minnesota,CVS
17273,15300 Grove Circle N,Maple Grove,MN,55369,45.1366,-93.4750,,Minnesota,CVS
4696,21455 John Milless Dr.,Rogers,MN,55374,45.1917,-93.5521,7634282629,Minnesota,CVS
16788,21615 S Diamond Lake Rd,Rogers,MN,55374,45.1972,-93.5541,,Minnesota,CVS
17509,15800 87Th St Ne,Otsego,MN,55330,45.2788,-93.5640,,Minnesota,CVS
5920,600 Central Ave E,Saint Michael,MN,55376,45.2107,-93.6528,7634976632,Minnesota,CVS
5311,"1314 Babcock Blvd., E",Delano,MN,55328,45.0370,-93.7705,7639723266,Minnesota,CVS
16299,1300 State Highway 55 Ne,Buffalo,MN,55313,45.1647,-93.8552,,Minnesota,CVS
5631,805 Russell Pkwy.,Warner Robins,GA,31088,32.5935,-83.6376,4789224458,Georgia,CVS
16719,2929 Watson Blvd,Warner Robins,GA,31093,32.6161,-83.6859,,Georgia,CVS
1586,3001 Richard B. Russell Parkway,Warner Robins,GA,31088,32.5806,-83.6950,4789530888,Georgia,CVS
1374,800 Hwy 96,Warner Robins,GA,31088,32.5537,-83.6630,4789875055,Georgia,CVS
3773,802 North Houston Road,Warner Robins,GA,31093,32.6315,-83.6410,4789235501,Georgia,CVS
5523,5900 Watson Boulevard,Warner Robins,GA,31093,32.6153,-83.7099,4789530429,Georgia,CVS
4243,1100 Washington Street,Perry,GA,31069,32.4600,-83.7322,4789870707,Georgia,CVS
4255,3012 Hartley Bridge Rd.,Macon,GA,31216,32.7460,-83.6731,4787851962,Georgia,CVS
7504,4585 Hartley Bridge Rd.,Macon,GA,31216,32.7448,-83.7221,4787819818,Georgia,CVS
4585,104 Vineville St,Fort Valley,GA,31030,32.5596,-83.8846,4788250080,Georgia,CVS
4765,4080 Bloomfield Rd.,Macon,GA,31206,32.8146,-83.6983,4787814018,Georgia,CVS
7212,1271 Gray Highway,Macon,GA,31211,32.8590,-83.6147,4787436979,Georgia,CVS
4160,6381 Zebulon Rd.,Macon,GA,31220,32.8807,-83.7733,4784761911,Georgia,CVS
4545,1615 Forest Hill Rd.,Macon,GA,31210,32.8997,-83.7027,4784776648,Georgia,CVS
7200,202 N.E. Dykes St.,Cochran,GA,31014,32.3918,-83.3479,4789349431,Georgia,CVS
10357,1544 Bass Rd.,Macon,GA,31210,32.9270,-83.7356,4784714494,Georgia,CVS
5673,501 Spaulding Road,Montezuma,GA,31063,32.2931,-84.0180,4784727533,Georgia,CVS
4564,535 Oak St.,Eastman,GA,31023,32.1936,-83.1752,4783744713,Georgia,CVS
4267,214 East 16Th Ave.,Cordele,GA,31015,31.9631,-83.7800,2292736551,Georgia,CVS
4672,1036 E. Forsyth St.,Americus,GA,31709,32.0738,-84.2203,2299246916,Georgia,CVS
4603,816 S. Grant St.,Fitzgerald,GA,31750,31.7063,-83.2523,2294236523,Georgia,CVS
2593,1193 Us Highway 19 South,Leesburg,GA,31763,31.7323,-84.1722,2294361330,Georgia,CVS
7666,4432 Miller Rd.,Columbus,GA,31909,32.5230,-84.9155,7065615001,Georgia,CVS
4674,7042 Moon Rd.,Columbus,GA,31909,32.5500,-84.9260,7066532923,Georgia,CVS
5606,104 W. Franklin St.,Sylvester,GA,31791,31.5311,-83.8382,2297767619,Georgia,CVS
4671,3127 Macon Rd,Columbus,GA,31906,32.4795,-84.9456,7065634502,Georgia,CVS
4569,609 N. Westover Blvd.,Albany,GA,31707,31.6103,-84.2238,2294392554,Georgia,CVS
4677,3617 Hilton Ave.,Columbus,GA,31904,32.4985,-84.9601,7063240169,Georgia,CVS
4579,1622 South Lumpkin Rd.,Columbus,GA,31903,32.4243,-84.9496,7066825282,Georgia,CVS
2946,1367 Double Churches Rd.,Columbus,GA,31904,32.5562,-84.9727,7066418100,Georgia,CVS
16537,1591 Bradley Park Dr,Columbus,GA,31904,32.5351,-84.9715,,Georgia,CVS
4679,4561 River Rd.,Columbus,GA,31904,32.5081,-84.9826,7063242108,Georgia,CVS
4678,320 E 20Th St.,Tifton,GA,31794,31.4721,-83.5020,2293868288,Georgia,CVS
7717,"1201 East First St.,",Vidalia,GA,30474,32.2115,-82.3994,9125378766,Georgia,CVS
4514,111 E. 8Th St.,Tifton,GA,31794,31.4603,-83.5073,2293824541,Georgia,CVS
4571,92 S. Tallahassee St.,Hazlehurst,GA,31539,31.8621,-82.6037,9123757729,Georgia,CVS
1824,5405 Summerville Rd,Phenix City,AL,36867,32.5199,-85.0293,3342144508,Alabama,CVS
4934,2514 Crawford Road,Phenix City,AL,36867,32.4762,-85.0291,3342976498,Alabama,CVS
4577,800 Blakely St.,Cuthbert,GA,39840,31.7690,-84.7890,2297322191,Georgia,CVS
4331,380 State St.,Conneaut,OH,44030,41.9438,-80.5604,4405936214,Ohio,CVS
16644,5555 Youngstown Warren Rd,Niles,OH,44446,41.2136,-80.7497,,Ohio,CVS
2486,1331 Youngstown-Warren Rd,Niles,OH,44446,41.2056,-80.7396,3305052601,Ohio,CVS
7366,4401 Hwy 17 South,North Myrtle Beach,SC,29582,33.8000,-78.7327,8432728884,South Carolina,CVS
4229,12012 Abercorn Street,Savannah,GA,31419,31.9822,-81.1535,9129255568,Georgia,CVS
17028,14065 Abercorn St,Savannah,GA,31419,31.9845,-81.1746,,Georgia,CVS
6369,5690 Ogeechee Rd.,Savannah,GA,31405,32.0304,-81.2216,9122345575,Georgia,CVS
7396,1010 Hwy 17 North,North Myrtle Beach,SC,29582,33.8372,-78.6677,8432491451,South Carolina,CVS
7040,2492 Hwy 9 East,Little River,SC,29566,33.8839,-78.6880,8433991726,South Carolina,CVS
1379,840 Valley Forge Rd.,Lansdale,PA,19446,40.2412,-75.3034,2153626303,Pennsylvania,CVS
2523,791-799 Sumneytown Pike,Lansdale,PA,19446,40.2217,-75.3018,2156164632,Pennsylvania,CVS
338,2333 Welsh Rd..,Lansdale,PA,19446,40.2611,-75.3151,2158551900,Pennsylvania,CVS
5762,1530 Cowpath Rd.,Hatfield,PA,19440,40.2720,-75.2889,2153612542,Pennsylvania,CVS
16521,125 Witchwood Dr,North Wales,PA,19454,40.2241,-75.2404,,Pennsylvania,CVS
987,548 Doylestown Rd.,Lansdale,PA,19446,40.2656,-75.2296,2159972852,Pennsylvania,CVS
2458,298 West Butler Pike,Chalfont,PA,18914,40.2783,-75.2146,2158225383,Pennsylvania,CVS
3799,929 Dekalb Pike,Blue Bell,PA,19422,40.1663,-75.2922,6102922142,Pennsylvania,CVS
2879,700 Rte 113,Souderton,PA,18964,40.3156,-75.3114,2157992341,Pennsylvania,CVS
5241,3265 County Line Rd.,Chalfont,PA,18914,40.2440,-75.1908,2159969809,Pennsylvania,CVS
2350,4290 Township Line Rd.,Schwenksville,PA,19473,40.2340,-75.4015,6102222563,Pennsylvania,CVS
2479,409 Harleysville Pike,Souderton,PA,18964,40.3114,-75.3548,2157211050,Pennsylvania,CVS
7863,160 S. Main St.,Doylestown,PA,18901,40.3061,-75.1296,2152301690,Pennsylvania,CVS
1376,1201 N. Fifth St.,Perkasie,PA,18944,40.3839,-75.2759,2152572680,Pennsylvania,CVS
2782,1456 Ferry Rd.,Doylestown,PA,18901,40.3410,-75.1520,2153402613,Pennsylvania,CVS
7259,1206 N. Gravel Pike,Zieglersville,PA,19492,40.2762,-75.4800,6102871032,Pennsylvania,CVS
6763,402 Rt 313,Perkasie,PA,18944,40.3823,-75.2208,2152494750,Pennsylvania,CVS
956,4361 Swamp Road,Doylestown,PA,18901,40.3331,-75.1331,2153487803,Pennsylvania,CVS
2040,2193 York Rd,Jamison,PA,18929,40.2543,-75.0889,2154917176,Pennsylvania,CVS
1315,1101 Southwest End Blvd.,Quakertown,PA,18951,40.4168,-75.3430,2155360414,Pennsylvania,CVS
7073,290 Pottstown Ave.,Pennsburg,PA,18073,40.3950,-75.4994,2155412300,Pennsylvania,CVS
17321,610 N West End Blvd,Quakertown,PA,18951,40.4588,-75.3733,,Pennsylvania,CVS
7189,755 Durham Rd,Newtown,PA,18940,40.2787,-74.9933,2155982890,Pennsylvania,CVS
4773,2000 Swamp Pike,Gilbertsville,PA,19525,40.2987,-75.5852,6107054306,Pennsylvania,CVS
1307,1300 N. Charlotte Street,Pottstown,PA,19464,40.2656,-75.6265,6103266949,Pennsylvania,CVS
8967,8310 Easton Rd,Ottsville,PA,18942,40.4917,-75.1744,6108475915,Pennsylvania,CVS
1310,"801 E. Philadelphia Ave., Unit 1",Boyertown,PA,19512,40.3289,-75.6245,6103699375,Pennsylvania,CVS
4115,806 East Pittsburgh St,Greensburg,PA,15601,40.3017,-79.5240,7248367041,Pennsylvania,CVS
17199,8931 Rte 30,North Huntingdon,PA,15642,40.3208,-79.6877,,Pennsylvania,CVS
4066,1706 Theatre St.,Latrobe,PA,15650,40.2859,-79.3796,7245375571,Pennsylvania,CVS
4089,700 Rt 819,Mount Pleasant,PA,15666,40.1427,-79.5479,7245474563,Pennsylvania,CVS
4045,1775 Golden Mile Hwy,Monroeville,PA,15146,40.4448,-79.7141,7243270142,Pennsylvania,CVS
5890,3893 William Penn Hwy,Monroeville,PA,15146,40.4378,-79.7790,4123724079,Pennsylvania,CVS
7612,237 Monroeville Ave,Turtle Creek,PA,15145,40.4063,-79.8232,4128245137,Pennsylvania,CVS
4070,10600 Frankstown Rd.,Pittsburgh,PA,15235,40.4599,-79.8422,4122413348,Pennsylvania,CVS
4077,975 Rostraver Rd.,Belle Vernon,PA,15012,40.1397,-79.8428,7249299155,Pennsylvania,CVS
4091,7406 Church Street,Swissvale,PA,15218,40.4216,-79.8892,4122716733,Pennsylvania,CVS
3165,95 Freeport St,New Kensington,PA,15068,40.5531,-79.7580,7243377691,Pennsylvania,CVS
16601,360 Waterfront Dr E,Homestead,PA,15120,40.4105,-79.9100,,Pennsylvania,CVS
10767,4664 Browns Hill Rd.,Pittsburgh,PA,15217,40.4140,-79.9227,4125213059,Pennsylvania,CVS
16617,1717 Lebanon Church Rd,Pittsburgh,PA,15236,40.3482,-79.9539,,Pennsylvania,CVS
17448,2661 Freeport Rd,Pittsburgh,PA,15238,40.5384,-79.8366,,Pennsylvania,CVS
4152,5600 Wilkins Ave,Pittsburgh,PA,15217,40.4438,-79.9276,4125215690,Pennsylvania,CVS
17618,6231 Penn Ave,Pittsburgh,PA,15206,40.4609,-79.9215,,Pennsylvania,CVS
2333,5242 Clairton Boulevard,Pittsburgh,PA,15236,40.3432,-79.9706,4128855864,Pennsylvania,CVS
5103,1003 California Ave.,Natrona Heights,PA,15065,40.6183,-79.7331,7242247772,Pennsylvania,CVS
4369,4610 Centre Ave.,Pittsburgh,PA,15213,40.4517,-79.9516,4126838827,Pennsylvania,CVS
2348,3422 Forbes Avenue,Pittsburgh,PA,15213,40.4392,-79.9601,4126874181,Pennsylvania,CVS
2447,5190 Library Road,Bethel Park,PA,15102,40.3341,-80.0246,4128336029,Pennsylvania,CVS
17825,482 Smithfield St,Pittsburgh,PA,15219,40.4398,-79.9988,,Pennsylvania,CVS
4008,242-250 Fifth Ave,Pittsburgh,PA,15222,40.4405,-80.0013,4125662619,Pennsylvania,CVS
3189,510 Brookline Blvd.,Pittsburgh,PA,15226,40.3957,-80.0236,4125312190,Pennsylvania,CVS
4144,3075 W. Liberty Ave.,Pittsburgh,PA,15216,40.3915,-80.0383,4123412269,Pennsylvania,CVS
4051,1740 Washington Rd,Pittsburgh,PA,15241,40.3476,-80.0550,4128330545,Pennsylvania,CVS
17638,201 S Hills Vlg,Pittsburgh,PA,15241,40.3441,-80.0591,,Pennsylvania,CVS
5094,328 Cochran Rd.,Mount Lebanon,PA,15228,40.3826,-80.0519,4125633444,Pennsylvania,CVS
4000,2501 Warren Rd,Indiana,PA,15701,40.6097,-79.1894,7243495620,Pennsylvania,CVS
17279,4801 Mcknight Rd Ste 3,Pittsburgh,PA,15237,40.5262,-80.0079,,Pennsylvania,CVS
4256,25 Pittsburgh St.,Uniontown,PA,15401,39.9024,-79.7272,7244385443,Pennsylvania,CVS
3999,401 Chestnut St.,Carnegie,PA,15106,40.4102,-80.0822,4122795020,Pennsylvania,CVS
4002,70 W. Steuben St.,Pittsburgh,PA,15205,40.4420,-80.0701,4129212060,Pennsylvania,CVS
7611,4849 William Flynn Hwy.,Allison Park,PA,15101,40.5995,-79.9478,7244432418,Pennsylvania,CVS
17264,120 Matthew Dr,Uniontown,PA,15401,39.9078,-79.7587,,Pennsylvania,CVS
4103,355 Lincoln Avenue,Bellevue,PA,15202,40.4935,-80.0524,4127613000,Pennsylvania,CVS
3971,Us Hwy 40 / Po Box 496,Richeyville,PA,15358,40.0503,-80.0008,7246326555,Pennsylvania,CVS
10249,1650 Menoher Blvd.,Johnstown,PA,15905,40.3157,-78.9566,8142552792,Pennsylvania,CVS
5101,3870 Washington Rd.,Mcmurray,PA,15317,40.2731,-80.1284,7249417680,Pennsylvania,CVS
10034,611 Duncan Ave.,Pittsburgh,PA,15237,40.5679,-80.0233,4123588690,Pennsylvania,CVS
17336,550 Grandview Crossing Dr,Gibsonia,PA,15044,40.6418,-79.9419,,Pennsylvania,CVS
5720,110 South Pleasant Avenue,Somerset,PA,15501,40.0079,-79.0748,8144431634,Pennsylvania,CVS
