store_id,store_name,street,city,state,zip,latitude,longitude,phone,store_details,state_name,brand
2723,E Lansing,1749 Newman Rd,Okemos,MI,48864,42.721221,-84.412835,(517)381-0650,/l/E-Lansing/MI/Okemos/48864/2723,Michigan,Home Depot
2724,Brighton,8053 Challis Rd,Brighton,MI,48116,42.546738,-83.795084,(810)229-0085,/l/Brighton/MI/Brighton/48116/2724,Michigan,Home Depot
2725,W Lansing,936 S Waverly Rd,Lansing,MI,48917,42.723927,-84.605024,(517)323-0229,/l/W-Lansing/MI/Lansing/48917/2725,Michigan,Home Depot
2726,Traverse City,2522 Crossing Cir,Traverse City,MI,49684,44.724572,-85.632335,(231)922-9440,/l/Traverse-City/MI/Traverse-City/49684/2726,Michigan,Home Depot
2727,Rochester Hills,225 West Avon Rd,Rochester Hills,MI,48307,42.664439,-83.138598,(248)601-2643,/l/Rochester-Hills/MI/Rochester-Hills/48307/2727,Michigan,Home Depot
2728,Portage (kalamazoo),6685 S Westnedge Ave,Portage,MI,49002,42.219483,-85.589201,(269)324-8100,/l/Portage-kalamazoo/MI/Portage/49002/2728,Michigan,Home Depot
2729,White Lake,9078 Highland Rd,White Lake,MI,48386,42.660415,-83.465824,(248)698-4801,/l/White-Lake/MI/White-Lake/48386/2729,Michigan,Home Depot
2731,Madison Heights,660 W 12 Mile Rd,Madison Heights,MI,48071,42.504328,-83.151981,(248)591-7520,/l/Madison-Heights/MI/Madison-Heights/48071/2731,Michigan,Home Depot
2732,Mt Pleasant,5650 E Pickard St,Mount Pleasant,MI,48858,43.609191,-84.736454,(989)779-1501,/l/Mt-Pleasant/MI/Mount-Pleasant/48858/2732,Michigan,Home Depot
2733,Port Huron (ft Gratiot),4195 24th Ave Light House Pt,Fort Gratiot,MI,48059,43.03069,-82.457714,(810)385-2932,/l/Port-Huron-ft-Gratiot/MI/Fort-Gratiot/48059/2733,Michigan,Home Depot
2734,Chesterfield,51315 Gratiot Ave,Chesterfield,MI,48051,42.678987,-82.834947,(586)948-1590,/l/Chesterfield/MI/Chesterfield/48051/2734,Michigan,Home Depot
2736,Lapeer,1500 Summit St,Lapeer,MI,48446,43.04589,-83.324493,(810)245-3485,/l/Lapeer/MI/Lapeer/48446/2736,Michigan,Home Depot
2737,Novi,47950 Grand River Ave,Novi,MI,48374,42.493092,-83.52118,(248)347-6746,/l/Novi/MI/Novi/48374/2737,Michigan,Home Depot
2738,Woodhaven,23300 W Allen,Woodhaven,MI,48183,42.138984,-83.241799,(734)671-4400,/l/Woodhaven/MI/Woodhaven/48183/2738,Michigan,Home Depot
2739,Bay City,3860 State St,Bay City,MI,48706,43.627726,-83.896825,(989)671-9402,/l/Bay-City/MI/Bay-City/48706/2739,Michigan,Home Depot
2740,Sterling Heights,37000 Van Dyke Ave,Sterling Heights,MI,48312,42.567131,-83.025564,(586)264-7866,/l/Sterling-Heights/MI/Sterling-Heights/48312/2740,Michigan,Home Depot
2741,Fenton,15255 Silver Pkwy,Fenton,MI,48430,42.800934,-83.731701,(810)714-2962,/l/Fenton/MI/Fenton/48430/2741,Michigan,Home Depot
2742,Livonia,13500 Middlebelt Rd,Livonia,MI,48150,42.381373,-83.327668,(734)458-4956,/l/Livonia/MI/Livonia/48150/2742,Michigan,Home Depot
2743,Orion Township,2600 S Lapeer Rd,Lake Orion,MI,48360,42.743262,-83.246995,(248)393-9990,/l/Orion-Township/MI/Lake-Orion/48360/2743,Michigan,Home Depot
2744,South Canton,45900 Michigan Ave,Canton,MI,48188,42.273413,-83.491191,(734)495-9414,/l/South-Canton/MI/Canton/48188/2744,Michigan,Home Depot
2747,"Midland,MI",1100 Joe Mann Blvd,Midland,MI,48642,43.663687,-84.240113,(989)633-9381,/l/Midland-MI/MI/Midland/48642/2747,Michigan,Home Depot
2748,W Wyoming,4900 Wilson Ave Sw,Grandville,MI,49418,42.875433,-85.757572,(616)257-9559,/l/W-Wyoming/MI/Grandville/49418/2748,Michigan,Home Depot
2751,"Howell,MI",3330 E Grand River Ave,Howell,MI,48843,42.590844,-83.888878,(517)548-3742,/l/Howell-MI/MI/Howell/48843/2751,Michigan,Home Depot
2752,Cadillac,3786 S Mackinaw Trail,Cadillac,MI,49601,44.190439,-85.405617,(231)779-2776,/l/Cadillac/MI/Cadillac/49601/2752,Michigan,Home Depot
2754,Roosevelt Park,2699 Henry St,Muskegon,MI,49441,43.202345,-86.266398,(231)755-0440,/l/Roosevelt-Park/MI/Muskegon/49441/2754,Michigan,Home Depot
2755,Bear Creek,1700 Anderson Rd,Petoskey,MI,49770,45.352254,-84.973922,(231)439-5300,/l/Bear-Creek/MI/Petoskey/49770/2755,Michigan,Home Depot
2757,Dearborn,5951 Mercury Dr,Dearborn,MI,48126,42.331804,-83.213623,(313)593-4644,/l/Dearborn/MI/Dearborn/48126/2757,Michigan,Home Depot
2758,Shelby Township,8760 26 Mile Rd,Shelby Township,MI,48316,42.711348,-83.028921,(586)992-0191,/l/Shelby-Township/MI/Shelby-Township/48316/2758,Michigan,Home Depot
2759,Gaylord,1381 W Main St,Gaylord,MI,49735,45.02524,-84.699295,(989)705-8471,/l/Gaylord/MI/Gaylord/49735/2759,Michigan,Home Depot
2760,Alpena,1348 M-32,Alpena,MI,49707,45.063814,-83.480069,(989)358-0900,/l/Alpena/MI/Alpena/49707/2760,Michigan,Home Depot
2761,E Wyoming,257 54th St Sw,Wyoming,MI,49548,42.868412,-85.670361,(616)724-2280,/l/E-Wyoming/MI/Wyoming/49548/2761,Michigan,Home Depot
2762,"Plymouth,MI",47725 Five Mile Rd,Plymouth,MI,48170,42.39264,-83.513184,(734)207-6147,/l/Plymouth-MI/MI/Plymouth/48170/2762,Michigan,Home Depot
2763,Mundy Township,1222 West Hill Rd,Flint,MI,48507,42.94558,-83.700316,(810)232-7113,/l/Mundy-Township/MI/Flint/48507/2763,Michigan,Home Depot
2764,Auburn Hills,4150 Joslyn Rd,Auburn Hills,MI,48326,42.706453,-83.283234,(248)393-1004,/l/Auburn-Hills/MI/Auburn-Hills/48326/2764,Michigan,Home Depot
2765,North Flint,5300 W Pierson Rd,Flushing,MI,48433,43.062595,-83.78447,(810)230-6430,/l/North-Flint/MI/Flushing/48433/2765,Michigan,Home Depot
2766,Coldwater,825 E Chicago St,Coldwater,MI,49036,41.937483,-84.965793,(517)279-1336,/l/Coldwater/MI/Coldwater/49036/2766,Michigan,Home Depot
2767,Ludington,3865 West Us Hwy 10,Ludington,MI,49431,43.953279,-86.377428,(231)843-9108,/l/Ludington/MI/Ludington/49431/2767,Michigan,Home Depot
2768,Benton Harbor,2075 Pipestone Road,Benton Harbor,MI,49022,42.084003,-86.41475,(269)926-2173,/l/Benton-Harbor/MI/Benton-Harbor/49022/2768,Michigan,Home Depot
2769,Houghton Lake,2241 W Houghton Lake Dr,Houghton Lake,MI,48629,44.296304,-84.683051,(989)366-0908,/l/Houghton-Lake/MI/Houghton-Lake/48629/2769,Michigan,Home Depot
2770,Jackson,1400 N Wisner Rd,Jackson,MI,49202,42.265718,-84.429668,(517)817-5401,/l/Jackson/MI/Jackson/49202/2770,Michigan,Home Depot
2771,Plainwell,1227 M89,Plainwell,MI,49080,42.451854,-85.664197,(269)685-8632,/l/Plainwell/MI/Plainwell/49080/2771,Michigan,Home Depot
2772,Caledonia Twshp,2205 E M 21,Owosso,MI,48867,42.999579,-84.123465,(989)723-7033,/l/Caledonia-Twshp/MI/Owosso/48867/2772,Michigan,Home Depot
2773,Farmington Hills,32525 Northwestern Hwy,Farmington Hills,MI,48334,42.522796,-83.352056,(248)737-3766,/l/Farmington-Hills/MI/Farmington-Hills/48334/2773,Michigan,Home Depot
2775,Iron Mountain,W8141 S Us Highway 2/141,Iron Mountain,MI,49801,45.809819,-88.028923,(906)776-1715,/l/Iron-Mountain/MI/Iron-Mountain/49801/2775,Michigan,Home Depot
2776,Macomb Township,20777 Hall Rd,Macomb Township,MI,48044,42.631288,-82.914353,(586)463-3551,/l/Macomb-Township/MI/Macomb-Township/48044/2776,Michigan,Home Depot
2779,Thomas Township,8670 Gratiot Rd,Saginaw,MI,48609,43.417705,-84.08501,(989)781-3611,/l/Thomas-Township/MI/Saginaw/48609/2779,Michigan,Home Depot
2780,Grand Haven,900 Jackson St,Grand Haven,MI,49417,43.065594,-86.217597,(616)850-8401,/l/Grand-Haven/MI/Grand-Haven/49417/2780,Michigan,Home Depot
2781,Detroit 7 Mile/Meyers,18700 Meyers Rd,Detroit,MI,48235,42.430046,-83.169925,(313)341-7750,/l/Detroit-7-Mile-Meyers/MI/Detroit/48235/2781,Michigan,Home Depot
2782,West Branch,2892 Cook Road,West Branch,MI,48661,44.251168,-84.230185,(989)345-7601,/l/West-Branch/MI/West-Branch/48661/2782,Michigan,Home Depot
2785,Three Rivers,1301 S Us Highway 131,Three Rivers,MI,49093,41.930301,-85.650286,(269)273-5250,/l/Three-Rivers/MI/Three-Rivers/49093/2785,Michigan,Home Depot
2789,Taylor West,11100 Telegraph Road,Taylor,MI,48180,42.226123,-83.271622,(734)287-7400,/l/Taylor-West/MI/Taylor/48180/2789,Michigan,Home Depot
6821,Allen Park,3163 Fairlane Drive,Allen Park,MI,48101,42.281459,-83.201906,(313)271-8842,/l/Allen-Park/MI/Allen-Park/48101/6821,Michigan,Home Depot
2801,Maplewood,"2360 White Bear Ave, North",Maplewood,MN,55109,45.012457,-93.017111,(651)770-9600,/l/Maplewood/MN/Maplewood/55109/2801,Minnesota,Home Depot
2802,Fridley,"5650 Main St, Ne",Fridley,MN,55432,45.070174,-93.270233,(763)571-9600,/l/Fridley/MN/Fridley/55432/2802,Minnesota,Home Depot
2803,Coon Rapids,3550 124th Ave Nw,Coon Rapids,MN,55433,45.194955,-93.356131,(763)422-1200,/l/Coon-Rapids/MN/Coon-Rapids/55433/2803,Minnesota,Home Depot
2804,Brooklyn Park,6701 Boone Ave North,Brooklyn Park,MN,55428,45.077202,-93.393831,(763)533-1200,/l/Brooklyn-Park/MN/Brooklyn-Park/55428/2804,Minnesota,Home Depot
2805,Bloomington,400 W 79th St,Bloomington,MN,55420,44.860855,-93.284929,(952)881-7020,/l/Bloomington/MN/Bloomington/55420/2805,Minnesota,Home Depot
2806,St Louis Park,5800 Cedar Lake Rd,Saint Louis Park,MN,55416,44.965063,-93.352664,(952)512-0109,/l/St-Louis-Park/MN/Saint-Louis-Park/55416/2806,Minnesota,Home Depot
2807,Minneapolis Ne,1520 New Brighton Blvd,Minneapolis,MN,55413,45.00505,-93.234313,(612)782-9594,/l/Minneapolis-Ne/MN/Minneapolis/55413/2807,Minnesota,Home Depot
2808,Plymouth,1705 Annapolis Ln,Plymouth,MN,55441,44.99846,-93.455443,(763)509-9590,/l/Plymouth/MN/Plymouth/55441/2808,Minnesota,Home Depot
2809,Burnsville,155 Nicollet Blvd W,Burnsville,MN,55337,44.749407,-93.281941,(952)898-6960,/l/Burnsville/MN/Burnsville/55337/2809,Minnesota,Home Depot
2810,Woodbury,8334 Tamarack Village,Woodbury,MN,55125,44.94398,-92.940152,(651)714-8751,/l/Woodbury/MN/Woodbury/55125/2810,Minnesota,Home Depot
2811,St Cloud,"401 2nd St, South",Waite Park,MN,56387,45.551017,-94.222727,(320)252-3262,/l/St-Cloud/MN/Waite-Park/56387/2811,Minnesota,Home Depot
2812,Eden Prairie,13100 Valley View Rd,Eden Prairie,MN,55344,44.86816,-93.443682,(952)949-0982,/l/Eden-Prairie/MN/Eden-Prairie/55344/2812,Minnesota,Home Depot
2813,Eagan,3220 Denmark Ave,Eagan,MN,55121,44.840102,-93.155692,(651)452-2323,/l/Eagan/MN/Eagan/55121/2813,Minnesota,Home Depot
2817,"Duluth,MN",1101 Mall Dr,Duluth,MN,55811,46.802176,-92.152266,(218)720-0938,/l/Duluth-MN/MN/Duluth/55811/2817,Minnesota,Home Depot
2818,Brainerd/Baxter,7207 Foley Rd,Baxter,MN,56425,46.349205,-94.251216,(218)829-0341,/l/Brainerd-Baxter/MN/Baxter/56425/2818,Minnesota,Home Depot
2820,Forest Lake,1943 W Broadway Ave,Forest Lake,MN,55025,45.280584,-93.007631,(651)464-5277,/l/Forest-Lake/MN/Forest-Lake/55025/2820,Minnesota,Home Depot
2821,Elk River,"18011 Zane St, Nw",Elk River,MN,55330,45.297651,-93.5494,(763)274-0543,/l/Elk-River/MN/Elk-River/55330/2821,Minnesota,Home Depot
2825,Chaska,"300 Pioneer Trail, East",Chaska,MN,55318,44.831515,-93.600096,(952)368-0281,/l/Chaska/MN/Chaska/55318/2825,Minnesota,Home Depot
2826,"Rochester,MN",3050 41st St Nw,Rochester,MN,55901,44.063723,-92.507824,(507)288-6700,/l/Rochester-MN/MN/Rochester/55901/2826,Minnesota,Home Depot
2828,Blaine,4550 Pheasant Ridge Dr,Blaine,MN,55449,45.166393,-93.155631,(763)717-0316,/l/Blaine/MN/Blaine/55449/2828,Minnesota,Home Depot
2829,Mankato,375 St Andrews Dr,Mankato,MN,56001,44.183851,-93.956123,(507)385-7990,/l/Mankato/MN/Mankato/56001/2829,Minnesota,Home Depot
2830,Bemidji,2425 Middle School Dr Nw,Bemidji,MN,56601,47.492306,-94.914505,(218)759-4007,/l/Bemidji/MN/Bemidji/56601/2830,Minnesota,Home Depot
2831,Fergus Falls,2025 West Lincoln Ave,Fergus Falls,MN,56537,46.286302,-96.110975,(218)736-4234,/l/Fergus-Falls/MN/Fergus-Falls/56537/2831,Minnesota,Home Depot
2832,Albert Lea,2400 Consul St,Albert Lea,MN,56007,43.653535,-93.327402,(507)377-9891,/l/Albert-Lea/MN/Albert-Lea/56007/2832,Minnesota,Home Depot
2833,Apple Valley,15101 Flagstaff Ave,Apple Valley,MN,55124,44.729629,-93.199779,(952)432-7171,/l/Apple-Valley/MN/Apple-Valley/55124/2833,Minnesota,Home Depot
2834,"Grand Rapids,MN",2600 So Hwy 169,Grand Rapids,MN,55744,47.205602,-93.525766,(218)327-9791,/l/Grand-Rapids-MN/MN/Grand-Rapids/55744/2834,Minnesota,Home Depot
2840,Monticello,1385 7th Street East,Monticello,MN,55362,45.295692,-93.775821,(763)295-9500,/l/Monticello/MN/Monticello/55362/2840,Minnesota,Home Depot
2841,Shakopee,1701 County Road 18,Shakopee,MN,55379,44.773281,-93.411197,(952)496-3076,/l/Shakopee/MN/Shakopee/55379/2841,Minnesota,Home Depot
2842,Willmar,300 28th Ave S E,Willmar,MN,56201,45.094876,-95.038031,(320)235-1975,/l/Willmar/MN/Willmar/56201/2842,Minnesota,Home Depot
2843,Inver Grove Heights,1300 E Mendota Road,Inver Grove Heights,MN,55077,44.882569,-93.076091,(651)552-9020,/l/Inver-Grove-Heights/MN/Inver-Grove-Heights/55077/2843,Minnesota,Home Depot
2844,Maple Grove,15800 Grove Circle North,Maple Grove,MN,55369,45.136586,-93.480892,(763)494-0117,/l/Maple-Grove/MN/Maple-Grove/55369/2844,Minnesota,Home Depot
2845,"Richfield,MN",6301 Richfield Parkway,Richfield,MN,55423,44.887161,-93.247992,(612)243-2400,/l/Richfield-MN/MN/Richfield/55423/2845,Minnesota,Home Depot
2847,Sw Blaine,99 Northtown Drive,Blaine,MN,55434,45.128815,-93.264252,(763)795-2060,/l/Sw-Blaine/MN/Blaine/55434/2847,Minnesota,Home Depot
2901,Gulfport,15220 Creosote Rd,Gulfport,MS,39503,30.429581,-89.095083,(228)867-9925,/l/Gulfport/MS/Gulfport/39503/2901,Mississippi,Home Depot
2902,Ne Jackson,6325 I-55 North,Jackson,MS,39213,32.395302,-90.148362,(601)952-0740,/l/Ne-Jackson/MS/Jackson/39213/2902,Mississippi,Home Depot
2903,Southaven,7260 Interstate Blvd,Horn Lake,MS,38637,34.966118,-90.002846,(662)349-6080,/l/Southaven/MS/Horn-Lake/38637/2903,Mississippi,Home Depot
2905,Hattiesburg,4100 Oferral St,Hattiesburg,MS,39402,31.322145,-89.350261,(601)296-1098,/l/Hattiesburg/MS/Hattiesburg/39402/2905,Mississippi,Home Depot
2906,Tupelo,1074 Cross Creek Dr,Saltillo,MS,38866,34.318403,-88.696298,(662)840-8390,/l/Tupelo/MS/Saltillo/38866/2906,Mississippi,Home Depot
2907,"Brandon,MS",200 Orleans Way,Brandon,MS,39042,32.275042,-90.03856,(601)825-1427,/l/Brandon-MS/MS/Brandon/39042/2907,Mississippi,Home Depot
2909,Vicksburg,50 Halls Ferry Park Rd,Vicksburg,MS,39180,32.316603,-90.873174,(601)619-0142,/l/Vicksburg/MS/Vicksburg/39180/2909,Mississippi,Home Depot
2910,Biloxi,1680 Elizabeth Blvd,Biloxi,MS,39532,30.446893,-88.931509,(228)354-8872,/l/Biloxi/MS/Biloxi/39532/2910,Mississippi,Home Depot
2912,"Madison, MS",211 Colony Way,Madison,MS,39110,32.4753,-90.144526,(601)856-4660,/l/Madison-MS/MS/Madison/39110/2912,Mississippi,Home Depot
2913,Brookhaven,101 Stribling Road,Brookhaven,MS,39601,31.580481,-90.477239,(601)833-2696,/l/Brookhaven/MS/Brookhaven/39601/2913,Mississippi,Home Depot
2914,Oxford,201 Home Depot Dr,Oxford,MS,38655,34.364956,-89.566106,(662)234-7863,/l/Oxford/MS/Oxford/38655/2914,Mississippi,Home Depot
2915,Picayune,2000 Hwy 43 South,Picayune,MS,39466,30.51791,-89.651918,(601)749-2180,/l/Picayune/MS/Picayune/39466/2915,Mississippi,Home Depot
2917,"Clinton,MS",5000 Hampstead Blvd,Clinton,MS,39056,32.328236,-90.321464,(601)924-1332,/l/Clinton-MS/MS/Clinton/39056/2917,Mississippi,Home Depot
8469,Olive Branch,7740 Craft Goodman Rd,Olive Branch,MS,38654,34.967283,-89.853865,(662)890-9470,/l/Olive-Branch/MS/Olive-Branch/38654/8469,Mississippi,Home Depot
3001,Columbia,3215 Clark Ln,Columbia,MO,65202,38.966284,-92.289204,(573)814-1900,/l/Columbia/MO/Columbia/65202/3001,Missouri,Home Depot
3002,Hanley Rd & 40,1603 S Hanley Rd,Brentwood,MO,63144,38.625954,-90.336307,(314)647-6050,/l/Hanley-Rd-40/MO/Brentwood/63144/3002,Missouri,Home Depot
3003,Bridgeton,11215 St Charles Rock Rd,Bridgeton,MO,63044,38.740232,-90.398824,(314)291-5288,/l/Bridgeton/MO/Bridgeton/63044/3003,Missouri,Home Depot
3004,Manchester Road,13929 Manchester Road,Ballwin,MO,63011,38.600512,-90.485926,(636)207-8875,/l/Manchester-Road/MO/Ballwin/63011/3004,Missouri,Home Depot
3006,Independence,4210 S Lees Summit Rd,Independence,MO,64055,39.043646,-94.391041,(816)478-3300,/l/Independence/MO/Independence/64055/3006,Missouri,Home Depot
3007,Sunset Hills,10890 Sunset Hills,St Louis,MO,63127,38.531543,-90.417231,(314)909-7771,/l/Sunset-Hills/MO/Saint-Louis/63127/3007,Missouri,Home Depot
3008,Gladstone,4949 Old Pike Rd,Gladstone,MO,64118,39.184859,-94.582273,(816)459-9950,/l/Gladstone/MO/Gladstone/64118/3008,Missouri,Home Depot
3009,St Charles County,3891 Mexico Rd,Saint Charles,MO,63303,38.787313,-90.564348,(636)936-9494,/l/St-Charles-County/MO/Saint-Charles/63303/3009,Missouri,Home Depot
3010,South County,7481 S Lindberg Blvd,Saint Louis,MO,63125,38.506066,-90.322052,(314)894-6099,/l/South-County/MO/Saint-Louis/63125/3010,Missouri,Home Depot
3011,Southtown,3202 S Kingshighway Blvd,Saint Louis,MO,63139,38.601212,-90.267579,(314)865-0700,/l/Southtown/MO/Saint-Louis/63139/3011,Missouri,Home Depot
3012,"Springfield, MO",2104 E Independence,Springfield,MO,65804,37.141523,-93.255868,(417)881-7277,/l/Springfield-MO/MO/Springfield/65804/3012,Missouri,Home Depot
3013,Ferguson,10930 New Halls Ferry Rd,Saint Louis,MO,63136,38.769807,-90.262068,(314)869-1515,/l/Ferguson/MO/Saint-Louis/63136/3013,Missouri,Home Depot
3014,Arnold,3865 Vogel Rd,Arnold,MO,63010,38.412508,-90.394703,(636)287-1111,/l/Arnold/MO/Arnold/63010/3014,Missouri,Home Depot
3015,O'Fallon,1525 Hwy K,O'fallon,MO,63366,38.788534,-90.701774,(636)281-9535,/l/O-Fallon/MO/O-Fallon/63366/3015,Missouri,Home Depot
3016,Bannister Mall,4707 E Bannister Rd,Kansas City,MO,64137,38.952996,-94.534201,(816)767-8807,/l/Bannister-Mall/MO/Kansas-City/64137/3016,Missouri,Home Depot
3018,Ellisville,37 Ellisville Towne Ctr Dr,Ellisville,MO,63011,38.590756,-90.608871,(636)273-6100,/l/Ellisville/MO/Ellisville/63011/3018,Missouri,Home Depot
3019,Liberty,8598 N Church Rd,Kansas City,MO,64157,39.248038,-94.457609,(816)415-2269,/l/Liberty/MO/Kansas-City/64157/3019,Missouri,Home Depot
3021,Midtown Kansas City,111 E Linwood Blvd,Kansas City,MO,64111,39.066646,-94.583563,(816)931-7434,/l/Midtown-Kansas-City/MO/Kansas-City/64111/3021,Missouri,Home Depot
3022,Cottleville,6190 Mid Rivers Mall Dr,Saint Peters,MO,63304,38.743292,-90.63315,(636)922-1281,/l/Cottleville/MO/Saint-Peters/63304/3022,Missouri,Home Depot
3024,Blue Springs,905 Ne Adams Dairy Pkwy,Blue Springs,MO,64014,39.024876,-94.252403,(816)229-2902,/l/Blue-Springs/MO/Blue-Springs/64014/3024,Missouri,Home Depot
3025,Wentzville,1920 Wentzville Pkwy,Wentzville,MO,63385,38.815998,-90.874699,(636)327-0897,/l/Wentzville/MO/Wentzville/63385/3025,Missouri,Home Depot
3026,Lees Summit,651 Se Oldham Pkwy,Lees Summit,MO,64081,38.899121,-94.36117,(816)525-3498,/l/Lees-Summit/MO/Lees-Summit/64081/3026,Missouri,Home Depot
3027,Osage Beach,4030 Osage Beach Pkwy,Osage Beach,MO,65065,38.152002,-92.6104,(573)348-0082,/l/Osage-Beach/MO/Osage-Beach/65065/3027,Missouri,Home Depot
3029,Belton,1306 E North Avenue,Belton,MO,64012,38.815746,-94.513624,(816)322-2531,/l/Belton/MO/Belton/64012/3029,Missouri,Home Depot
3032,Festus,1131 West Gannon,Festus,MO,63028,38.211568,-90.402468,(636)937-9601,/l/Festus/MO/Festus/63028/3032,Missouri,Home Depot
3033,Poplar Bluff,639 S Westwood Blvd,Poplar Bluff,MO,63901,36.748575,-90.413402,(573)686-1729,/l/Poplar-Bluff/MO/Poplar-Bluff/63901/3033,Missouri,Home Depot
3034,Florissant,13915 New Halls Ferry Rd,Florissant,MO,63033,38.804965,-90.298551,(314)972-0604,/l/Florissant/MO/Florissant/63033/3034,Missouri,Home Depot
3036,Kirksville,3015 N Baltimore,Kirksville,MO,63501,40.225678,-92.584671,(660)627-2777,/l/Kirksville/MO/Kirksville/63501/3036,Missouri,Home Depot
3037,Overland,8901 Page Ave,Overland,MO,63114,38.687992,-90.354978,(314)733-1534,/l/Overland/MO/Overland/63114/3037,Missouri,Home Depot
3038,Branson,1000 Branson Hills Parkway,Branson,MO,65616,36.673982,-93.223644,(417)336-2322,/l/Branson/MO/Branson/65616/3038,Missouri,Home Depot
3042,Joplin,3110 E 20th Street,Joplin,MO,64801,37.068236,-94.474632,(417)206-7510,/l/Joplin/MO/Joplin/64801/3042,Missouri,Home Depot
8460,N Kansas City,8900 Nw Skyview Avenue,Kansas City,MO,64154,39.25599,-94.6523,(816)741-2580,/l/N-Kansas-City/MO/Kansas-City/64154/8460,Missouri,Home Depot
8984,St Joseph,5201 N Belt Hwy Bldg C,Saint Joseph,MO,64506,39.812447,-94.812122,(816)232-2053,/l/St-Joseph/MO/Saint-Joseph/64506/8984,Missouri,Home Depot
8994,"Chesterfield,MO",390 Thf Boulevard,Chesterfield,MO,63005,38.666006,-90.605171,(636)536-0675,/l/Chesterfield-MO/MO/Chesterfield/63005/8994,Missouri,Home Depot
3101,Billings,2784 King Ave West,Billings,MT,59102,45.753254,-108.582273,(406)655-9038,/l/Billings/MT/Billings/59102/3101,Montana,Home Depot
3102,Missoula,2725 Radio Way,Missoula,MT,59808,46.889902,-114.043743,(406)523-0901,/l/Missoula/MT/Missoula/59808/3102,Montana,Home Depot
3103,Great Falls,1500 Market Pl Dr,Great Falls,MT,59404,47.48133,-111.341228,(406)727-1542,/l/Great-Falls/MT/Great-Falls/59404/3103,Montana,Home Depot
3104,Bozeman,1771 N19th Ave,Bozeman,MT,59718,45.697543,-111.0654,(406)556-0161,/l/Bozeman/MT/Bozeman/59718/3104,Montana,Home Depot
3105,Kalispell,2455 Hwy 93 N,Kalispell,MT,59901,48.239191,-114.326268,(406)755-5333,/l/Kalispell/MT/Kalispell/59901/3105,Montana,Home Depot
3106,Helena,1801 E Custer Ave,Helena,MT,59602,46.615392,-112.008906,(406)442-7311,/l/Helena/MT/Helena/59602/3106,Montana,Home Depot
3201,Nw Omaha,3950 N 144th St,Omaha,NE,68116,41.294735,-96.141266,(402)964-9700,/l/Nw-Omaha/NE/Omaha/68116/3201,Nebraska,Home Depot
3202,Central Omaha,4545 N 72nd St,Omaha,NE,68134,41.300605,-96.021275,(402)573-6393,/l/Central-Omaha/NE/Omaha/68134/3202,Nebraska,Home Depot
3203,Sw Omaha,12710 L St,Omaha,NE,68137,41.213283,-96.112462,(402)333-9477,/l/Sw-Omaha/NE/Omaha/68137/3203,Nebraska,Home Depot
3204,South Lincoln,6800 S 70th St,Lincoln,NE,68516,40.742858,-96.622897,(402)328-9669,/l/South-Lincoln/NE/Lincoln/68516/3204,Nebraska,Home Depot
3206,Papillion,712 N Washington St,Papillion,NE,68046,41.162774,-96.045254,(402)331-2879,/l/Papillion/NE/Papillion/68046/3206,Nebraska,Home Depot
3208,Grand Island,911 Allen Dr,Grand Island,NE,68803,40.927402,-98.380223,(308)389-3515,/l/Grand-Island/NE/Grand-Island/68803/3208,Nebraska,Home Depot
3209,N Lincoln,3300 N 27th St,Lincoln,NE,68521,40.844371,-96.679183,(402)325-6200,/l/N-Lincoln/NE/Lincoln/68521/3209,Nebraska,Home Depot
3210,Scottsbluff,3102 Avenue I,Scottsbluff,NE,69361,41.877311,-103.677033,(308)630-2398,/l/Scottsbluff/NE/Scottsbluff/69361/3210,Nebraska,Home Depot
3301,Rainbow Rd,861 S Rainbow Blvd,Las Vegas,NV,89145,36.162869,-115.245788,(702)870-9600,/l/Rainbow-Rd/NV/Las-Vegas/89145/3301,Nevada,Home Depot
3302,Henderson,1030 Sunset Rd,Henderson,NV,89014,36.064926,-115.034551,(702)435-9200,/l/Henderson/NV/Henderson/89014/3302,Nevada,Home Depot
3303,E Las Vegas,1401 S Lamb Blvd,Las Vegas,NV,89104,36.156102,-115.08274,(702)641-9600,/l/E-Las-Vegas/NV/Las-Vegas/89104/3303,Nevada,Home Depot
3304,N Reno,2955 Northtowne Ln,Reno,NV,89512,39.557448,-119.785126,(775)674-2900,/l/N-Reno/NV/Reno/89512/3304,Nevada,Home Depot
3305,Centennial Parkway,7881 W Tropical Pkwy,Las Vegas,NV,89149,36.269485,-115.266202,(702)839-5100,/l/Centennial-Parkway/NV/Las-Vegas/89149/3305,Nevada,Home Depot
3306,S Las Vegas,2200 E Serene Ave,Las Vegas,NV,89123,36.022237,-115.121865,(702)837-4300,/l/S-Las-Vegas/NV/Las-Vegas/89123/3306,Nevada,Home Depot
3307,N Las Vegas,1275 W Craig Rd,North Las Vegas,NV,89032,36.237621,-115.159086,(702)642-2600,/l/N-Las-Vegas/NV/North-Las-Vegas/89032/3307,Nevada,Home Depot
3308,Rainbow-Arroyo Crossing,7015 Arroyo Crossing Pkwy 3,Las Vegas,NV,89113,36.061955,-115.244676,(702)270-6446,/l/Rainbow-Arroyo-Crossing/NV/Las-Vegas/89113/3308,Nevada,Home Depot
3309,N Carson City,3185 Market Street,Carson City,NV,89706,39.187014,-119.752557,(775)886-4455,/l/N-Carson-City/NV/Carson-City/89706/3309,Nevada,Home Depot
