store_id,street,street2,city,state,zip,phone,latitude,longitude,hours,url,state_name,brand,updated
1080779252,610 Saint Mark Avenue,,Selma,NC,27576,+19198911022,35.5187949,-78.27808209999999,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/selma/610-saint-mark-avenue,North Carolina,Five Below,2026-07-16
24355359,135-11 Smith Ave,Building C,Shallotte,NC,28470,+19102948779,33.981786,-78.378176,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/shallotte/135-11-smith-ave,North Carolina,Five Below,2026-07-16
1080779272,1762 E Dixon Blvd,,Shelby,NC,28152,+19803251617,35.27012335446332,-81.49921486193062,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/shelby/1762-e-dixon-blvd,North Carolina,Five Below,2026-07-16
1035260037,355 Carolina Green Parkway,,Southern Pines,NC,28387,+19104902235,35.1668103,-79.4191271,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/southern-pines/355-carolina-green-parkway,North Carolina,Five Below,2026-07-16
2057047164,1038 Crossroads Dr,,Statesville,NC,28625,+19803774134,35.809856308958295,-80.87206977755858,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/statesville/1038-crossroads-dr,North Carolina,Five Below,2026-07-16
1080779264,322 Columbus Corners Dr,,Whiteville,NC,28472,+19105054912,34.30063800246738,-78.72438975829746,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/whiteville/322-columbus-corners-dr,North Carolina,Five Below,2026-07-16
17717558,3500 Oleander Drive,Space R050,Wilmington,NC,28403,+19102946097,34.21391878759743,-77.90606341958363,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/wilmington/3500-oleander-drive,North Carolina,Five Below,2026-07-16
13539112,3401 Raleigh Rd Pkwy West,Suite 5B,Wilson,NC,27896,+12522064963,35.74370599234462,-77.96589636816162,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/wilson/3401-raleigh-rd-pkwy-west,North Carolina,Five Below,2026-07-16
13539297,1048 Hanes Mall Blvd,,Winston Salem,NC,27103,+13367748642,36.0691767,-80.3208924,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/winston-salem/1048-hanes-mall-blvd,North Carolina,Five Below,2026-07-16
13539385,346 East Hanes Mill Road,,Winston Salem,NC,27105,+13362977979,36.1921900837941,-80.2726435424176,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nc/winston-salem/346-east-hanes-mill-road,North Carolina,Five Below,2026-07-16
1011095228,654 Kirkwood Mall,Suite 217,Bismarck,ND,58504,+17014103084,46.79793993436492,-100.78582259331793,Mon-Fri 10:00-20:00; Sat 10:00-19:00; Sun 11:00-18:00,https://locations.fivebelow.com/nd/bismarck/654-kirkwood-mall,North Dakota,Five Below,2026-07-16
1017894627,2400 8th Ave. SW,Suite F5,Jamestown,ND,58401,+17016661034,46.88367310521047,-98.72029430506468,Mon-Sat 10:00-20:00; Sun 11:00-18:00,https://locations.fivebelow.com/nd/jamestown/2400-8th-ave.-sw,North Dakota,Five Below,2026-07-16
62111769,2400 10th Street SW,Suite J-2,Minot,ND,58701,+17013145525,48.20625948756099,-101.31161644416294,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nd/minot/2400-10th-street-sw,North Dakota,Five Below,2026-07-16
52444311,1500 13th Avenue East,Suite G,West Fargo,ND,58078,+17012892079,46.86393658476386,-96.87584786923868,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nd/west-fargo/1500-13th-avenue-east,North Dakota,Five Below,2026-07-16
13539008,10515 S. 15th Street,Suite 102,Bellevue,NE,68123,+14022922511,41.15627810116996,-95.93319718986655,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/bellevue/10515-s.-15th-street,Nebraska,Five Below,2026-07-16
1080779255,110 E 24th Street,,Columbus,NE,68601,+14023560121,41.44028080728135,-97.32664323925209,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/columbus/110-e-24th-street,Nebraska,Five Below,2026-07-16
26828061,3420 State Street,,Grand Island,NE,68803,+13082700872,40.93995189512321,-98.38221068673309,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/grand-island/3420-state-street,Nebraska,Five Below,2026-07-16
13539055,4700 2nd Avenue,Suite 180,Kearney,NE,68847,+13082335953,40.72094858253186,-99.085978380705,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/kearney/4700-2nd-avenue,Nebraska,Five Below,2026-07-16
16077013,2901 Crescent Dr,Suite 101-O,Lincoln,NE,68516,+14023131799,40.7241096,-96.6795578,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/lincoln/2901-crescent-dr,Nebraska,Five Below,2026-07-16
13539445,400 N 48th Street,Unit A02,Lincoln,NE,68504,+14023033005,40.81888773132337,-96.65298048745484,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/lincoln/400-n-48th-street,Nebraska,Five Below,2026-07-16
1035260038,1001 South Dewey St.,103,North Platte,NE,69101,+13082661591,41.124705619892445,-100.76042765885457,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/north-platte/1001-south-dewey-st.,Nebraska,Five Below,2026-07-16
30824346,10000 California Street,Suite 2519,Omaha,NE,68114,+14023954441,41.26683447738019,-96.06820906409867,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/omaha/10000-california-street,Nebraska,Five Below,2026-07-16
13539009,12420 K Plaza,,Omaha,NE,68137,+14027781218,41.2146987,-96.1069132,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/omaha/12420-k-plaza,Nebraska,Five Below,2026-07-16
13539433,17019 Evans Plaza,,Omaha,NE,68116,+14023133170,41.2894973,-96.1809387,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/omaha/17019-evans-plaza,Nebraska,Five Below,2026-07-16
14542179,7825 Towne Center Parkway Suite,M103,Papillion,NE,68046,+14023033002,41.13545563029516,-96.03122686381334,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/papillion/7825-towne-center-parkway-suite,Nebraska,Five Below,2026-07-16
1083869684,2302 Frontage Road,Suite 69,Scottsbluff,NE,69361,+13082062006,41.87010406534752,-103.64913121039866,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ne/scottsbluff/2302-frontage-road,Nebraska,Five Below,2026-07-16
2040253774,80 Storrs St,Unit 160,Concord,NH,03301,+16034037342,43.20516262001701,-71.53312382948384,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/concord/80-storrs-st,New Hampshire,Five Below,2026-07-16
88016101,107 Quality Drive,,Hooksett,NH,03106,+16034033301,43.045171903803556,-71.4616630637185,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/hooksett/107-quality-drive,New Hampshire,Five Below,2026-07-16
1076890502,32 Ash Brook Rd.,,Keene,NH,03431,+16035064135,42.92775121457876,-72.30373648138544,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/keene/32-ash-brook-rd.,New Hampshire,Five Below,2026-07-16
13539372,777 South Willow Street,,Manchester,NH,03103,+16036239321,42.96314740512267,-71.4447170932541,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/manchester/777-south-willow-street,New Hampshire,Five Below,2026-07-16
13539332,266 Daniel Webster Highway,,Nashua,NH,03060,+16038880207,42.707614,-71.4383753,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/nashua/266-daniel-webster-highway,New Hampshire,Five Below,2026-07-16
13539336,45 Gosling Road,Suite 4A,Newington,NH,03801,+16034314784,43.09437562137887,-70.79970787926011,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/newington/45-gosling-road,New Hampshire,Five Below,2026-07-16
42115921,58 Plaistow Rd,Unit B3,Plaistow,NH,03865,+16036965407,42.82545326297616,-71.11120424761303,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/plaistow/58-plaistow-rd,New Hampshire,Five Below,2026-07-16
13539395,290 S Broadway,Unit 3B,Salem,NH,03079,+16032120092,42.75725300341629,-71.21375979644965,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/salem/290-s-broadway,New Hampshire,Five Below,2026-07-16
2018691452,99 Rockingham Park Blvd,Suite 167A,Salem,NH,03079,+16032558006,42.767845803793485,-71.23128433372953,Mon-Thu 10:00-20:00; Fri-Sat 10:00-21:00; Sun 11:00-18:00,https://locations.fivebelow.com/nh/salem/99-rockingham-park-blvd,New Hampshire,Five Below,2026-07-16
13539371,700 Lafayette Rd,Suite 209,Seabrook,NH,03874,+16034740852,42.89452374093093,-70.86697225492136,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nh/seabrook/700-lafayette-rd,New Hampshire,Five Below,2026-07-16
13538770,130 Black Horse Pike,Suite 506,Audubon,NJ,08106,+18563100145,39.89096504737239,-75.08695259435596,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/audubon/130-black-horse-pike,New Jersey,Five Below,2026-07-16
13538800,5851 Route 42,Suite 2,Blackwood,NJ,08012,+18562271946,39.76271635056849,-75.04961125514455,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/blackwood/5851-route-42,New Jersey,Five Below,2026-07-16
13539040,666 Route 70,,Brick,NJ,08723,+17324771225,40.0605721057351,-74.14424809325408,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/brick/666-route-70,New Jersey,Five Below,2026-07-16
13539427,2200 Mount Holly Road,Unit 6,Burlington,NJ,08016,+16096421209,40.04720326973443,-74.8395701326553,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/burlington/2200-mount-holly-road,New Jersey,Five Below,2026-07-16
13539063,110 East Hanover Ave,Space C2,Cedar Knolls,NJ,07927,+19735382521,40.809159703701454,-74.4623813527229,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/cedar-knolls/110-east-hanover-ave,New Jersey,Five Below,2026-07-16
13538799,1598 Kings Highway N,#14,Cherry Hill,NJ,08034,+18564284144,39.916324810337045,-75.01099772547587,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/cherry-hill/1598-kings-highway-n,New Jersey,Five Below,2026-07-16
1094544156,2232 Marlton Pike West,,Cherry Hill,NJ,08002,+18563029586,39.92541376330006,-75.04270023383924,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/cherry-hill/2232-marlton-pike-west,New Jersey,Five Below,2026-07-16
13539030,1255 Raritan Rd,Unit 120,Clark,NJ,07066,+17323810612,40.630524708744936,-74.30508502158803,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/clark/1255-raritan-rd,New Jersey,Five Below,2026-07-16
13539005,364 NJ-3 West,,Clifton,NJ,07014,+19734709920,40.8299092,-74.1369116,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/clifton/364-nj-3-west,New Jersey,Five Below,2026-07-16
13538901,1321 Fairview Blvd,Suite C,Delran,NJ,08075,+18564612386,40.02039237193384,-74.94235381071411,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/delran/1321-fairview-blvd,New Jersey,Five Below,2026-07-16
1015790275,1500 Almonesson Rd,Suite #: B-3A,Deptford,NJ,08096,+18564631314,39.82466862733307,-75.1029057275577,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/deptford/1500-almonesson-rd,New Jersey,Five Below,2026-07-16
13538900,2000 Clements Bridge Road,50A,Deptford,NJ,08096,+18566866024,39.838608692086694,-75.0971839126983,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/deptford/2000-clements-bridge-road,New Jersey,Five Below,2026-07-16
13539039,607 Route 18 South,,East Brunswick,NJ,08816,+17322541325,40.43453,-74.39072,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/east-brunswick/607-route-18-south,New Jersey,Five Below,2026-07-16
13539038,384 Route 10,,East Hanover,NJ,07936,+19735601100,40.8033634,-74.3616833,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/east-hanover/384-route-10,New Jersey,Five Below,2026-07-16
1003547301,493 River Road,,Edgewater,NJ,07020,+15512789931,40.811006593420025,-73.98249638815298,Mon-Sat 09:30-21:30; Sun 00:00-00:00,https://locations.fivebelow.com/nj/edgewater/493-river-road,New Jersey,Five Below,2026-07-16
2015068693,651 Kapkowski Rd,Suite 240,Elizabeth,NJ,07201,+19086506023,40.66073746126911,-74.17291861980402,Mon-Sat 10:00-21:00; Sun 11:00-19:00,https://locations.fivebelow.com/nj/elizabeth/651-kapkowski-rd,New Jersey,Five Below,2026-07-16
2018691453,100 Broadway,Suite 10,Elmwood Park,NJ,07407,+15512888835,40.9190525,-74.1233258,Mon-Sat 09:30-21:30; Sun 00:00-00:00,https://locations.fivebelow.com/nj/elmwood-park/100-broadway,New Jersey,Five Below,2026-07-16
25131128,30 International Dr S,Suite F2,Flanders,NJ,07836,+19737981636,40.88315647556619,-74.70617695287594,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/flanders/30-international-dr-s,New Jersey,Five Below,2026-07-16
13539034,100 Reaville Ave,Unit 236,Flemington,NJ,08822,+19088064954,40.5002422,-74.85180969999999,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/flemington/100-reaville-ave,New Jersey,Five Below,2026-07-16
14692756,3710 U.S. 9,Suite A120,Freehold,NJ,07728,+17328370083,40.253192592169654,-74.30026876380634,Mon-Thu 10:00-20:00; Fri-Sat 10:00-21:00; Sun 11:00-19:00,https://locations.fivebelow.com/nj/freehold/3710-u.s.-9,New Jersey,Five Below,2026-07-16
13539192,174 Passaic Street,,Garfield,NJ,07026,+18622047521,40.86660865944315,-74.10100726256564,Mon-Sat 09:30-21:30; Sun 00:00-00:00,https://locations.fivebelow.com/nj/garfield/174-passaic-street,New Jersey,Five Below,2026-07-16
50492728,767 Delsea Drive N.,,Glassboro,NJ,08028,+18562908350,39.721907,-75.11721,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/glassboro/767-delsea-drive-n.,New Jersey,Five Below,2026-07-16
13538999,2101 State Route 35,Unit 120,Holmdel,NJ,07733,+17326713282,40.414551303009624,-74.14293133911849,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/holmdel/2101-state-route-35,New Jersey,Five Below,2026-07-16
13539064,4921 US Rt. 9,,Howell,NJ,07731,+17327084479,40.132261560323386,-74.21979744547059,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/howell/4921-us-rt.-9,New Jersey,Five Below,2026-07-16
2019847481,537 Monmouth Rd,Suite 144,Jackson Township,NJ,08527,+18482898607,40.163359774185935,-74.41769121226845,Mon-Thu 10:00-20:00; Fri-Sat 10:00-21:00; Sun 10:00-19:00,https://locations.fivebelow.com/nj/jackson-township/537-monmouth-rd,New Jersey,Five Below,2026-07-16
25506226,125 18th St,,Jersey City,NJ,07310,+15512310758,40.73220444561406,-74.03768885423551,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/jersey-city/125-18th-st,New Jersey,Five Below,2026-07-16
13539062,160 Passaic Ave,Suite 2,Kearny,NJ,07032,+12019913491,40.75803230479987,-74.16071982654762,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/kearny/160-passaic-ave,New Jersey,Five Below,2026-07-16
25131122,2495 Brunswick Pike,Suite 23,Lawrence Township,NJ,08648,+16092514048,40.25872291003728,-74.73010657404143,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/lawrence-township/2495-brunswick-pike,New Jersey,Five Below,2026-07-16
20321059,461 NJ-10,Suite B500,Ledgewood,NJ,07852,+19733810313,40.875273752134255,-74.6507190555767,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/ledgewood/461-nj-10,New Jersey,Five Below,2026-07-16
2026303191,860 W Edgar Rd,Suite 860-G,Linden,NJ,07036,+19082911373,40.6185505,-74.2517841,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/linden/860-w-edgar-rd,New Jersey,Five Below,2026-07-16
1066166840,1638 Route 38,,Lumberton,NJ,08048,+16096077427,39.98183127050815,-74.78608832637194,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/lumberton/1638-route-38,New Jersey,Five Below,2026-07-16
13539035,231 Stafford Park Boulevard,,Manahawkin,NJ,08050,+16095970035,39.708293247796654,-74.28576959426158,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/manahawkin/231-stafford-park-boulevard,New Jersey,Five Below,2026-07-16
13539031,15 US Highway 9,,Manalapan,NJ,07726,+17325770326,40.28818277003262,-74.29854554232787,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/manalapan/15-us-highway-9,New Jersey,Five Below,2026-07-16
13538766,730 New Jersey Rte. 73 - South,Suite #748,Marlton,NJ,08053,+18569830697,39.867859,-74.92177,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/marlton/730-new-jersey-rte.-73-south,New Jersey,Five Below,2026-07-16
13538801,2271 Wrangleboro Road,Suite 278,Mays Landing,NJ,08330,+16096771740,39.4536404,-74.63308510000002,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/mays-landing/2271-wrangleboro-road,New Jersey,Five Below,2026-07-16
13538835,2108 N. 2nd Street,,Millville,NJ,08332,+18568251333,39.42080600858653,-75.04284205304833,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/millville/2108-n.-2nd-street,New Jersey,Five Below,2026-07-16
13539157,400 Route 38,Suite 1940,Moorestown,NJ,08057,+18562735981,39.94254778719208,-74.96596297972751,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/moorestown/400-route-38,New Jersey,Five Below,2026-07-16
13538802,64A Centerton Road,,Mt. Laurel,NJ,08054,+18562341605,39.96987913558024,-74.90974409032805,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/mt.-laurel/64a-centerton-road,New Jersey,Five Below,2026-07-16
92727800,13 Hampton House Rd,,Newton,NJ,07860,+19733634632,41.06996272851072,-74.74457163127659,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/newton/13-hampton-house-rd,New Jersey,Five Below,2026-07-16
35034660,2100 88th Street,Suite 3A,North Bergen,NJ,07047,+15512789041,40.8128108,-74.0160083,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/north-bergen/2100-88th-street,New Jersey,Five Below,2026-07-16
13539041,949 US Highway 1,,North Brunswick,NJ,08902,+17328281764,40.461286346734376,-74.46514396514283,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/north-brunswick/949-us-highway-1,New Jersey,Five Below,2026-07-16
13539131,2327 Nj-66,,Ocean Township,NJ,07712,+17324932708,40.23094070610479,-74.04575049681239,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/ocean-township/2327-nj-66,New Jersey,Five Below,2026-07-16
13539029,240 North Route 17,,Paramus,NJ,07652,+12012620893,40.936352790063246,-74.0692295509262,Mon-Sat 09:30-21:30; Sun 00:00-00:00,https://locations.fivebelow.com/nj/paramus/240-north-route-17,New Jersey,Five Below,2026-07-16
62111770,1064 US Route 9,,Parlin,NJ,08859,+18482170118,40.45235594254911,-74.29915508000596,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/parlin/1064-us-route-9,New Jersey,Five Below,2026-07-16
62111777,24 Barbour Avenue,Suite 250,Passaic,NJ,07055,+19733639602,40.875663848733694,-74.12041057723413,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/passaic/24-barbour-avenue,New Jersey,Five Below,2026-07-16
13539033,221 Nassau Park Blvd,,Princeton,NJ,08540,+16094522060,40.303302,-74.679105,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/princeton/221-nassau-park-blvd,New Jersey,Five Below,2026-07-16
13539032,106 Interstate Shopping Center,,Ramsey,NJ,07446,+12019341260,41.0679032,-74.1389749,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/ramsey/106-interstate-shopping-center,New Jersey,Five Below,2026-07-16
13539037,300 US Highway 202,Space 6A,Raritan,NJ,08869,+19087070400,40.57580842592399,-74.63297447632027,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/raritan/300-us-highway-202,New Jersey,Five Below,2026-07-16
13538836,3201 Route 9 South,,Rio Grande,NJ,08242,+16094657405,39.0181128,-74.8751426,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/rio-grande/3201-route-9-south,New Jersey,Five Below,2026-07-16
13539004,343 Mount Hope Avenue,Suite 1016,Rockaway,NJ,07866,+19733662027,40.903624362267266,-74.54835209597837,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/rockaway/343-mount-hope-avenue,New Jersey,Five Below,2026-07-16
1057552569,200 Shrewsbury Plaza,,Shrewsbury,NJ,07702,+18482756413,40.315318541455795,-74.06580303398039,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/shrewsbury/200-shrewsbury-plaza,New Jersey,Five Below,2026-07-16
13538798,27 Bethel Road,,Somers Point,NJ,08244,+16099274729,39.331632,-74.596103,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/somers-point/27-bethel-road,New Jersey,Five Below,2026-07-16
13539006,4920 Hadley Center Drive,,South Plainfield,NJ,07080,+19087915716,40.54887425753668,-74.42924195655257,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/south-plainfield/4920-hadley-center-drive,New Jersey,Five Below,2026-07-16
13539036,295 U.S. 22,,Springfield,NJ,07081,+19733797800,40.68448882931406,-74.32506953982906,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/springfield/295-u.s.-22,New Jersey,Five Below,2026-07-16
13539000,1 Route 37 West,#37 West,Tom's River,NJ,08753,+17322811110,39.9623289554544,-74.20280329760581,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/toms-river/1-route-37-west,New Jersey,Five Below,2026-07-16
15648434,1203 Hooper Ave.,Suite B01,Toms River,NJ,08753,+17323078448,39.983018902664504,-74.17709671049245,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/toms-river/1203-hooper-ave.,New Jersey,Five Below,2026-07-16
13538832,300 Marketplace Blvd,,Trenton,NJ,08691,+16095852652,40.19165161691955,-74.63932847631548,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/trenton/300-marketplace-blvd,New Jersey,Five Below,2026-07-16
13538897,3501 New Jersey 42,Suite 410,Turnersville,NJ,08012,+18562626234,39.7286112,-75.034903,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/turnersville/3501-new-jersey-42,New Jersey,Five Below,2026-07-16
2019847486,3149 John F. Kennedy Blvd,Suite B,Union City,NJ,07087,+15512317246,40.774688055192286,-74.03543379128577,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/union-city/3149-john-f.-kennedy-blvd,New Jersey,Five Below,2026-07-16
1011095238,301 S Main Rd,Suite # A1-A2,Vineland,NJ,08360,+18564635508,39.48050411948458,-75.0001735853581,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/vineland/301-s-main-rd,New Jersey,Five Below,2026-07-16
1053673497,700 Haddonfield-Berlin Rd,,Voorhees,NJ,08043,+18563029164,39.85312797522589,-74.98233622701837,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/voorhees/700-haddonfield-berlin-rd,New Jersey,Five Below,2026-07-16
2040253759,1701 Route 22,,Watchung,NJ,07069,+19082743424,40.649765061819174,-74.40766749591359,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/watchung/1701-route-22,New Jersey,Five Below,2026-07-16
13539001,1640 State Route 23,,Wayne,NJ,07470,+19733056668,40.939802337632344,-74.26909096017846,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/wayne/1640-state-route-23,New Jersey,Five Below,2026-07-16
2026303210,625 Hamburg Tpke,Unit 3,Wayne,NJ,07470,+18623664507,40.95438345533207,-74.2207912259985,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/wayne/625-hamburg-tpke,New Jersey,Five Below,2026-07-16
13539065,76 Willowbrook Blvd,,Wayne,NJ,07470,+19737852309,40.88910797548297,-74.25500074355125,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/wayne/76-willowbrook-blvd,New Jersey,Five Below,2026-07-16
79588096,200 Route 73 N,Suite N-4F,West Berlin,NJ,08091,+18562908202,39.80645738882434,-74.93735680374003,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/west-berlin/200-route-73-n,New Jersey,Five Below,2026-07-16
13539003,310 New Jersey 36,#24,West Long Branch,NJ,07764,+17323892589,40.28996622606393,-74.0362562613376,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/west-long-branch/310-new-jersey-36,New Jersey,Five Below,2026-07-16
63653443,495 Prospect Ave,,West Orange,NJ,07052,+19739577214,40.79406270113689,-74.25554903047973,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/west-orange/495-prospect-ave,New Jersey,Five Below,2026-07-16
13539002,25 Woodbridge Center Drive,,Woodbridge,NJ,07095,+17325961616,40.55063443449749,-74.29700765668889,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nj/woodbridge/25-woodbridge-center-drive,New Jersey,Five Below,2026-07-16
30824344,3550 NM 528 NW,Suite 102A,Albuquerque,NM,87114,+15052956673,35.20517232112839,-106.65320863200749,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/nm/albuquerque/3550-nm-528-nw,New Mexico,Five Below,2026-07-16
