store_id,street,city,state,zip,phone,latitude,longitude,state_name
2602,106 N. Maple Ave,Oak Park,IL,60301,(708) 622-9486,41.8874603,-87.80358810000001,Illinois
3057,1606 Empire St,Bloomington,IL,61701,(309) 585-3961,40.4883386,-88.95632109999997,Illinois
0423,7730 S Cicero Ave,Burbank,IL,60459,(708) 346-9500,41.75208,-87.74155,Illinois
0429,1512 S Randall Rd,Geneva,IL,60134,(630) 232-6467,41.87337,-88.34048,Illinois
0476,,Chicago,US,IL,(773) 836-7578,41.92356,-87.79202,
2332,4824 Lincoln Hwy.,Matteson,IL,60443,(708) 300-3108,41.5062579,-87.73299930000002,Illinois
3262,20393 North Rand Road SUITE 102,Kildeer,IL,60074,(847) 719-8295,42.1621333,-88.0477489,Illinois
3153,1995 National Blvd Ste 100,GALESBURG,IL,61401,(309) 343-3185,40.9728546,-90.38110469999998,Illinois
3274,2534 N Narragansett Ave,CHICAGO,IL,60639,(773) 295-9288,41.9254379,-87.78560540000001,Illinois
1841,10035 Lima Road,Ft Wayne,IN,46818,(260) 489-0870,41.17444,-85.16604,Indiana
1374,711 US Hwy 41,Schererville,IN,46375,(219) 864-0411,41.51175,-87.46945,Indiana
1430,1290 E Ireland Rd,Bldg E,46614,South Bend,(574) 231-9380,41.62912,-86.2327,
1473,17180 Mercantile Blvd,Noblesville,IN,46060,(317) 770-0301,40.03803,-85.9917,Indiana
1475,5750 West 86th Street,Indianapolis,IN,46278,(317) 802-9025,39.9091,-86.26453,Indiana
1476,3680 S US Hwy 41,Terre Haute,IN,47802,(812) 235-9010,39.41516,-87.41648,Indiana
1718,1020 Veterans Pkwy,Ste 900,47129,Clarksville,(812) 285-1905,38.32539,-85.76706,
1944,10697 East US Highway 36,Avon,IN,46123,(317) 209-9461,39.76355,-86.36172,Indiana
0437,2881 E US Highway 30,Merrillville,IN,46410,(219) 942-5598,41.469986,-87.299965,Indiana
0502,215 N Burkhardt Rd,Evansville,IN,47715,(812) 476-6462,37.97899,-87.47394,Indiana
0503,240 N Gates Dr,Bloomington,IN,47404,(812) 334-9780,39.16792,-86.57622,Indiana
0504,14720 Greyhound Plaza,Carmel,IN,46032,(317) 815-9568,40.00219,-86.12902,Indiana
0505,4216 S Scatterfield Rd,Anderson,IN,46013,(765) 643-5799,40.07259,-85.65272,Indiana
0506,3450 N Morrison Rd,Muncie,IN,47304,(765) 286-0878,40.22244,-85.44267,Indiana
0507,4540 Grape Rd,Mishawaka,IN,46545,(574) 243-5525,41.7009,-86.18745,Indiana
0508,3500 IN-38,Lafayette,IN,47905,(765) 447-3306,40.4004422,-86.8535639,Indiana
0509,2677 E Main St,Plainfield,IN,46168,(317) 837-9138,39.7158,-86.36069,Indiana
0510,5151 E 82nd St,Castleton,IN,46250,(317) 579-0590,39.90462,-86.07946,Indiana
0514,9749 E Washington St,Indianapolis,IN,46229,(317) 898-3197,39.77462,-85.9955,Indiana
1009,1760 Apple Glen Blvd,Fort Wayne,IN,46804,(260) 436-7323,41.06938,-85.19978,Indiana
1065,7801 US Hwy 31 S,Indianapolis,IN,46227,(317) 865-3509,39.65309490000001,-86.13597820000001,Indiana
2446,205 County Road 6 E Ste Z,Elkhart,IN,46514,(574) 584-7665,41.72443119777428,-85.98165566931152,Indiana
2350,122 Dunes Plaza,Michigan City,IN,46360,(219) 221-4131,41.67862179999999,-86.89755600000001,Indiana
2311,640 W 300N,Warsaw,IN,46582,(574) 269-7511,41.279959,-85.855171,Indiana
2211,4014 S Western Ave,Marion,IN,46953,(765) 206-3307,40.52070550000001,-85.6734017,Indiana
3061,2211 Barrett Dr,Greenfield,IN,46140,(317) 468-7614,39.8189068,-85.76834350000001,Indiana
1840,10260 Maysville Road,Ft Wayne,IN,46835,(260) 486-6151,41.12916,-85.0121,Indiana
3060,1080 N Morton St,Franklin,IN,46131-5526,(317) 494-4189,39.480534,-86.06406820000001,Indiana
2511,399 Grand Valley Blvd.,Martinsville,IN,46151,(765) 341-2213,39.4166461,-86.40807459999996,Indiana
3235,150 Silhavy Rd,Suite 110,46383,VALPARAISO,(219) 707-4233,41.46729939999999,-87.0276781,
3160,1367 S. Reed Rd,Kokomo,IN,46902,(765) 252-2727,40.4676419,-86.1080576,Indiana
1345,1506 Flammang Dr,Waterloo,IA,50702,(319) 287-4027,42.45993,-92.32752,Iowa
1451,5001 Sergeant Rd #150,Sioux City,IA,51106,(712) 266-0965,42.4472279610987,-96.33940237693787,Iowa
1678,5050 SE 14th St,Des Moines,IA,50320,(515) 256-0691,41.53786,-93.59689,Iowa
1702,1300 John F  Kennedy Rd,Dubuque,IA,52002,(563) 557-8001,42.49583,-90.71998,Iowa
1943,815 McDermott Street,Council Bluffs,IA,51501,(712) 366-8060,41.21982,-95.83635,Iowa
0271,5235 Elmore Ave,Davenport,IA,52807,(563) 355-8050,41.57378,-90.52858,Iowa
1132,1715 SE Delaware Ave,Ankeny,IA,50021,(515) 289-0667,41.71213,-93.58118,Iowa
1133,11101 University Ave Ste B,Clive,IA,50325,(515) 221-2295,41.60048,-93.77051,Iowa
2753,1451 Coral Ridge Ave #1900,Coralville,IA,52241,(319) 499-4879,41.690327,-91.60528310000001,Iowa
3108,3825 Westdale Pkwy SW,Cedar Rapids,IA,52404,(319) 720-3110,41.9546999,-91.72102949999999,Iowa
1346,4810 First Avenue NE,Cedar Rapids,IA,52402,(319) 447-2509,42.0255,-91.62179,Iowa
3216,301 South 16th St  Suite 102,AMES,IA,50010,(515) 735-3225,42.0083722,-93.6125694,Iowa
0240,5810 Antioch Rd,Merriam,KS,66202,(913) 384-4445,39.02396,-94.6892,Kansas
0241,15255 W 119th St,Olathe,KS,66062,(913) 393-4111,38.91191,-94.76478,Kansas
0242,15200 Shawnee Mission Pkwy,Shawnee Mission,KS,66217,(913) 248-9300,39.01024,-94.7626,Kansas
0244,2020 SW Westport Dr,Topeka,KS,66604,(785) 272-3323,39.0305,-95.75723,Kansas
0245,3615 N Rock Rd,Wichita,KS,67226,(316) 630-8026,37.74949,-97.24632,Kansas
0246,533 S Tracy St,Wichita,KS,67209,(316) 944-0470,37.67558,-97.39441,Kansas
2383,805 S Seth Child Rd,Manhattan,KS,66502,(785) 560-3185,39.172283,-96.60223099999996,Kansas
2473,2727 Iowa St.,Suite E,66046,Lawrence,(785) 312-3009,38.933418,-95.262426,
2370,11739 East Kellogg Dr.,Wichita,KS,67207,(316) 361-5174,37.6792132,-97.20172009999999,Kansas
2752,4820 Bauer Farm Drive,LAWRENCE,KS,66049,(785) 592-6400,38.97242790000001,-95.30522529999996,Kansas
2413,7738 State Avenue,Kansas City,KS,66112,(913) 998-7741,39.1164518,-94.75995649999999,Kansas
0237,11501 Metcalf Ave,Overland Park,KS,66210,(913) 338-5544,38.91662,-94.66617,Kansas
1545,310 East Brannon Road,Nicholasville,KY,40356,(859) 271-8170,37.95753,-84.54171,Kentucky
0653,2929 James Sanders Blvd Ste F,Paducah,KY,42001,(270) 575-9300,37.0731,-88.68357,Kentucky
0656,1945 Pavillion Way,Lexington,KY,40509,(859) 543-1188,38.0225,-84.4172,Kentucky
0672,1060 Hansel Ave,Florence,KY,41042,(859) 525-9215,39.02026,-84.63195,Kentucky
1968,5241 Frederica St,Owensboro,KY,42301,(270) 688-0412,37.71278,-87.12646,Kentucky
2184,2175 Lantern Ridge Drive,Richmond,KY,40475,(859) 623-3124,37.73782,-84.32768,Kentucky
1117,3580 S Hurstbourne Pkwy,Louisville,KY,40299,(502) 495-0213,38.19632,-85.60363,Kentucky
1168,10308 Westport Rd,Louisville,KY,40241,(502) 326-0271,38.29291,-85.5609,Kentucky
1177,4601 Outer Loop Rd,Louisville,KY,40219,(502) 969-8206,38.13936,-85.67333,Kentucky
2389,2300 Gary Farms Blvd Ste 600,Bowling Green,KY,42104,(270) 495-2259,36.9593639,-86.4296766,Kentucky
2344,156 Pavilion Parkway,Newport,KY,41071,(859) 814-0052,39.0908282,-84.47707889999998,Kentucky
2384,479 River Hill Drive,Ashland,KY,41101,(606) 744-2261,38.4846927,-82.66094099999998,Kentucky
2760,4813 Fort Campbell Blvd,HOPKINSVILLE,KY,42240,(270) 987-3480,36.8159933,-87.47166270000002,Kentucky
3240,1820 N Dixie Ave.,ELIZABETHTOWN,KY,42701,(270) 370-3756,37.7363511,-85.8891156,Kentucky
1878,1653 Millerville Rd,Baton Rouge,LA,70816,(225) 275-4858,30.44556,-91.02447,Louisiana
1879,4429 Pecanland Mall Dr,Monroe,LA,71201,(318) 325-7125,32.49894332849322,-92.06737572698364,Louisiana
1350,1743 Martin Luther King Jr Blvd,Houma,LA,70360,(985) 876-5426,29.61204,-90.75498,Louisiana
1414,7061 Youree Dr,Shreveport,LA,71105,(318) 798-6623,32.44246,-93.71788,Louisiana
1806,2631 Beene Blvd,Bossier City,LA,71111,(318) 742-7025,32.55971,-93.71248,Louisiana
0635,45 Park Place Dr,Covington,LA,70433,(985) 875-0446,30.44385,-90.08985,Louisiana
0637,8660 Airline Hwy,Baton Rouge,LA,70815,(225) 929-9590,30.44899423175232,-91.09578789947511,Louisiana
0638,5700 Johnston St Ste 10,Lafayette,LA,70503,(337) 984-5319,30.1777845553524,-92.07938061977387,Louisiana
1018,3130 E Prien Lake Rd,Lake Charles,LA,70615,(337) 478-6459,30.19691049999999,-93.17286709999999,Louisiana
1019,2685 S MacArthur Dr,Alexandria,LA,71301,(318) 443-3350,31.26932,-92.45951,Louisiana
1078,10527 S Mall Dr,Baton Rouge,LA,70809,(225) 292-0479,30.37344,-91.06009,Louisiana
1175,6851 Veterans Memorial Blvd,Metairie,LA,70003,(504) 455-2222,30.00651,-90.21678,Louisiana
2274,290 Town Center Parkway,Slidell,LA,70458,(985) 718-3254,30.26614808268606,-89.75841133831483,Louisiana
3010,111 Meadow Farm Rd,#120,70508,Lafayette,(337) 347-5642,30.1576955,-92.04431199999999,
2535,1846 N. Causeway Blvd Ste B,Mandeville,LA,70471,(985) 231-3115,30.3930414,-90.09200880000003,Louisiana
2296,40451 Lowes Ave.,Gonzales,LA,70737,(225) 644-1794,30.2499998,-90.92349430000002,Louisiana
2503,1102 East Admiral Doyle Dr,New Iberia,LA,70560,(337) 606-4591,29.98447340962793,-91.82173180160521,Louisiana
2375,2900 South Claiborne Ave.,Suite 300,70115,New Orleans,(504) 249-6305,29.9417696,-90.09547659999998,
2273,10129 Crossing Way,Suite 450,70726,Denham Springs,(225) 271-2295,30.4417584,-91.01896069999998,
1023,1000 S Clearview Pkwy Ste 105,Harahan,LA,70123,(504) 733-2016,29.95826,-90.18318,Louisiana
1034,1321 Manhattan Blvd,Harvey,LA,70058,(504) 263-0879,29.89558,-90.06082,Louisiana
3214,1920 Hammond Square Dr.,Hammond,LA,70403,(985) 277-3010,30.4818443,-90.4600997,Louisiana
1365,14 Crossing Way,Suite 2,04330,Augusta,(207) 622-5989,44.31226,-69.80755,
1366,208 Mariner Way,Biddeford,ME,04005,(207) 283-6546,43.47578,-70.51076,Maine
2300,482 Stillwater Ave Ste 2A,Bangor,ME,04401,(207) 922-3059,44.82700094999487,-68.75733682222904,Maine
3071,147 Bath Rd Ste A140,Brunswick,ME,04011,(207) 844-6122,43.9080526,-69.92424619999997,Maine
2437,700 Gallery Blvd Unit B,Scarborough,ME,04074,(207) 289-2738,43.62248153370239,-70.34061369629518,Maine
1330,7475 Greenbelt Rd,Greenbelt,MD,20770,(301) 220-1295,38.99428,-76.87878,Maryland
1348,6800 Wisconsin Ave,Bethesda,MD,20815,(240) 497-1350,38.97781,-77.09135,Maryland
1364,13600 Baltimore Ave Ste 160,Laurel,MD,20707,(301) 497-3253,39.07814318446438,-76.86829697287749,Maryland
1482,57 W Aylesbury Rd,Lutherville,MD,21093,(410) 308-1140,39.43978,-76.62772,Maryland
1830,28533 Marlboro Ave.,Easton,MD,21601,(410) 763-6548,38.78235,-76.08697,Maryland
2191,10400 Southern Maryland Blvd,Dunkirk,MD,20754,(410) 257-1743,38.72022,-76.66231,Maryland
0357,1238 Putty Hill Ave,Towson,MD,21286,(410) 823-4593,39.39339,-76.58098,Maryland
0358,4500 Mitchellville Rd,Bowie,MD,20716,(301) 352-7286,38.94566,-76.72268,Maryland
0359,2601 Housley Rd,Annapolis,MD,21401,(410) 571-8646,38.99026,-76.55553,Maryland
0360,597-C E Ordnance Rd,Glen Burnie,MD,21060,(410) 582-9444,39.20434,-76.59329,Maryland
0361,9041 Snowden Square Dr,Columbia,MD,21046,(410) 312-0950,39.1832197,-76.81717300000003,Maryland
0362,9921 Pulaski Hwy,Baltimore,MD,21220,(410) 687-6101,39.35969,-76.44674,Maryland
0363,20924 Frederick Rd,Germantown,MD,20876,(301) 916-2029,39.20197,-77.25012,Maryland
0364,602 Boulton St,Bel Air,MD,21014,(410) 638-0330,39.52784,-76.35931,Maryland
0365,24 Mountain Rd,Glen Burnie,MD,21060,(410) 766-7190,39.13581,-76.59659,Maryland
0367,6501 C Baltimore National Pike,Catonsville,MD,21228,(410) 747-8570,39.28545,-76.7617,Maryland
0369,1559 Merritt Blvd,Dundalk,MD,21222,(410) 285-6302,39.27243,-76.5024,Maryland
0443,3045 Festival Way,Waldorf,MD,20601,(301) 705-5308,38.62794,-76.91092,Maryland
0449,5154 Nicholson Lane,Kensington,MD,20895,(301) 770-1343,39.04498,-77.10629,Maryland
0454,6005 Oxon Hill Road,Oxon Hill,MD,20745,(301) 839-4900,38.80533,-76.97587,Maryland
0455,5401 Urbana Pike,Frederick,MD,21704,(301) 662-2033,39.37984,-77.39897,Maryland
0456,105 E Northpoint Blvd,Salisbury,MD,21804,(410) 546-4822,38.41583709344496,-75.56343653701782,Maryland
0457,17740 Garland Groh Blvd,Hagerstown,MD,21740,(301) 665-2820,39.65463,-77.75132,Maryland
1006,12020 Cherry Hill Rd,Silver Spring,MD,20904,(301) 586-8262,39.05432,-76.95702,Maryland
1035,218 Kentlands Blvd,Gaithersburg,MD,20878,(301) 977-9677,39.12313,-77.23652,Maryland
1076,7663 Arundel Mills Blvd.,Hanover,MD,21076,(443) 755-9936,39.15269,-76.72868,Maryland
1182,10464 Campus Way South,Largo,MD,20774,(301) 350-4099,38.89249,-76.82367,Maryland
2576,12317 Winchester Road SW Ste 4,Lavale,MD,21502,(301) 723-7662,39.62674962839119,-78.83965144907381,Maryland
2781,9200 Baltimore National Pike S,Ellicott City,MD,21042,(410) 696-1296,39.2786833,-76.8311488,Maryland
2317,2450 Osprey Way,Frederick,MD,21701,(240) 397-7349,39.448721,-77.39377389999999,Maryland
3096,45315 Alton Lane Ste 16084,California,MD,20619-3119,(240) 895-8013,38.2949488,-76.50782670000001,Maryland
3136,111 Big Elk Mall,ELKTON,MD,21921,(410) 441-3599,39.5993607,-75.8237378,Maryland
1817,412 Constant Friendship Boulevard,Abingdon,MD,21009,(410) 569-8947,39.45942,-76.31799,Maryland
3147,11330 Samuel Bowen Blvd  STE # 100,Berlin,MD,21811,(410) 600-3277,38.3420262,-75.16125439999996,Maryland
1390,625 Baltimore Blvd,Westminster,MD,21157,(410) 751-9380,39.56337,-76.97255,Maryland
1606,,Owings Mills,US,MD,(410) 363-3804,null,null,
3231,10240 Mill Run Circle Ste 102,OWINGS MILLS,MD,21117,(410) 413-4087,39.40519038875615,-76.7906138343933,Maryland
1355,88 Shops at 5 Way,Plymouth,MA,02360,(508) 746-2077,41.92806,-70.65259,Massachusetts
1582,1 Worcester Rd,Framingham,MA,01701,(508) 370-9612,42.30115158427571,-71.39614947486876,Massachusetts
1706,160 Alewife Brook Parkway,Cambridge,MA,02138,(617) 349-3481,42.39036,-71.14075,Massachusetts
1747,89 Commercial Road,Leominster,MA,01453,(978) 514-9922,42.53212,-71.7434,Massachusetts
1961,114A Commerce Way,Woburn,MA,01801,(781) 460-2240,42.51648,-71.13754,Massachusetts
1962,358 Broadway,Saugus,MA,01906,(781) 941-2920,42.48279,-71.01991,Massachusetts
1964,1207 Washington St.,Hanover,MA,02339,(781) 826-8174,42.13829,-70.84218,Massachusetts
2164,6106 Shops Way,Northborough,MA,01532,(508) 351-6085,42.29022,-71.67279,Massachusetts
2165,265 Chelmsford St,Chelmsford ,MA,01824,(978) 256-5056,42.61166,-71.33471,Massachusetts
1167,70 Worcester Providence Turnpike St,Millbury,MA,01527,(508) 865-4241,42.19645645699118,-71.7790759338684,Massachusetts
1197,10 Traders Way,Salem,MA,01970,(978) 745-2112,42.50124,-70.92183,Massachusetts
2481,490A Memorial Drive,Chicopee,MA,01020,(413) 377-2883,42.16127059999999,-72.58200090000003,Massachusetts
2419,215 Needham Street,Newton,MA,02464,(617) 831-4580,42.3106376,-71.21433360000003,Massachusetts
2415,271 University Avenue,Westwood,MA,02090,(781) 355-7781,42.2023556,-71.1541631,Massachusetts
2480,270 New Highway Route 44,Raynham,MA,02767,(774) 409-4134,41.9067,-71.056362,Massachusetts
2567,573-2 G.A.R. Highway Route 6,Swansea,MA,02777,(774) 627-3795,41.748738,-71.20522,Massachusetts
0789,1385 S Washington St,North Attleboro,MA,02760,(508) 695-2300,41.93765,-71.34603,Massachusetts
0790,250 Grossman Dr,Braintree,MA,02184,(781) 356-5980,42.21146,-70.99911,Massachusetts
0791,5 Mystic View Rd,Everett,MA,02149,(617) 387-2568,42.4017,-71.07008,Massachusetts
0792,104 Andover St,Danvers,MA,01923,(978) 774-3694,42.55464,-70.96524,Massachusetts
0797,213 Hartford Ave,Bellingham,MA,02019,(508) 966-0048,42.11403,-71.46961,Massachusetts
2299,98 Providence Hwy,East Walpole,MA,02032,(508) 734-3215,42.1540993,-71.20555589999998,Massachusetts
2724,2 Bourne Bridge Approach St, Ste 2,02532,Bourne,(774) 247-3067,41.7521124,-70.59472349999999,
2717,367 Russell St Suite B04,Hadley,MA,01035,(413) 923-3271,42.35646879999999,-72.54773990000001,Massachusetts
3087,540 William S. Canning Blvd,FALL RIVER,MA,02721,(774) 955-5379,41.6729977,-71.16050259999997,Massachusetts
2386,9 Highland Commons East,Hudson,MA,01749,(978) 763-3081,42.394533,-71.58802000000003,Massachusetts
0781,1070 Iyannough Rd,Hyannis,MA,02601,(508) 778-1601,41.67268,-70.30431,Massachusetts
1865,4485 24th Avenue Bldg 200,Fort Gratiot,MI,48059,(810) 385-4684,43.03898582290488,-82.4595008690643,Michigan
1431,5200 W Main St,Kalamazoo,MI,49009,(269) 382-4171,42.29611,-85.65695,Michigan
1637,734 E Big Beaver Rd,Troy,MI,48083,(248) 743-0399,42.56261,-83.12931,Michigan
1638,23470 Allen Rd,Woodhaven,MI,48183,(734) 362-8568,42.13828,-83.22602,Michigan
1639,28556 Telegraph Rd,Southfield,MI,48034,(248) 799-9155,42.49787,-83.28487,Michigan
1704,6910 Eastman Ave,Midland,MI,48642,(989) 832-6131,43.65891,-84.24713,Michigan
1720,1042 Fairplan Drive,Benton Harbor,MI,49022,(269) 926-1057,42.0829,-86.433,Michigan
1721,2347 N Telegraph Road,Monroe,MI,48162,(734) 457-9122,41.95474,-83.39696,Michigan
1799,,Rochester Hills,MI,48309,,42.6582,-83.1823,Michigan
0686,385 Haggerty Highway,Commerce Township,MI,48390,(248) 624-4752,42.53115,-83.43778,Michigan
0687,45050 Northpointe Blvd,Utica,MI,48315,(586) 323-7030,42.62773,-83.00014,Michigan
0688,17677 Haggerty Rd,Northville,MI,48168,(248) 347-4337,42.41393,-83.43256,Michigan
0689,23271 Eureka Rd,Taylor,MI,48180,(734) 374-8106,42.19778,-83.25868,Michigan
0691,5650 Mercury Dr,Dearborn,MI,48126,(313) 441-3244,42.33028,-83.20425,Michigan
0695,2865 Oak Valley Dr,Ann Arbor,MI,48103,(734) 222-0488,42.24576,-83.77039,Michigan
0700,51347 Gratiot Ave,Chesterfield,MI,48051,(586) 949-3026,42.68117,-82.82805,Michigan
2297,1511 Boardman Rd.,Jackson,MI,49202,(517) 960-2223,42.26801,-84.43421,Michigan
1064,4645 Canal Ave SW,Grandville,MI,49418,(616) 406-3344,42.88018,-85.77232,Michigan
0715,4061 Miller Rd,Flint,MI,48507,(810) 733-6311,42.9817,-83.75348,Michigan
0716,6260 Saginaw Rd,Grand Blanc,MI,48439,(810) 953-0019,42.9382,-83.64284,Michigan
0717,3950 28th St SE,Kentwood,MI,49512,(616) 957-1409,42.91111559141377,-85.5699127116394,Michigan
0718,1720 E Sherman Blvd,Muskegon,MI,49444,(231) 737-1165,43.20565,-86.19894,Michigan
0723,3431 Tittabawassee Rd,Saginaw,MI,48604,(989) 793-4266,43.48012,-83.98459,Michigan
0724,5135 Times Square Place,Okemos,MI,48864,(517) 347-6656,42.72739,-84.41413,Michigan
0725,305 N Marketplace Blvd,Lansing,MI,48917,(517) 622-1542,42.73608,-84.67258,Michigan
0727,2544 Crossing Circle,Traverse City,MI,49684,(231) 947-4714,44.72499,-85.63473,Michigan
2312,3550 US 41 W,Marquette,MI,49855,(906) 226-4639,46.550942,-87.472628,Michigan
2298,4218 E Blue Grass Rd,Mount Pleasant,MI,48858,(989) 546-2145,43.5744451960768,-84.76347791457215,Michigan
3036,1072 S Laston RD,Howell,MI,48843,(517) 338-3550,42.6001808,-83.87443530000002,Michigan
0701,8537 W Grand River Ave,Brighton,MI,48116,(810) 229-8355,42.54236,-83.78738,Michigan
2779,3120 Carpenter Rd,Ypsilanti,MI,48197,(734) 205-3192,42.2444993,-83.68221499999999,Michigan
1050,13150 Middlebelt Rd,Livonia,MI,48150,(734) 525-6504,42.38031,-83.33355,Michigan
3159,2344 M-32 West Unit F,Gaylord,MI,49735,(989) 217-3095,45.02991040000001,-84.72165389999998,Michigan
3125,4101 Wilder Rd E501,BAY CITY,MI,48706,(989) 391-3664,43.6262228,-83.89039109999999,Michigan
2536,27942 Woodward Ave,Royal Oak,MI,48067,(248) 397-0264,42.4954759,-83.163745,Michigan
1951,47142 Michigan Avenue,Canton,MI,48188,(734) 495-0715,42.26854,-83.50023,Michigan
0685,20530 E Thirteen Mile Rd,Roseville,MI,48066,(586) 294-8292,42.5240109,-82.9107969,Michigan
0694,1116 S Rochester Rd,Rochester Hills,MI,48307,(248) 652-6537,42.66496,-83.13313,Michigan
1391,,Canton,US,MI,,null,null,
3194,12635 Felch Street STE 40,Holland,MI,49424,(616) 820-0390,42.8222314,-86.09403529999997,Michigan
3246,2197 S Telegraph Rd.,Bloomfield Hills,MI,48302,(248) 209-0643,42.6080546,-83.2943444,Michigan
1870,4603 Maine Ave SE Ste 109,Rochester,MN,55904,(507) 252-9589,43.95619956208222,-92.4653562116394,Minnesota
1585,11200 Fountains Dr North,Maple Grove,MN,55369,(763) 424-3639,45.09295,-93.42259,Minnesota
1597,3845 Marketplace Dr NW,Rochester,MN,55901,(507) 535-7600,44.06309,-92.50132,Minnesota
1719,1425 7th St. E,Monticello,MN,55362,(763) 271-1001,45.29489,-93.77857,Minnesota
1971,2480 Fairview Ave N,Roseville,MN,55113,(651) 639-3912,45.01518,-93.17504,Minnesota
0458,11200 Prairie Lakes Dr,Eden Prairie,MN,55344,(952) 941-4660,44.85476,-93.41918,Minnesota
0460,1640 New Brighton Blvd,Minneapolis,MN,55413,(612) 788-7045,45.00427,-93.22814,Minnesota
0461,2370 White Bear Ave N,Maplewood,MN,55109,(651) 777-9533,45.01273559455325,-93.01961877777103,Minnesota
0462,14290 Plymouth Ave,Burnsville,MN,55337,(952) 898-4400,44.74163,-93.2725,Minnesota
0463,5640 Cedar Lake Rd S,Minneapolis,MN,55416,(952) 797-9798,44.96404021987238,-93.3507805251312,Minnesota
0465,4190 Vinewood Ln N,Plymouth,MN,55442,(763) 551-8999,45.02973065636448,-93.44665335449218,Minnesota
0469,1297 Promenade Pl Ste 2A,Eagan,MN,55121,(651) 452-1140,44.83651010422667,-93.15764866235736,Minnesota
0471,320 2nd St S,Waite Park,MN,56387,(320) 251-4459,45.54988,-94.21973,Minnesota
0472,3589 River Rapids Dr NW,Coon Rapids,MN,55448,(763) 421-0179,45.19904371997864,-93.35600630157472,Minnesota
2412,8014 Old Carriage CT,Shakopee,MN,55379,(952) 563-0707,44.776928,-93.41486499999996,Minnesota
2507,200 Western Ave.  B-3,Faribault,MN,55021,(507) 412-4095,44.2925029,-93.30291069999998,Minnesota
3024,10451 Baltimore St NE,Blaine,MN,55449,(763) 614-3055,45.1571267,-93.23343569999997,Minnesota
2787,299 12th Street SW,FOREST LAKE,MN,55025,(651) 234-1240,45.2790239,-92.9987754,Minnesota
2734,1890 ADAMS ST,MANKATO,MN,56001,(507) 387-6278,44.1725032,-93.94964949999996,Minnesota
2735,1732 Mall Drive,Duluth,MN,55811,(218) 213-9465,46.8060944,-92.16524429999998,Minnesota
2733,16001 Elmhurst Lane,Lakeville,MN,55044,(952) 594-8778,44.71680411727285,-93.17235191667174,Minnesota
2755,13499 Elmwood Dr.,Suite 120,56425,BAXTER,(218) 454-2040,46.3464715,-94.24619050000001,
2754,18050 Zane St. NW,Elk River,MN,55330,(763) 567-7941,45.29808680000001,-93.5508433,Minnesota
3169,2323 1st St. S,Willmar,MN,56201,(320) 214-1930,45.10008699999999,-95.04101179999998,Minnesota
0459,1100 West 78th St,Richfield,MN,55423,(612) 798-3665,44.86211,-93.29362,Minnesota
0467,8460 Tamarack Village,Woodbury,MN,55125,(651) 702-9779,44.94088,-92.93704,Minnesota
3221,7240 E Point Douglas Rd. S Suite 190,Cottage Grove,MN,55016,(651) 355-1822,44.8314456,-92.9573264,Minnesota
3179,1320 Hwy 15 S Ste 103,HUTCHINSON,MN,55350,(320) 587-4335,44.8700981,-94.37821969999999,Minnesota
1843,3948 Promenade Parkway,D'Iberville,MS,39540,(228) 396-1540,30.45522,-88.90166,Mississippi
0625,6143 Highway 98 Ste 50,Hattiesburg,MS,39402,(601) 261-0715,31.32113,-89.38483,Mississippi
0629,1040 Cross Creek Dr,Saltillo,MS,38866,(662) 842-6783,34.31692,-88.69537,Mississippi
0633,15134 Crossroads Pkwy,Gulfport,MS,39503,(228) 539-9722,30.437155,-89.089715,Mississippi
2148,2303 Jackson Ave W,Oxford,MS,38655,(662) 234-7063,34.36214,-89.56463,Mississippi
2203,1486 Old Aberdeen Rd,Columbus,MS,39705,(662) 244-3397,33.51433,-88.43192,Mississippi
0520,6333 N I-55,Jackson,MS,39213,(601) 956-4444,32.39723,-90.14589,Mississippi
1235,198 Promenade Blvd,Flowood,MS,39232,(601) 992-7076,32.34187,-90.059,Mississippi
3253,601 Highway 12 W,Suite 651,39759,STARKVILLE,(662) 270-4060,33.45010822947796,-88.83606593488464,
1872,229 N Stadium Blvd,Columbia,MO,65203,(573) 447-0145,38.95925,-92.37132,Missouri
1401,8600 Ward Pkwy,Kansas City,MO,64114,(816) 363-3306,38.97301,-94.60619,Missouri
1685,1846 Wentzville Parkway,Wentzville,MO,63385,(636) 327-5125,38.8151,-90.87568,Missouri
1686,12046 Paul Mayer Ave,Bridgeton,MO,63044,(314) 209-1661,38.74848,-90.42466,Missouri
1687,131 Highland Boulevard Drive,Manchester,MO,63011,(636) 527-3661,38.59302,-90.50807,Missouri
1689,1157 E North Ave,Belton,MO,64012,(816) 348-7956,38.81377,-94.51651,Missouri
1894,8970 NW Skyview Ave.,Kansas City,MO,64154,(816) 746-5392,39.25690503436174,-94.65367184736021,Missouri
2041,828 Arnold Commons Drive,Arnold,MO,63010,(636) 287-3448,38.44021,-90.38203,Missouri
2202,731 Stoneridge Pkwy,Jefferson City,MO,65109,(573) 761-5231,38.57937,-92.22026,Missouri
0238,4010 S Bolger Dr,Independence,MO,64055,(816) 350-2100,39.04631,-94.36458,Missouri
0257,2861 Veterans Memorial Pkwy,Saint Charles,MO,63303,(636) 925-1717,38.78486,-90.52732,Missouri
0260,10900 Sunset Hills Plz,Saint Louis,MO,63127,(314) 909-0068,38.55352,-90.41055,Missouri
