store_number,address,city,state,zip,latitude,longitude,phone,state_name,brand,updated
8530,1031 South Williamson Ave,Burlington,NC,27215-9726,36.081557,-79.512948,3364945055,North Carolina,Dollar General,2024-03-13
15122,4070 S Nc Hwy 49,Burlington,NC,27215-7161,36.022459,-79.443551,3364941215,North Carolina,Dollar General,2024-03-13
4977,421 Brooks St,Wake Forest,NC,27587-2930,35.9749,-78.5096,9842359672,North Carolina,Dollar General,2024-03-13
21331,3725 Nc 39 Hwy N,Louisburg,NC,27549,36.1781,-78.2963,9842954201,North Carolina,Dollar General,2024-03-13
22532,170 Mizpah Church Rd,Reidsville,NC,27320,36.29545,-79.66106,3363448440,North Carolina,Dollar General,2024-03-13
10660,600 Whitsett Ave,Gibsonville,NC,27249-2041,36.103179,-79.548797,3364473495,North Carolina,Dollar General,2024-03-13
7773,1131 Falls River Ave Ste 101,Raleigh,NC,27614-6730,35.906487,-78.590303,9849602463,North Carolina,Dollar General,2024-03-13
24557,2115 Tower Rd,Warrenton,NC,27589,36.3444,-78.2161,2523139990,North Carolina,Dollar General,2024-03-13
10976,1200 E Stadium Dr,Eden,NC,27288-3810,36.512082,-79.70094,3368645272,North Carolina,Dollar General,2024-03-13
3338,1544 Freeway Dr,Reidsville,NC,27320-7106,36.317567,-79.680293,3364960770,North Carolina,Dollar General,2024-03-13
11418,7613 S Nc 87 Hwy,Graham,NC,27253,35.906252,-79.307649,3364389591,North Carolina,Dollar General,2024-03-13
8867,7423 Six Forks Rd,Raleigh,NC,27615-6164,35.8808,-78.6461,9195007445,North Carolina,Dollar General,2024-03-13
3434,1258 Us Highway 158 Bus W,Norlina,NC,27563-9801,36.43574,-78.18617,2527011463,North Carolina,Dollar General,2024-03-13
23297,3440 Porter Sharpe Rd,Burlington,NC,27215,36.01295,-79.51238,3369012225,North Carolina,Dollar General,2024-03-13
7844,100 B Vaden Dr,Gretna,VA,24557-1220,36.949059,-79.363044,5405665058,Virginia,Dollar General,2024-03-13
3384,1313 Lynchburg Ave,Brookneal,VA,24528-0627,37.05883,-78.954853,4343030135,Virginia,Dollar General,2024-03-13
7225,103 Wade Ave,Louisburg,NC,27549-2647,36.098,-78.298,9197278065,North Carolina,Dollar General,2024-03-13
23872,1816 Us Highway 1 N,Norlina,NC,27563,36.4937,-78.1726,2527011902,North Carolina,Dollar General,2024-03-13
3458,640 S Van Buren Rd Unit P,Eden,NC,27288-5365,36.4924,-79.737976,3368640625,North Carolina,Dollar General,2024-03-13
24667,5051 Nc Hwy 14,Eden,NC,27288-8283,36.4637,-79.7264,7434007021,North Carolina,Dollar General,2024-03-13
16793,112 Saxkey Rd,Drakes Branch,VA,23937-2980,37.003592,-78.606765,4345423888,Virginia,Dollar General,2024-03-13
801,411 S Main St Ste K,Rolesville,NC,27571-9664,35.91784,-78.465386,9842359696,North Carolina,Dollar General,2024-03-13
15257,5174 Us 401 Hwy,Youngsville,NC,27596-8124,35.9822,-78.3825,9842359671,North Carolina,Dollar General,2024-03-13
18212,211 E Macon St,Warrenton,NC,27589-2019,36.3981,-78.1534,2525179001,North Carolina,Dollar General,2024-03-13
17517,8376 Nc 87,Reidsville,NC,27320,36.3848,-79.7439,3367916017,North Carolina,Dollar General,2024-03-13
10695,6266a Burlington Rd,Gibsonville,NC,27249-8783,36.063979,-79.612769,3369010269,North Carolina,Dollar General,2024-03-13
7389,832 East Chatham Street,Cary,NC,27511-6917,35.79171,-78.76106,9843000856,North Carolina,Dollar General,2024-03-13
18378,10071 Highway One,South Hill,VA,23970,36.6863,-78.205,4342334361,Virginia,Dollar General,2024-03-13
21862,614 N Bridge St,Eden,NC,27288-6117,36.49226,-79.76302,3366123104,North Carolina,Dollar General,2024-03-13
12527,519 Morgan Rd,Eden,NC,27288-2523,36.51516,-79.7608,3366124540,North Carolina,Dollar General,2024-03-13
15343,4428 Nc Hwy 150 E,Browns Summit,NC,27214-9697,36.213355,-79.714447,3366568705,North Carolina,Dollar General,2024-03-13
14901,131 W. Greensboro Chapel Hill,Snow Camp,NC,27349-9218,35.89395,-79.43102,3365255430,North Carolina,Dollar General,2024-03-13
9495,990 Kildaire Farm Rd,Cary,NC,27511-3923,35.7724,-78.7827,9842085200,North Carolina,Dollar General,2024-03-13
20127,6825 Phenix Main St,Phenix,VA,23959,37.08011,-78.74666,4343633345,Virginia,Dollar General,2024-03-13
11745,401 George Washington Hwy,Charlotte Court Hous,VA,23923,37.0572,-78.6309,4345423400,Virginia,Dollar General,2024-03-13
14120,3656 Highway 903,Bracey,VA,23919-1700,36.596541,-78.142445,5403154020,Virginia,Dollar General,2024-03-13
21637,1819 Nc Highway 135,Eden,NC,27288,36.4803,-79.7901,3368641150,North Carolina,Dollar General,2024-03-13
11069,4710 Hicone Rd,Greensboro,NC,27405-9760,36.152364,-79.708811,3363656116,North Carolina,Dollar General,2024-03-13
16200,5205 Burlington Road,Mcleansville,NC,27301-9610,36.08667,-79.67903,3362656649,North Carolina,Dollar General,2024-03-13
22640,8891 Nc Highway 14,Eden,NC,27288-8278,36.53495,-79.80232,3366123506,North Carolina,Dollar General,2024-03-13
17365,11170 Chatham Rd,Axton,VA,24054-4104,36.7834,-79.6878,4344836190,Virginia,Dollar General,2024-03-13
23737,5904 N Church St,Greensboro,NC,27455,36.2192,-79.7877,3363651250,North Carolina,Dollar General,2024-03-13
6048,4101 Burlington Rd,Greensboro,NC,27405-8672,36.0867,-79.7135,3363552826,North Carolina,Dollar General,2024-03-13
20502,3941 Old Julian Rd,Julian,NC,27283,35.9765,-79.6195,3367159943,North Carolina,Dollar General,2024-03-13
19540,416 Highway View Rd,Hurt,VA,24563,37.0694,-79.3412,4343242191,Virginia,Dollar General,2024-03-13
22517,149 E Davie St,Raleigh,NC,27601-1805,35.7755,-78.6367,9192787875,North Carolina,Dollar General,2024-03-13
429,314 King St,Keysville,VA,23947-0418,37.0392,-78.4805,4347365209,Virginia,Dollar General,2024-03-13
18665,4078 Nc Highway 56 E,Louisburg,NC,27549,36.0935,-78.1651,9197271870,North Carolina,Dollar General,2024-03-13
22332,1480 Irisburg Rd,Axton,VA,24054-2387,36.6417,-79.8102,2763520917,Virginia,Dollar General,2024-03-13
2149,6260 Al Philpott Hwy,Martinsville,VA,24112-0341,36.6817,-79.7949,4344836035,Virginia,Dollar General,2024-03-13
8027,7043 Us Highway 64 E,Knightdale,NC,27545-8800,35.800233,-78.49016,9197528690,North Carolina,Dollar General,2024-03-13
328,301 E Atlantic St,South Hill,VA,23970-3402,36.7254,-78.1248,4342300022,Virginia,Dollar General,2024-03-13
15180,5977 Nc Highway 561,Louisburg,NC,27549-8880,36.1864,-78.1052,9194954481,North Carolina,Dollar General,2024-03-13
16536,4017 Yanceyville Street,Greensboro,NC,27405-3351,36.13969,-79.77684,3363035465,North Carolina,Dollar General,2024-03-13
1867,3109a Yanceyville St,Greensboro,NC,27405-4041,36.1135,-79.7755,3363654660,North Carolina,Dollar General,2024-03-13
14411,2106 Phillips Ave.,Greensboro,NC,27405-5375,36.096853,-79.750459,3363550012,North Carolina,Dollar General,2024-03-13
16123,3380 East Lee St,Greensboro,NC,27406-9488,36.04913,-79.73065,3363650318,North Carolina,Dollar General,2024-03-13
3689,1239 Main St,Altavista,VA,24517-1830,37.1189,-79.2751,4346080345,Virginia,Dollar General,2024-03-13
880,704 East St,Pittsboro,NC,27312-8815,35.719233,-79.164069,9196423020,North Carolina,Dollar General,2024-03-13
6285,395 Main St,Bunn,NC,27508-9711,35.958971,-78.251036,9194954880,North Carolina,Dollar General,2024-03-13
11741,390 Morehead Ave,Ridgeway,VA,24148-4541,36.575661,-79.857355,5407380917,Virginia,Dollar General,2024-03-13
15400,2236 Zebulon Road,Zebulon,NC,27597,35.8532,-78.337,9193758414,North Carolina,Dollar General,2024-03-13
21770,14500 Us Highway 158,Summerfield,NC,27358-8328,36.2604,-79.8693,7432330689,North Carolina,Dollar General,2024-03-13
13832,1160 Spruce Ave,Martinsville,VA,24112,36.67824,-79.851982,4344836064,Virginia,Dollar General,2024-03-13
12171,5319 Liberty Rd,Greensboro,NC,27406-9750,35.974063,-79.71189,3363654834,North Carolina,Dollar General,2024-03-13
19480,9781 Red House Rd,Red House,VA,23963,37.19,-78.8118,4342480110,Virginia,Dollar General,2024-03-13
11622,5416 Rock Quarry Road,Raleigh,NC,27610-5306,35.7327,-78.5598,9199006545,North Carolina,Dollar General,2024-03-13
21250,1800 Lizard Lick Rd,Zebulon,NC,27597-7300,35.8169,-78.3748,9198234443,North Carolina,Dollar General,2024-03-13
8384,124 N Henry St,Stoneville,NC,27048-0566,36.4676,-79.9071,3367172512,North Carolina,Dollar General,2024-03-13
711,2662 Greensboro Rd,Martinsville,VA,24112-8106,36.6538,-79.8754,5405665054,Virginia,Dollar General,2024-03-13
13078,201 Tiger Ln,Greensboro,NC,27406,36.0289,-79.7691,3368908182,North Carolina,Dollar General,2024-03-13
3942,632 W Swannanoa Ave,Liberty,NC,27298-0445,35.852632,-79.583379,8286620570,North Carolina,Dollar General,2024-03-13
17157,44 Marysville Road,Altavista,VA,24517,37.1849,-79.2034,4346080732,Virginia,Dollar General,2024-03-13
9460,2921 Wendell Blvd,Wendell,NC,27591-7270,35.7927,-78.3789,9198222790,North Carolina,Dollar General,2024-03-13
23059,484 Piney Pond Rd,Brodnax,VA,23920-9997,36.70592,-78.03228,4342539910,Virginia,Dollar General,2024-03-13
1286,4535 N 220 Highway,Summerfield,NC,27358-0719,36.191671,-79.891762,3362982298,North Carolina,Dollar General,2024-03-13
15603,114 Clearview Drive,Martinsville,VA,24112,36.70407,-79.87281,2763235055,Virginia,Dollar General,2024-03-13
17991,2010 Randleman Rd,Greensboro,NC,27406-2817,36.0466,-79.7999,3363553545,North Carolina,Dollar General,2024-03-13
7148,7955 Fayetteville Rd,Raleigh,NC,27603-5631,35.6655,-78.6984,9849603940,North Carolina,Dollar General,2024-03-13
1706,510 W Gannon Ave,Zebulon,NC,27597-2510,35.8205,-78.3231,9194211509,North Carolina,Dollar General,2024-03-13
3281,20 K V Road,Victoria,VA,23974-2614,36.9848,-78.2179,4342885700,Virginia,Dollar General,2024-03-13
16932,2951 Us 220,Madison,NC,27025,36.328,-79.946,3369497040,North Carolina,Dollar General,2024-03-13
4564,2705 High Point Rd Ste C,Greensboro,NC,27403-3102,36.051509,-79.833143,3363981550,North Carolina,Dollar General,2024-03-13
7704,3113 Randleman Road,Greensboro,NC,27406-6529,36.00939,-79.80482,3368906560,North Carolina,Dollar General,2024-03-13
10129,4718 Pleasant Garden Rd S,Pleasant Garden,NC,27313-9208,35.967609,-79.764187,3365421264,North Carolina,Dollar General,2024-03-13
9353,1400 Nc Hwy 62 E,Climax,NC,27233-0123,35.9127,-79.7075,3362650641,North Carolina,Dollar General,2024-03-13
14810,12657 Old Franklin Turnpike,Union Hall,VA,24176-4171,36.992514,-79.67513,8046668779,Virginia,Dollar General,2024-03-13
10063,38570 Nc Highway 561,Hollister,NC,27844-9820,36.2453,-77.9576,2526291395,North Carolina,Dollar General,2024-03-13
12456,115 N 2nd Ave,Mayodan,NC,27027-2406,36.413267,-79.965998,3369496818,North Carolina,Dollar General,2024-03-13
323,104 E Academy St,Madison,NC,27025-2102,36.3853,-79.9586,3369496369,North Carolina,Dollar General,2024-03-13
12002,2426 Virginia Ave,Collinsville,VA,24078-2321,36.7136,-79.9082,5702842920,Virginia,Dollar General,2024-03-13
22526,4045 Randleman Rd,Greensboro,NC,27406-9103,35.98368,-79.80132,3362711110,North Carolina,Dollar General,2024-03-13
4587,610 N 2nd Ave,Siler City,NC,27344-3125,35.729,-79.4655,9842653800,North Carolina,Dollar General,2024-03-13
3992,702 E Nash St,Spring Hope,NC,27882-7873,35.951,-78.1036,2529660173,North Carolina,Dollar General,2024-03-13
23207,7345 Edwards Rd,Castalia,NC,27816-9666,36.0608,-78.0368,2522209960,North Carolina,Dollar General,2024-03-13
14050,17871 Philpott Highway,Ridgeway,VA,24148,36.627102,-79.95222,4344836095,Virginia,Dollar General,2024-03-13
22265,7105 Us Highway 158,Stokesdale,NC,27357-9377,36.2371,-79.9495,3362982680,North Carolina,Dollar General,2024-03-13
25514,4040 Virginia Ave,Collinsville,VA,24078,36.7336,-79.9232,2762892304,Virginia,Dollar General,2024-03-13
11103,3405 Lewiston Rd Ste A,Greensboro,NC,27410-9827,36.1261,-79.9042,3362650039,North Carolina,Dollar General,2024-03-13
4107,4903 W Market St,Greensboro,NC,27407-1231,36.0684,-79.8724,3363654015,North Carolina,Dollar General,2024-03-13
19906,2218 Smith Mountain Lake Pkwy,Huddleston,VA,24104-4700,37.1781,-79.4357,5403285272,Virginia,Dollar General,2024-03-13
23949,9561 W Nc 97,Middlesex,NC,27557,35.85976,-78.177,2529661261,North Carolina,Dollar General,2024-03-13
1970,410 Main St,Kenbridge,VA,23944-0730,36.9637,-78.1321,4343390330,Virginia,Dollar General,2024-03-13
9458,232 Highway 158 East,Littleton,NC,27850-7857,36.437487,-77.90652,2526291451,North Carolina,Dollar General,2024-03-13
16933,1441 Dillions Fork Rd,Fieldale,VA,24089,36.6949,-79.9593,5405665125,Virginia,Dollar General,2024-03-13
9614,3411 Groometown Rd,Greensboro,NC,27407-6516,36.019566,-79.865054,3365421175,North Carolina,Dollar General,2024-03-13
20641,329 Campbell Hwy,Rustburg,VA,24588,37.2812,-79.1031,4344480515,Virginia,Dollar General,2024-03-13
22194,7094 Kennebec Rd,Willow Spring,NC,27592,35.5909,-78.733,9846005463,North Carolina,Dollar General,2024-03-13
13053,3628 Benson Road,Garner,NC,27529-9337,35.628772,-78.610569,9195169493,North Carolina,Dollar General,2024-03-13
20662,8255 W Patrick Henry Hwy,Green Bay,VA,23942,37.1325,-78.3174,4347678050,Virginia,Dollar General,2024-03-13
14025,4132 Gasburg Road,Gasburg,VA,23857-2225,36.566931,-77.899114,2525632540,Virginia,Dollar General,2024-03-13
11063,8302c Belews Creek Rd,Stokesdale,NC,27357-9203,36.2453,-79.9906,3362986158,North Carolina,Dollar General,2024-03-13
10382,88 T B Stanley Hwy,Stanleytown,VA,24168-1109,36.7401,-79.9557,5405665105,Virginia,Dollar General,2024-03-13
16674,2180 Bluewater Dr,Moneta,VA,24121,37.0796,-79.66165,5403281268,Virginia,Dollar General,2024-03-13
21667,4165 Old Us 421 N,Siler City,NC,27344-7377,35.6462,-79.4139,9192149844,North Carolina,Dollar General,2024-03-13
15923,12285 Nc 42,Fuquay Varina,NC,27526,35.563,-78.869,9843000860,North Carolina,Dollar General,2024-03-13
9321,806 S Main St,Fuquay Varina,NC,27526-2419,35.5764,-78.8004,9197626649,North Carolina,Dollar General,2024-03-13
12551,2482 Pamplin Rd,Pamplin,VA,23958-3681,37.27099,-78.6846,4345950533,Virginia,Dollar General,2024-03-13
635,11665 Us Hwy 70 W,Clayton,NC,27520-2266,35.653816,-78.476214,9843000846,North Carolina,Dollar General,2024-03-13
17748,1417 Virgil H Goode Hwy,Rocky Mount,VA,24151,36.835,-79.92,5403397319,Virginia,Dollar General,2024-03-13
19811,9494 Us Highway 220 N,Randleman,NC,27317-7874,35.8787,-79.7974,3365673549,North Carolina,Dollar General,2024-03-13
13900,12283 Wards Road,Rustburg,VA,24588-3542,37.297396,-79.171853,4344480795,Virginia,Dollar General,2024-03-13
24792,1025 Nc 772 Hwy,Pine Hall,NC,27042-8115,36.3408,-80.0522,3369497745,North Carolina,Dollar General,2024-03-13
22199,39 Log Manor Rd,Spencer,VA,24165,36.6144,-80.0305,5406850031,Virginia,Dollar General,2024-03-13
1783,6493 Jordan Rd,Ramseur,NC,27316-9527,35.7371,-79.6578,3362721200,North Carolina,Dollar General,2024-03-13
11580,2167 S Main St,Goldston,NC,27252-0156,35.59125,-79.326454,9195042024,North Carolina,Dollar General,2024-03-13
21337,8054 National Service Rd,Colfax,NC,27235-9762,36.0826,-79.9911,3365646700,North Carolina,Dollar General,2024-03-13
14307,5430 Samet Drive,High Point,NC,27265-3663,36.02823,-79.96169,3362905132,North Carolina,Dollar General,2024-03-13
15834,11497 Virgil Goode Hwy,Rocky Mount,VA,24151-3365,36.95561,-79.879929,5406850915,Virginia,Dollar General,2024-03-13
12402,12197 Richmond Highway,Concord,VA,24538-0752,37.350754,-78.987384,4344480761,Virginia,Dollar General,2024-03-13
12480,8321 S Nc 55 Hwy,Willow Spring,NC,27592-9543,35.538871,-78.74608,9193467930,North Carolina,Dollar General,2024-03-13
11135,10525 Cleveland Rd,Garner,NC,27529-8187,35.581036,-78.547063,9198674403,North Carolina,Dollar General,2024-03-13
25161,4979 Farmville Road,Farmville,VA,23901,37.24794,-78.44207,4343943597,Virginia,Dollar General,2024-03-13
18667,31 Silvertown Rd,Enfield,NC,27823,36.2116,-77.8469,2525924269,North Carolina,Dollar General,2024-03-13
20116,5665 Fairystone Park Hwy,Bassett,VA,24055,36.7616,-80.023,5409240132,Virginia,Dollar General,2024-03-13
20363,706 Cross Creek Rd,Kernersville,NC,27284-8403,36.1138,-80.0215,3364971190,North Carolina,Dollar General,2024-03-13
8270,715a W Main St,Jamestown,NC,27282-9561,35.9926,-79.9539,3363387443,North Carolina,Dollar General,2024-03-13
1386,90 Scruggs Rd,Moneta,VA,24121-5196,37.1168,-79.7135,5404102089,Virginia,Dollar General,2024-03-13
11774,14655 Moneta Road,Moneta,VA,24121-6447,37.166638,-79.635997,5404102087,Virginia,Dollar General,2024-03-13
15649,11811 E Lynchburg Salem Turnpi,Forest,VA,24551-1586,37.304615,-79.315689,4343633655,Virginia,Dollar General,2024-03-13
20165,8909 Us 401 N,Fuquay Varina,NC,27526-8076,35.5119,-78.8138,9842251651,North Carolina,Dollar General,2024-03-13
3198,559 N Raleigh St,Angier,NC,27501-1259,35.515384,-78.74182,9192496948,North Carolina,Dollar General,2024-03-13
20398,65 Harris Creek Rd,Prospect,VA,23960,37.30346,-78.54812,4344063200,Virginia,Dollar General,2024-03-13
10444,7834 Red Oak Blvd,Red Oak,NC,27868-9000,36.032559,-77.902329,2522316018,North Carolina,Dollar General,2024-03-13
392,614 S Hicks St,Lawrenceville,VA,23868-2124,36.7523,-77.8516,4343133010,Virginia,Dollar General,2024-03-13
20310,512 Nc Highway 46,Gaston,NC,27832,36.5361,-77.7931,9802853869,North Carolina,Dollar General,2024-03-13
14821,4947 Highway 704 East,Sandy Ridge,NC,27046,36.498092,-80.103372,3366060980,North Carolina,Dollar General,2024-03-13
18435,7789 Nc 65,Belews Creek,NC,27009,36.2422,-80.078,3367542200,North Carolina,Dollar General,2024-03-13
15625,3874 Stones Dairy Road,Bassett,VA,24055-4995,36.71656,-80.05148,4345480322,Virginia,Dollar General,2024-03-13
13522,3122 E. Kivett Drive,High Point,NC,27260-6118,35.963341,-79.952614,3368906318,North Carolina,Dollar General,2024-03-13
9366,405 Pell Ave,Rocky Mount,VA,24151-1135,37.0037,-79.8847,5406138281,Virginia,Dollar General,2024-03-13
4236,807 S Main St,Randleman,NC,27317-9520,35.8033,-79.8066,3365392215,North Carolina,Dollar General,2024-03-13
24992,1133 Stewartsville Rd,Bedford,VA,24523-4078,37.2264,-79.5594,5404914332,Virginia,Dollar General,2024-03-13
20585,496 Glenwood Dr,Sanford,NC,27330,35.5134,-79.2149,9198975302,North Carolina,Dollar General,2024-03-13
9444,2461 Hawkins Ave,Sanford,NC,27330-9631,35.517796,-79.180388,9199240665,North Carolina,Dollar General,2024-03-13
2583,7783 Richmond Hwy,Appomattox,VA,24522-0129,37.365898,-78.845537,4342903025,Virginia,Dollar General,2024-03-13
7020,418 N Main St,Kernersville,NC,27284-2647,36.12594,-80.06798,3365646977,North Carolina,Dollar General,2024-03-13
22861,8502 Us Highway 311,Archdale,NC,27263,35.87121,-79.90713,3365690507,North Carolina,Dollar General,2024-03-13
17691,3409 Us Highway 64 E,Asheboro,NC,27203-8458,35.7255,-79.7411,3363293077,North Carolina,Dollar General,2024-03-13
19532,4448 Nc Highway 22 S,Ramseur,NC,27316-8293,35.6468,-79.6166,9842651040,North Carolina,Dollar General,2024-03-13
4141,2150 Wards Rd,Lynchburg,VA,24502-5312,37.374,-79.1848,4349221812,Virginia,Dollar General,2024-03-13
13109,402 Second St,Burkeville,VA,23922-3167,37.186671,-78.205267,4347678525,Virginia,Dollar General,2024-03-13
21808,4766 Us Highway 158,Roanoke Rapids,NC,27870,36.4453,-77.7527,2523878330,North Carolina,Dollar General,2024-03-13
17188,841 Abbotts Creek Circle,Kernersville,NC,27284,36.0826,-80.0648,3369041081,North Carolina,Dollar General,2024-03-13
1727,10203 S Main St,Archdale,NC,27263-3131,35.902139,-79.950084,3365421775,North Carolina,Dollar General,2024-03-13
7198,17421 Forest Rd,Forest,VA,24551-5020,37.37,-79.252,4344736554,Virginia,Dollar General,2024-03-13
13820,601 Oakwood Ave,Sanford,NC,27330-4548,35.482221,-79.162538,9193529176,North Carolina,Dollar General,2024-03-13
961,1405-B South Main St,Farmville,VA,23901-2212,37.290443,-78.397704,4344736155,Virginia,Dollar General,2024-03-13
7059,1035 Nc Hwy 65 W,Walnut Cove,NC,27052-0000,36.27971,-80.146625,3365360820,North Carolina,Dollar General,2024-03-13
12485,9785 Franklin St,Ferrum,VA,24088-4102,36.921784,-80.012476,5406850962,Virginia,Dollar General,2024-03-13
4870,2907 S Main St,High Point,NC,27263-1966,35.9216,-79.9786,3363552790,North Carolina,Dollar General,2024-03-13
1684,1350 N Fayetteville St,Asheboro,NC,27203-3956,35.7311,-79.8077,3362224079,North Carolina,Dollar General,2024-03-13
15138,1049 Perrowville Road,Forest,VA,24551,37.371184,-79.301454,5404253810,Virginia,Dollar General,2024-03-13
4018,2312 Memorial Ave,Lynchburg,VA,24501-2651,37.404629,-79.165972,4345152931,Virginia,Dollar General,2024-03-13
9478,112 N Main St,Broadway,NC,27505-0652,35.459389,-79.053091,9843000825,North Carolina,Dollar General,2024-03-13
18171,1001 Rices Depot Rd,Rice,VA,23966,37.2751,-78.2908,4343940120,Virginia,Dollar General,2024-03-13
366,603 W Virginia Ave,Crewe,VA,23930-1100,37.1801,-78.1306,4342890703,Virginia,Dollar General,2024-03-13
484,1011 S Main St,Blackstone,VA,23824-2611,37.067822,-78.003529,4342641334,Virginia,Dollar General,2024-03-13
6727,1045 Dodgetown Rd,Walnut Cove,NC,27052-6452,36.370838,-80.182537,3365364512,North Carolina,Dollar General,2024-03-13
12238,1677 Westchester Dr #162,High Point,NC,27262-7072,35.949654,-80.031905,3364389428,North Carolina,Dollar General,2024-03-13
15546,7218 Nc Hwy 62,Trinity,NC,27370-8606,35.895423,-79.989351,3362233330,North Carolina,Dollar General,2024-03-13
14318,9096 Hillsville Rd.,Trinity,NC,27370-7341,35.84439,-79.9378,3368908272,North Carolina,Dollar General,2024-03-13
2647,2844 Linkhorne Dr,Lynchburg,VA,24503-3322,37.4163,-79.2022,4343336403,Virginia,Dollar General,2024-03-13
559,2650 Lee Ave,Sanford,NC,27330-5950,35.4546,-79.1511,9198975412,North Carolina,Dollar General,2024-03-13
9385,2645 Bolling Rd,Roanoke Rapids,NC,27870-9073,36.465,-77.695,2524101842,North Carolina,Dollar General,2024-03-13
3404,3023 Walkertown View Dr,Walkertown,NC,27051-1498,36.168587,-80.155184,3367542502,North Carolina,Dollar General,2024-03-13
18758,21210 Virgil H Goode Hwy,Rocky Mount,VA,24151,37.0751,-79.9122,5403524497,Virginia,Dollar General,2024-03-13
22135,615 S Fayetteville St,Asheboro,NC,27203-6403,35.6996,-79.8146,3366298400,North Carolina,Dollar General,2024-03-13
4473,558 Blue Ridge Ave,Bedford,VA,24523-2604,37.337043,-79.531144,5409474595,Virginia,Dollar General,2024-03-13
17915,3007 Nc 22/42 Hwy,Bennett,NC,27208,35.5294,-79.526,9104751338,North Carolina,Dollar General,2024-03-13
18693,1507 Longwood Ave,Bedford,VA,24523-2208,37.3476,-79.5063,5404253885,Virginia,Dollar General,2024-03-13
22366,2237 Jefferson Davis Hwy,Sanford,NC,27330,35.4389,-79.21741,9198975439,North Carolina,Dollar General,2024-03-13
20598,2303 Bedford Ave,Lynchburg,VA,24503-2715,37.4339,-79.1667,4343633690,Virginia,Dollar General,2024-03-13
23856,945 Saint Andrews Church Rd,Sanford,NC,27330,35.435,-79.166,9849778865,North Carolina,Dollar General,2024-03-13
23680,7027 Us 421 N,Lillington,NC,27546,35.4196,-78.93611,9102424515,North Carolina,Dollar General,2024-03-13
1442,180 W Cornelius Harnett B,Lillington,NC,27546-7853,35.4191,-78.8041,9109848715,North Carolina,Dollar General,2024-03-13
2352,1431 National Hwy,Thomasville,NC,27360-2319,35.918831,-80.056036,3363650373,North Carolina,Dollar General,2024-03-13
11167,1450 Zoo Pkwy,Asheboro,NC,27205-7002,35.687624,-79.810456,3366459699,North Carolina,Dollar General,2024-03-13
24091,10624 Stewartsville Rd,Vinton,VA,24179,37.2571,-79.7226,5409864475,Virginia,Dollar General,2024-03-13
24449,1200 Baldwin St,Bedford,VA,24523,37.3393,-79.5562,4343370605,Virginia,Dollar General,2024-03-13
2720,4689 S Amherst Hwy,Madison Heights,VA,24572-1056,37.4446,-79.1197,4343336990,Virginia,Dollar General,2024-03-13
17762,893 Nc Hwy 48,Roanoke Rapids,NC,27870,36.4296,-77.6689,2523654225,North Carolina,Dollar General,2024-03-13
20566,4864 Nc 8 Hwy N,Lawsonville,NC,27022-7814,36.4932,-80.2312,3365936159,North Carolina,Dollar General,2024-03-13
15832,3312 Nc Hwy 8 And 65,Germanton,NC,27019,36.266,-80.224,3365738012,North Carolina,Dollar General,2024-03-13
3470,255 Nc Highway 49 S,Asheboro,NC,27205,35.684,-79.84,3369042760,North Carolina,Dollar General,2024-03-13
14252,6113 Boonsboro Road,Lynchburg,VA,24503-3784,37.449122,-79.261721,4343370685,Virginia,Dollar General,2024-03-13
1048,244 Amelon Sq,Madison Heights,VA,24572-5981,37.467,-79.1188,4343336525,Virginia,Dollar General,2024-03-13
3217,750 Nc Highway 210 S,Lillington,NC,27546-2204,35.388693,-78.821026,9108081135,North Carolina,Dollar General,2024-03-13
8829,511 N Mckinley St,Coats,NC,27521-8352,35.415192,-78.674149,9107666230,North Carolina,Dollar General,2024-03-13
20031,80 W 8th St,Roanoke Rapids,NC,27870-1927,36.4601,-77.6561,2525074435,North Carolina,Dollar General,2024-03-13
9403,206 Craige St,Gaston,NC,27832-0691,36.4983,-77.645,2524101211,North Carolina,Dollar General,2024-03-13
20342,1771 Motor Rd,Winston Salem,NC,27105,36.1536,-80.214,3366076010,North Carolina,Dollar General,2024-03-13
20429,3103 Kernersville Rd,Winston Salem,NC,27107-1761,36.0783,-80.1745,3363554965,North Carolina,Dollar General,2024-03-13
21902,1301 Trinity St,Thomasville,NC,27360-8823,35.88645,-80.05342,7432050092,North Carolina,Dollar General,2024-03-13
19643,3404 Us Highway 220 Bus S,Asheboro,NC,27205,35.6568,-79.8218,3363296092,North Carolina,Dollar General,2024-03-13
24736,1056 Greenwood Rd,Sanford,NC,27332-0669,35.3886,-79.1914,9849779179,North Carolina,Dollar General,2024-03-13
16954,5250 Nc 87 N,Sanford,NC,27332-2861,35.3805,-79.1086,9198975047,North Carolina,Dollar General,2024-03-13
23725,6455 Us 421 S,Lillington,NC,27546-6794,35.3909,-78.7271,9108142572,North Carolina,Dollar General,2024-03-13
4943,711 S Mcdaniel St,Enfield,NC,27823-1758,36.172391,-77.671489,2525921350,North Carolina,Dollar General,2024-03-13
14226,3150 New Walkertown Rd.,Winston-Salem,NC,27105,36.123007,-80.206455,3364647813,North Carolina,Dollar General,2024-03-13
4019,4330 Thomasville Rd Ste 107,Winston-Salem,NC,27107-7042,36.0324,-80.1707,3365820724,North Carolina,Dollar General,2024-03-13
