name,street,location,city,clientkey,latitude,longitude,phone,zip,state,temp_closed,timezone,state_name,brand,updated
DollarTree,4601 Troost Avenue,Kansas City,Kansas City,6795,39.0432468,-94.5724507,816-788-7617,64110-1711,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,6000 Leavenworth Road Suite A,Leavenworth Rd,Kansas City,6916,39.1448467,-94.7184165,913-717-0661,66104-1435,KS,,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,1225 Quindaro Blvd,Quindaro Blvd,Kansas City,6869,39.1361795,-94.6423859,913-800-2630,66104-5333,KS,,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,8656 E 63rd Street,Brywood Centre,Kansas City,4463,39.0096594520548,-94.4837004109589,816-512-9825,64133-4725,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,404 SW Ward Road. .,Cedar Creek Mall,Lees Summit,7278,38.9089117,-94.397716,816-434-9790,64081-2447,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,14201 East Highway 40,Hawthorne 40 Shopping Center,Kansas City,1044,39.0451206,-94.4430586,816-399-1174,64136-1187,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,940 Eisenhower Rd,940 Eisenhower Rd,Leavenworth,9076,39.2672445,-94.9267714,913-565-2139,66048,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,6461 N Cosby Avenue,Picture Hills SC,Kansas City,6382,39.2123450362291,-94.646394742843,816-448-7135,64151-2380,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,703 S.E. Melody Lane,Lees Summit,Lees Summit,3553,38.9069850879709,-94.3621643640036,816-434-4766,64063-4464,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,1902 N State Route 291,Harrisonville Crossing,Harrisonville,7411,38.6688575,-94.368196,816-925-6009,64701-1222,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,11724 E 23rd St.,Alton Plaza,Independence,8396,39.0804689,-94.4371227,816-394-2235,64050,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,11416 E. US Highway 24,Sugar Creek Freestander BTS,Sugar Creek,8584,39.1026191,-94.4402923,816-621-6768,64054,MO,1,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,5524 NE Antioch Road,Antioch Annex Shopping Center,Kansas City,5357,39.1941161538462,-94.5487153846154,816-447-9176,64119-2301,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,4501 N Brighton Ave.,Kansas City,Kansas City,6588,39.1760234,-94.5208311,816-381-8312,64117-1427,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,6200 NW Barry Rd,Boardwalk Square,Kansas City,4045,39.24702,-94.65156,816-399-1170,64154-2530,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,3840 S. Crackerneck Rd..,West Bolger Square,Independence,6059,39.050553048721,-94.372741329825,816-448-4475,64055-6728,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,16615 E 23rd Street Ste #27,The Hub,Independence,2243,39.076109,-94.3826312,816-448-3990,64055-1922,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,450 NE Barry Rd,Oak Barry Center,Kansas City,2054,39.2463780645161,-94.5750470967742,816-448-0874,64155,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,358 E US HWY 69,Walgreens,Claycomo,9598,39.2015599,-94.4967913,816-379-3260,64119,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,309A N State Route 7,Pleasant Hill,Pleasant Hill,8257,38.7893349,-94.2627405,816-987-4000,64080,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,17407 East Us Highway 24 Ste 100,Dollar Tree Plaza,Independence,6435,39.1203841,-94.3714672,816-601-3085,64056,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,1106 NW Woods Chapel Rd,Woods Chapel Plaza,Blue Springs,6212,39.0294281188119,-94.3044166336634,816-427-9632,64015-2619,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,894 South M-291 Highway,Liberty Corners,Liberty,3796,39.21628,-94.46897,816-439-4029,64068-2296,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,930 SW State Route 7,Former WalMart,Blue Springs,3762,39.0073333,-94.2699167,816-427-9037,64015,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,1342 NE Coronado Dr,Adams Dairy Landing,Blue Springs,8412,39.0252416,-94.2439042,816-427-9894,64015,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,2600 SE California Ave,2600 SE California Ave,Topeka,6627,39.0205046,-95.6507857,785-251-8725,66605-1709,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,2616 SE 6th Avenue,F/S 2616 SE 6th St Ave,Topeka,8070,39.0447533,-95.6427965,785-260-8390,66607-2125,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,115 SW 29th St,South City Shopping Center,Topeka,1377,39.015153039389,-95.6822755438078,785-251-8543,66611-1101,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,2046 N Topeka Blvd,Topeka Crossing,Topeka,1293,39.0861478922462,-95.6649063367029,785-251-3518,66608-1829,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,2630 SW 6th Ave,Topeka,Topeka,6660,39.0592145,-95.7086951,785-379-8072,66606,KS,,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,501 SE 4th Street,Oak Grove BTS,Oak Grove,7624,39.0123292,-94.1236322,816-956-6001,64075,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,2180 SW Wanamaker Rd,West Ridge Plaza,Topeka,3374,39.0272846153846,-95.76225,785-260-8512,66614-5264,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,655 W State Route 92,Kearney West,Kearney,8299,39.366503,-94.374838,913-423-1257,64060,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,701 W Fort Scott,Butler Freestander,Butler,8328,38.2563086,-94.3437308,660-386-6000,64730,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,2363 Vintage Dr.,Truman Center,Excelsior Springs,4909,39.3319912875037,-94.2690101947579,816-629-6620,64024-8011,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,513 Johnny Walker Lane.,Harp&39s Foods Freestander,Richmond,7219,39.2728018,-93.9702663,913-423-1085,64085,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,211 Arizona Ave.,Former Walmart,Holton,6440,39.46119,-95.74789,785-328-6000,66436,KS,,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,3424  S 22nd Street,3414  S 22nd Street,St. Joseph,9484,39.730454,-94.834657,816-558-6011,64503,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,3202 S. Belt Hwy,Dollar Tree Plaza,St. Joseph,2397,39.7373034343434,-94.8011396969697,816-558-0930,64503-1563,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,727 N Charles St. Ste B,West View Shopping Center,Warrensburg,4459,38.7715340816327,-93.734526122449,660-864-0970,64093-1235,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,702 N. State Street,Iola Plaza,Iola,7527,37.9290656,-95.409671,620-901-6210,66749-1815,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,603B N Belt Highway,Hillcrest Plaza,St. Joseph,8462,39.7720706,-94.8010917,816-558-0976,64506,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,3600 Highway 13 Blvd,Higginsville Freestander,Higginsville,8372,39.0600678,-93.7337504,660-584-8380,64037,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,2006 S. Main Street,Ft Scott BTS,Fort Scott,8438,37.8161009,-94.7059659,620-644-7089,66701,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,2200 Industrial Rd Ste A,Emporia,Emporia,5109,38.424485,-96.2171,620-591-8053,66801-6648,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,2022 N Walnut St,Cameron Walmart Freestander,Cameron,7370,39.760264,-94.2335758,816-312-5355,64429,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,2621 S Santa Fe Ave,Chanute Freestander,Chanute,7012,37.6537451,-95.4532511,620-902-6004,66720,KS,,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,624 Tuttle Creek Blvd,Manhattan,Manhattan,2923,39.1843304081633,-96.5582887755102,785-370-7261,66502-5854,KS,,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,320 Southwind Place,Seth Childs Commons,Manhattan,8811,39.1733579,-96.6059582,785-370-7171,66503-3135,KS,0,America/Chicago,Kansas,Dollar Tree,2024-06-05
DollarTree,860 South Cherokee Dr.,Marshall,Marshall,4240,39.1120099714272,-93.2138675214296,660-236-7031,65340-1612,MO,0,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,510 South Washington St,Southtown Shopping Center,Chillicothe,6041,39.7821351677852,-93.5528676510067,660-240-0856,64601-3038,MO,,America/Chicago,Missouri,Dollar Tree,2024-06-05
DollarTree,844 Tucker Road,Tehachapi,Tehachapi,2430,35.122955,-118.4677975,661-825-2255,93561-2530,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,5717 Elmore Ave Ste K,Davenport Commons Shopping Center,Davenport,3378,41.5792191064894,-90.5288439135053,563-549-6180,52807-3514,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,4060 Middle Road,Bettendorf Freestander,Bettendorf,9360,41.5578067,-90.4737095,563-306-0582,52722,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,902 West Kimberly Road Suite 6A,Village Shopping Center,Davenport,736,41.56017,-90.5847421360751,563-549-6348,52806-5717,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,1307 East Locust Street,Davenport,Davenport,5423,41.5383117013555,-90.5563896200242,563-549-6324,52803-3203,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,3301W Kimberly Rd,Kimberly Commons,Davenport,7619,41.5577586,-90.624189,563-296-5530,52806-3047,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,2720 Locust St Unit 15,Valley Fair S/C,Davenport,9121,41.5390019,-90.61652,563-306-0613,52804,IA,,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,125 Avenue of the Cities,Kennedy Square,East Moline,991,41.4897161745303,-90.4610049660117,309-581-7094,61244-4018,IL,,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,2252 24th St.,Rock Island Dollar Tree,Rock Island,8376,41.4879401,-90.5682794,309-948-7381,61201-4554,IL,0,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,3100 11th St,Rock Island WAGS,Rock Island,9698,41.4791048,-90.5837922,309-644-4057,61201-6706,IL,,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,1312 John Deere Expy,Crosstown Shopping Center,Silvis,7040,41.4952294,-90.4075638,309-751-5045,61282-1973,IL,1,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,3912 44th Avenue Drive,Rock River Plaza,Moline,531,41.4689930578273,-90.4815204118085,309-581-7527,61265-6499,IL,0,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,480 W 10th Avenue,Milan Freestander,Milan,8310,41.4525934,-90.5696269,309-948-7246,61264,IL,0,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,465 Highway  6 E Suite 4,Geneseo Center,Geneseo,8744,41.4480902,-90.1542848,309-502-7001,61254-8678,IL,,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,"2604 2nd Avenue, Suite 1",Mad Creek shopping Center,Muscatine,2795,41.4513963108293,-91.0350890708863,563-281-0000,52761-5610,IA,,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,102 Westgate Drive,Maquoketa Family Dollar Freestander,Maquoketa,6256,42.06746,-90.68062,563-521-6000,52060-2954,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,150 E South St. Suites A & B,Kewanee Plaza,Kewanee,3082,41.26956,-89.8862,309-761-5525,61443-3794,IL,,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,2037 National Blvd,Galesburg Crossing,Galesburg,3086,40.9729388295483,-90.3824235299589,309-315-5000,61401,IL,0,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,721 S Main St,721 S Mian St,Monmouth,6908,40.9045155,-90.6477764,309-536-6022,61462,IL,0,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,1646 1/2 Sycamore Street,Sycamore Mall,Iowa City,2239,41.6426377852349,-91.5116251006711,319-499-6029,52240-6044,IA,,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,120 N Sycamore St,120 N Sycamore St,Monticello,9453,42.2387811,-91.1881451,319-820-2060,52310,IA,,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,220 S Locust St,South Locust Shopping Center,Dubuque,4092,42.4896217942619,-90.6653611832912,563-258-6049,52003-7416,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,305 South Wiley Ave,Washington Freestander,Washington,7982,41.2968199,-91.6645686,319-458-6000,52353,IA,,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,626 S 9th St,F/S 626 S 9th St,Burlington,6998,40.8006974,-91.1094488,319-576-6001,52601,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,411 West Agency Road #5,WalMart SuperCenter,West Burlington,2769,40.8129404774045,-91.1598161807638,319-576-6060,52655-1702,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,901 N Grand Avenue Suite #102,Mount Pleasant Shopping Retail,Mount Pleasant,7177,40.9773875,-91.5395516,319-204-6008,52641-3114,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,845 N. Main Street,Canton Plaza,Canton,4029,40.5665727989516,-90.0351070663609,309-326-6025,61520-1264,IL,0,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,1050 W Main St,Manchester Freestander,Manchester,9474,42.482455,-91.471799,515-207-4750,52057,IA,,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,1331 E. Jackson St... Unit A,Kiljordan Creek Shopping Center,Macomb,1199,40.4568416,-90.652295,309-864-6010,61455-6702,IL,0,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,4515 Avenue O .,4515 Avenue O,Fort Madison,6717,40.6244029,-91.3704748,319-376-6043,52627,IA,,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,205 N Park Dr Ste1,Keokuk Plaza,Keokuk,3862,40.415920652145,-91.4079660627794,319-313-4391,52632-2210,IA,0,America/Chicago,Iowa,Dollar Tree,2024-06-05
DollarTree,2483 Imperial Avenue,Imperial Avenue,San Diego,5733,32.7063473829091,-117.140519753455,619-849-3659,92102-3916,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,6 North Euclid Avenue.,National City Plaza,National City,2889,32.6895994504012,-117.085124246457,619-849-5767,91950-1934,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,3470 Highland Ave.,South Bay Mktpl,National City,7986,32.6519902,-117.092601,619-399-2025,91950-7420,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,1755 Euclid Avenue Ste 102,Euclid Avenue,San Diego,6707,32.7242196,-117.0832696,619-321-6229,92105-5414,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,510 Broadway Ste 1,Las Tiendas Center,Chula Vista,7831,32.6301159,-117.0905325,619-205-6740,91910-5306,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,4210 Bonita Road,Bonita Rd,Bonita,6005,32.6604198630137,-117.036707671233,619-791-2799,91902-1450,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,1218 Broadway,Broadway Plaza,Chula Vista,4996,32.6061288116475,-117.079824752384,619-205-6569,91911-5111,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,7117 Broadway,Lemon Grove Square,Lemon Grove,7393,32.7419083,-117.0447409,619-315-0781,91945,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,816 Paseo Del Rey,Paseo Del Rey,Chula Vista,7389,32.6369653,-117.0288935,619-205-1550,91910-7835,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,6503 University Avenue,Rolando Plaza,San Diego,3821,32.7552077150149,-117.056511613806,619-849-1272,92115-5810,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,651 Sweetwater Road,Spring Valley Shopping Center,Spring Valley,4939,32.7083163614789,-117.011381059752,619-403-9893,91977-5628,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,3337 Rosecrans Street,Loma Square,San Diego,5716,32.7487003070655,-117.206857745374,619-738-9945,92110-4223,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,836 Palm Avenue,Imperial Beach Promenade,Imperial Beach,7616,32.5849856,-117.1151691,619-483-3355,91932-5239,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,5185 Waring Rd,Allied Gardens East,San Diego,7232,32.7916785,-117.0800518,619-321-3575,92120-2705,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,1830 Main Court,Chula Vista Crossing,Chula Vista,8724,32.5940454,-117.0350433,619-205-5381,91911-6069,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,941 Otay Lakes Rd,Southwest College Plaza,Chula Vista,5034,32.64063,-116.99198,619-205-6570,91913-3002,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,3398 Murphy Canyon Rd.,Stonecrest Plaza,San Diego,2965,32.8051540605801,-117.114066726383,858-810-1196,92123-2654,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,9805 Campo Rd. Ste 197,Casa De Oro Center,Spring Valley,3195,32.7479742424242,-116.985223737374,619-771-6340,91977-1410,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,5500 Grossmont Center Dr Ste. 428,Grossmont Center,La Mesa,3757,32.77977,-117.0095,619-315-0800,91942-3016,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,4240 Kearny Mesa Rd Suite 109,Hawthorne Crossing,San Diego,5274,32.8177502459996,-117.149391323143,858-810-1194,92111-3769,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,4520 Camino De La Plaza,San Ysidro Village,San Ysidro,5182,32.54471,-117.03741,619-205-1202,92173-3104,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,4792 Clairemont Mesa Blvd.,Diane Center,San Diego,5854,32.8345334513323,-117.187186327626,858-810-1195,92117-2006,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,796 Fletcher Pkwy,Fletcher Village,El Cajon,3207,32.80778,-116.971942,619-219-3339,92020-1816,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,400 N Second St.,El Cajon Town & Country,El Cajon,5502,32.7990222613065,-116.93575,619-219-8030,92021-6446,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,262 Town Center Pkwy.,Santee Town Center,Santee,3194,32.8429658645863,-116.984869614948,619-219-3338,92071-5803,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,9864 N Magnolia Ave.,Santana Village,Santee,7912,32.8561089,-116.971386,619-219-8060,92071-1901,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,8230 Mira Mesa Blvd Suite E,Mira Mesa Mall,San Diego,4271,32.9127239606521,-117.146464644929,858-368-3066,92126-2625,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,13439 Camino Canada,East County Square,El Cajon,7751,32.824184,-116.9040087,619-219-3341,92021-8811,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,12340 Woodside Avenue,Lakeside Center,Lakeside,5543,32.8567203125,-116.9262084375,619-219-3340,92040-3016,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,12624 Poway Rd. #2,Poway Crossings,Poway,5041,32.9539046875,-117.057530625,858-206-9275,92064-4440,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,2754 Alpine Boulevard,Alpine Village Square,Alpine,4616,32.834572861777,-116.75484977609,619-612-6007,91901-2225,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,218 N. El Camino Real,El Camino Real Promenade,Encinitas,4162,33.04971,-117.2602396,760-697-9122,92024-2847,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,1853  Main Street Ste J,Ramona Station,Ramona,5003,33.0343572849619,-116.881674015214,760-239-9565,92065-2512,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,628 N Escondido Blvd.,Escondido Square,Escondido,2324,33.126187979798,-117.088142222222,760-317-2096,92025-1702,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,1229 E Valley Pkwy,Escondido Village,Escondido,2982,33.1307724,-117.0663948,760-546-2060,92027-2309,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,1230 E Mission Rd,Vallecitos Vill,San Marcos,6113,33.1373081818182,-117.131668787879,760-317-2638,92069-3036,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,667 S RANCHO SANTA FE RD,Rancho San Marcos Village,San Marcos,9177,33.1327155,-117.2063411,760-410-6126,92078,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,342C W El Norte Pkwy Ste 51,Del Norte Plz,Escondido,8644,33.1443676,-117.0947257,760-546-2103,92026-1925,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,"1611 S Melrose Dr, Ste G",Melrose Village Plaza,Vista,4552,33.1667677303802,-117.247201812826,442-224-3550,92081-5407,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,3825 Plaza Drive #501,TriCity Crossroads,Oceanside,3883,33.1824438033831,-117.291841396749,760-305-5461,92056-4624,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,1838 Marron Road #E,North County Plaza,Carlsbad,2521,33.1768670182631,-117.339424347237,760-696-9033,92008-1172,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,4161 Oceanside Blvd Suite C,Rancho Del Oro,Oceanside,2507,33.20667,-117.28679,760-305-5399,92056-6035,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,2300 N Cottonwood Dr,Northgate Plaza,El Centro,3748,32.81471,-115.57085,442-258-3508,92243-1600,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,3509 South Dogwood Rd,Imperial Valley Mall,El Centro,3752,32.7906608163265,-115.535578367347,760-592-2029,92243-4605,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,283 Main St #C,283 Main Street,Brawley,3061,32.97863,-115.537584081633,442-202-6040,92227-2350,CA,,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,2340 N. Imperial Ave #1,Calexico Commons,Calexico,2850,32.68999,-115.4989,760-618-7541,92231-2340,CA,0,America/Los_Angeles,California,Dollar Tree,2024-06-05
DollarTree,920 W Williams Avenue Suite 30,Old Fallon Center,Fallon,1567,39.47488,-118.788230833333,775-294-0000,89406-2615,NV,0,America/Los_Angeles,Nevada,Dollar Tree,2024-06-05
DollarTree,3737 Broadway,Quincy,Quincy,1036,39.9351397222222,-91.3554769444444,217-640-5381,62305-2857,IL,,America/Chicago,Illinois,Dollar Tree,2024-06-05
DollarTree,4405 Jager Drive NE Ste A,Enchanted Hills Plaza,Rio Rancho,3690,35.3261866666667,-106.575073333333,505-355-4908,87144-5709,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,1320 Rio Rancho Dr SE.,Mesa Shopping Center,Rio Rancho,6682,35.2405563,-106.6563184,505-433-6126,87124-1099,NM,,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,2003 Southern Blvd SE,Southern Plaza,Rio Rancho,2823,35.24161,-106.69494,505-355-4907,87124-3751,NM,,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,"10701 Coors Rd., NW #21",Corralas Shopping Center,Albuquerque,2654,35.20353,-106.647,505-415-7884,87114-2159,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,8102 Wyoming Blvd,La Cueva Town Center,Albuquerque,4182,35.1754476767677,-106.55977040404,505-355-4905,87113-1923,NM,,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,9301 Coors Boulevard NW B-2,Plaza Paseo del Norte,Albuquerque,3702,35.1845547,-106.6650073,505-355-4696,87114-5912,NM,,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,6521 Paradise Blvd N.W.,Ventana Square,Albuquerque,3800,35.1922279591837,-106.723998367347,505-355-4903,87114-6075,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,6300 San Mateo Blvd Space G,Far North Shopping Center,Albuquerque,2745,35.14809,-106.58634,505-433-6374,87109-3553,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,6211 4th St NW,F/S 6211 4th St NW,Albuquerque,8068,35.1461162,-106.6423014,505-305-3497,87107,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,6200 Coors Blvd. NW Suite 115-F,Shops at Montano,Albuquerque,8312,35.1525492,-106.6821108,505-600-4270,87120-2785,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,1405 N Renaissance Bvd NE A-B,Galleria at Renaissance,Albuquerque,8649,35.1387525,-106.6150391,505-305-3500,87107-7010,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,5001 Montgomery Blvd Suite A-19,Montgomery Plaza,Albuquerque,8646,35.1313079,-106.5872439,505-305-3499,87109-1355,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,11201 Montgomery Blvd NE Ste B,Heights Village,Albuquerque,4752,35.13075,-106.51563,505-355-4906,87111-2648,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,4610 Cutler Ave NE,Pavillions at San Mateo,Albuquerque,2653,35.1055684848485,-106.593087777778,505-415-7883,87110-3995,NM,,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,300 Menaul Blvd NW #101,4th & Menual Marketplace,Albuquerque,2851,35.11065,-106.64541,505-415-7892,87107-1348,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,11500 Menaul Blvd NE Suite A,Sandia Vista Shopping Center,Albuquerque,6667,35.1077021,-106.5135529,505-415-7959,87112-2442,NM,0,America/Denver,New Mexico,Dollar Tree,2024-06-05
DollarTree,2030 Wyoming Blvd NE,Wyoming Mall,Albuquerque,2661,35.1038783823529,-106.550712205882,505-600-4988,87112-2616,NM,,America/Denver,New Mexico,Dollar Tree,2024-06-05
