store_id,store_name,address,city,zip,state,region,phone,url,latitude,longitude,state_name,brand
IA016,Stew Hansen Hyundai,11344 Hickman Road,Des Moines,50325,IA,MS,515-253-3000,www.stewhansenhyundai.com,41.6137299,-93.774986,Iowa,Hyundai
VA028,Alexandria Hyundai,1707 Mount Vernon Ave.,Alexandria,22301,VA,MA,703-535-6840,www.alexandriahyundai.com,38.821834,-77.057545,Virginia,Hyundai
MD006,Pohanka Hyundai,1770 Ritchie Station Court,Capitol Heights,20743,MD,MA,301-423-1100,www.pohankahyundai.com,38.8653882,-76.8499931,Maryland,Hyundai
MD044,College Park Hyundai,9500 Baltimore Ave,College Park,20740,MD,MA,240-927-4100,www.collegeparkhyundai.com,39.00991821289063,-76.9296875,Maryland,Hyundai
MD034,Fitzgerald Hyundai,11411 Rockville Pike,Rockville,20852,MD,MA,301-424-4800,www.fitzwayhyundai.com,39.043828,-77.1104039,Maryland,Hyundai
MD043,Ourisman Hyundai Of Bowie,2404 Crain Highway,Bowie,20716,MD,MA,301-390-0880,www.hyundaicarsofbowie.com,38.9227402,-76.7179222,Maryland,Hyundai
VA052,Safford Hyundai Of Springfield,7615 Loisdale Road,Springfield,22150,VA,MA,703-776-9040,www.saffordhyundai.com,38.7501327,-77.183688,Virginia,Hyundai
MD038,Ourisman Hyundai,3516 Laurel Fort Meade Rd,Laurel,20724,MD,MA,301-725-4400,www.ourismanhyundai.com,39.1016625,-76.8240678,Maryland,Hyundai
VA061,Safford Brown Hyundai Fairfax,10925 Fairfax Blvd,Fairfax,22030,VA,MA,703-352-0444,www.saffordbrownhyundaifairfax.com,38.85267639160156,-77.3208999633789,Virginia,Hyundai
MD041,Sheehy Hyundai Of Waldorf,2910 Crain Hwy,Waldorf,20601,MD,MA,301-645-0800,www.sheehyhyundaiwaldorf.com,38.6308462,-76.9044788,Maryland,Hyundai
MD020,Fitzgeralds Lakeforest Hyundai,905 North Frederick Ave.,Gaithersburg,20879,MD,MA,301-670-4800,www.gaithersburghyundai.com,39.1571445,-77.217355,Maryland,Hyundai
MD032,Antwerpen Hyundai Columbia,12440 Auto Drive,Clarksville,21029,MD,MA,443-367-4100,www.antwerpenhyundaiclarksville.com,39.211042,-76.943965,Maryland,Hyundai
VA066,Koons Hyundai Woodbridge,1880 Opitz Blvd,Woodbridge,22191,VA,MA,703-215-3413,www.koonswoodbridgehyundai.com,38.63499450683594,-77.27181243896484,Virginia,Hyundai
VA051,Hyundai Of Chantilly,14848 Stonecroft Center Court,Chantilly,20151,VA,MA,703-480-9000,www.hyundaiofchantilly.com,38.8997954,-77.4617376,Virginia,Hyundai
MD040,Annapolis Hyundai,935 West Street,Annapolis,21401,MD,MA,410-295-1234,www.annapolishyundai.com,38.975955,-76.509512,Maryland,Hyundai
VA059,Safford Brown Hyundai Manassas,8651 Centreville Road,Manassas,20110,VA,MA,855-603-6216,www.saffordbrownhyundaimanassas.com,38.76472091674805,-77.45630645751953,Virginia,Hyundai
MD022,Bob Bell Hyundai,7117 North Ritchie Hwy,Glen Burnie,21061,MD,MA,410-766-3600,www.bobbellhyundai.com,39.1802898,-76.6134376,Maryland,Hyundai
MD028,Antwerpen Hyundai,6440 Baltimore National Pike,Baltimore,21228,MD,MA,410-747-3333,www.antwerpencatonsvillehyundai.com,39.285738,-76.7601339,Maryland,Hyundai
VA060,Safford Brown Hyundai Leesburg,325 East Market Street,Leesburg,20176,VA,MA,855-424-4310,www.saffordbrownhyundaileesburg.com,39.11150741577148,-77.55817413330078,Virginia,Hyundai
MD008,Thompson Hyundai,1000 Merritt Blvd,Dundalk,21222,MD,MA,410-288-5700,www.thompsonhyundai.com,39.285051,-76.507431,Maryland,Hyundai
MD026,Len Stoler Hyundai,11275 Reisterstown Road,Owings Mills,21117,MD,MA,410-356-7000,www.lenstolerhyundai.com,39.436997,-76.800162,Maryland,Hyundai
MD042,Heritage Hyundai Towson,801 York Road,Towson,21204,MD,MA,410-494-2500,www.heritagehyundaibaltimore.com,39.4066122,-76.6057583,Maryland,Hyundai
MD013,Ideal Hyundai,5871 Urbana Pike,Frederick,21701,MD,MA,301-663-3121,www.idealhyundai.com,39.3924102,-77.4056842,Maryland,Hyundai
MD030,Team Hyundai,22514 Three Notch Road,Lexington Park,20653,MD,MA,301-862-9150,www.teamhyundaimd.com,38.28597,-76.4766735,Maryland,Hyundai
VA014,Pohanka Hyundai Of Fredericksburg,10667 Patriot Hwy,Fredericksburg,22408,VA,MA,540-898-5200,www.pohankahyundaiva.com,38.2552658,-77.4975509,Virginia,Hyundai
MD021,Bel Air Hyundai,1506 Bel Air Road,Bel Air,21014,MD,MA,410-879-1133,www.belairhyundai.com,39.5221525,-76.3585425,Maryland,Hyundai
MD035,Preston Hyundai,4327 Preston Road,Hurlock,21643,MD,MA,410-673-7171,www.prestonhyundaiusa.com,38.6953701,-75.8907088,Maryland,Hyundai
PA089,Giambalvo Hyundai Of Hanover,720 Carlisle Street,Hanover,17331,PA,MA,717-630-8000,www.giambalvohyundaiofhanover.com,39.81103515625,-76.9916000366211,Pennsylvania,Hyundai
MD010,Massey Hyundai,1706 Massey Blvd.,Hagerstown,21740,MD,MA,301-739-6756,www.masseyauto.com,39.6288954,-77.7653263,Maryland,Hyundai
VA057,Cmas Hyundai Of Winchester,2934 Valley Avenue,Winchester,22601,VA,MA,540-665-0144,www.cmashyundaiofwinchester.com,39.14760971069336,-78.18792724609375,Virginia,Hyundai
PA048,Jack Giambalvo Hyundai,2425 Industrial Highway,York,17402,PA,MA,717-755-2944,www.giambalvohyundai.com,39.979769,-76.6810506,Pennsylvania,Hyundai
PA096,Chambersburg Hyundai,2024 Lincoln Way East,Chambersburg,17202,PA,MA,717-264-5105,www.chambersburghyundai.com,39.91986465454102,-77.591064453125,Pennsylvania,Hyundai
DE008,Winner Hyundai,591 S Dupont Highway,Dover,19901,DE,EA,302-734-0444,www.winnerhyundai.com,39.1522905,-75.5138666,Delaware,Hyundai
MD025,Pohanka Hyundai Of Salisbury,2015 North Salisbury Boulevard,Salisbury,21801,MD,MA,410-749-6660,www.pohankahyundaimd.com,38.3903452,-75.5763781,Maryland,Hyundai
DE004,Porter Hyundai,393 E. Cleveland Ave.,Newark,19711,DE,EA,302-453-6800,www.porterhyundai.com,39.686467,-75.738176,Delaware,Hyundai
PA068,Lancaster Hyundai,5260 Main Street,East Petersburg,17520,PA,MA,717-569-6467,www.lancasterhyundai.com,40.0888076,-76.3467819,Pennsylvania,Hyundai
DE007,Hertrich Hyundai,120 South Dupont Highway,New Castle,19720,DE,EA,302-323-1100,www.hertrichhyundaiofnewcastle.com,39.6623023,-75.6059932,Delaware,Hyundai
PA032,Freysinger Hyundai,6115 Carlisle Pike,Mechanicsburg,17050,PA,MA,717-766-8422,www.freysingerhyundai1.com,40.2448101,-76.9944925,Pennsylvania,Hyundai
PA076,Faulkner Hyundai,2060 Paxton Street,Harrisburg,17111,PA,MA,717-238-7324,www.faulknerhyundaiharrisburg.com,40.255529,-76.85077,Pennsylvania,Hyundai
PA093,Colonial Hyundai,4423 W Lincoln Highway,Downingtown,19335,PA,EA,610-873-9000,www.colonialhyundai.com,39.99868275677641,-75.73064992543536,Pennsylvania,Hyundai
PA083,Piazza Hyundai Of West Chester,1360 Wilmington Pike,West Chester,19382,PA,EA,610-399-3100,www.piazzahyundaiwestchester.com,39.9023183,-75.5655467,Pennsylvania,Hyundai
PA092,Bennett Hyundai Of Lebanon,2101 Cumberland Street,Lebanon,17042,PA,MA,717-279-2000,www.bennetthyundaioflebanon.com,40.33965682983398,-76.44812774658203,Pennsylvania,Hyundai
VA023,Harrisonburg Hyundai,2811 South Main Street,Harrisonburg,22801,VA,MA,540-434-1361,www.harrisonburghyundai.com,38.416674,-78.89894,Virginia,Hyundai
MD036,Thomas Hyundai,10325 Mt Savage Road,Cumberland,21502,MD,MA,301-724-6310,www.thomascumberlandhyundai.com,39.678197,-78.790404,Maryland,Hyundai
WI026,Zimbrick Eastside Hyundai,5433 Wayne Terrace,Madison,53718,WI,MS,608-442-1122,www.zimbrickhyundaieastside.com,43.1426352,-89.2857538,Wisconsin,Hyundai
AL036,Hyundai Montgomery,2820 Eastern Blvd,Montgomery,36116,AL,SO,334-851-8100,www.hyundaimontgomery.com,32.34292984008789,-86.22644805908203,Alabama,Hyundai
SC052,Hyundai Of Charleston,2492 Savannah Hwy,Charleston,29414,SC,SO,854-214-0835,www.hyundaiofcharleston.com,32.79360961914063,-80.05230712890625,South Carolina,Hyundai
CO053,Arapahoe Hyundai,9899 E. Arapahoe Road,Centennial,80112,CO,MS,303-539-1700,www.arapahoehyundai.com,39.59602355957031,-104.8743515014648,Colorado,Hyundai
CO030,Mcdonald Auto Group Hyundai,6500 S. Broadway,Littleton,80121,CO,MS,303-795-1100,www.mcdonaldhyundai.com,39.6008816,-104.987379,Colorado,Hyundai
CO050,Schomp Hyundai,100  Havana Street,Aurora,80010,CO,MS,720-330-9340,www.schomphyundai.com,39.7393313,-104.8629746,Colorado,Hyundai
CO032,Planet Hyundai,15601 W. Colfax Ave.,Golden,80401,CO,MS,303-407-0740,www.planethyundai.com,39.7304962,-105.1754939,Colorado,Hyundai
CO051,Foundation Hyundai,10450 North Federal Boulevard,Westminster,80234,CO,MS,303-280-6500,www.foundationhyundai.com,39.88623809814453,-105.0249252319336,Colorado,Hyundai
CO025,Phil Long Hyun Of Chapel Hills,1540 Auto Mall Loop,Colorado Springs,80920,CO,MS,719-867-6700,www.coloradospringshyundai.com,38.95433,-104.797801,Colorado,Hyundai
CO052,Foundation Hyundai Of Boulder,2555 30Th Street,Boulder,80301,CO,MS,303-442-1114,www.hyundaiofboulder.com,40.0268440246582,-105.2543563842773,Colorado,Hyundai
CO038,Phil Long Hyundai Of Motor City,170 Motor Way,Colorado Springs,80905,CO,MS,719-575-7600,www.hyundaicoloradosprings.com,38.8140783,-104.8303275,Colorado,Hyundai
CO054,Stevinson Hyundai Of Longmont,600 South Main Street,Longmont,80501,CO,MS,720-893-5697,www.stevinsonhyundai.com,40.15171432495117,-105.1018218994141,Colorado,Hyundai
CO040,Hyundai Of Greeley,4533 West 29Th Street,Greeley,80634,CO,MS,970-330-3801,www.hyundaiofgreeley.com,40.3904363,-104.7537521,Colorado,Hyundai
CO048,Crossroads Hyundai,3870 Byrd Drive,Loveland,80538,CO,MS,970-267-5072,www.mycrossroadshyundai.com,40.431351,-104.994943,Colorado,Hyundai
CO012,"Spradley Hyundai, Inc.",2160 Highway 50 West,Pueblo,81006,CO,MS,719-544-8162,www.hyundaispradley.com,38.2455763,-104.5718889,Colorado,Hyundai
WY005,Ken Garff Hyundai Cheyenne,2121 Westland Road,Cheyenne,82001,WY,MS,307-638-3335,www.kengarffhyundaicheyenne.com,41.13013458251953,-104.8384399414063,Wyoming,Hyundai
FL149,Hyundai Of Wesley Chapel,27000 Wesley Chapel Blvd,Wesley Chapel,33544,FL,SO,813-751-0999,www.hyundaiofwesleychapel.com,28.2339854026369,-82.36940327444074,Florida,Hyundai
FL143,Brandon Hyundai,9915 E Adamo Drive,Tampa,33619,FL,SO,813-628-5555,www.brandonhyundai.com,27.9464613,-82.3420747,Florida,Hyundai
FL081,Courtesy Hyundai,3800 W. Hillsborough Ave.,Tampa,33614,FL,SO,813-356-7600,www.tampahyundai.com,27.994831,-82.506755,Florida,Hyundai
FL062,Fitzgeralds Cntrysde Hyundai,27419 U.S. Highway 19 North,Clearwater,33761,FL,SO,727-799-1800,www.fitzclearwaterhyundai.com,28.0216725,-82.7364243,Florida,Hyundai
FL148,Hyundai Of New Port Richey,3936 Us Highway 19,New Port Richey,34652,FL,SO,727-203-7080,www.hyundaiofnewportrichey.com,28.21607380177539,-82.73675789162046,Florida,Hyundai
FL073,Lakeland Hyundai,1500 W. Memorial Blvd.,Lakeland,33815,FL,SO,863-682-1100,www.lakelandhyundai.com,28.0539186,-81.9798967,Florida,Hyundai
FL076,Crown Hyundai,5301 34Th St North,Saint Petersburg,33714,FL,SO,727-528-1225,www.crownhyundai.com,27.820497,-82.678157,Florida,Hyundai
FL126,Red Hoagland Hyundai,6375 Cypress Gardens Blvd,Winter Haven,33884,FL,SO,863-326-6999,www.redhoagland.com,27.9837359,-81.6789582,Florida,Hyundai
FL136,Gettel Hyundai Of Lakewood,5921 East Sr 64,Bradenton,34208,FL,SO,941-747-9262,www.gettelhyundaioflakewood.com,27.4937784,-82.4858041,Florida,Hyundai
FL141,Hyundai Of Central Florida,17325 E. Highway 50,Clermont,34711,FL,SO,407-554-7900,www.hyundaicfl.com,28.5466915,-81.7188887,Florida,Hyundai
FL091,Gettel Hyundai Of Sarasota,3500 Bee Ridge Road,Sarasota,34239,FL,SO,941-923-1411,www.gettelhyundaiofsarasota.com,27.297822,-82.499938,Florida,Hyundai
FL120,Jenkins Hyundai Of Leesburg,9145 Us Highway 441,Leesburg,34788,FL,SO,855-662-1274,www.jenkinshyundaiofleesburg.com,28.8287821,-81.8055963,Florida,Hyundai
FL103,Universal Hyundai,12801 S. Orange Blossom Trail,Orlando,32837,FL,SO,407-926-7050,www.universal-hyundai.com,28.379949,-81.40311,Florida,Hyundai
FL124,Greenway Hyundai Orlando,4110 West Colonial Drive,Orlando,32808,FL,SO,407-578-5337,www.greenwayhyundaiorlando.com,28.550616,-81.430915,Florida,Hyundai
FL125,Holler Hyundai,1150 N. Orlando Ave.,Winter Park,32789,FL,SO,407-628-4343,www.hollerhyundai.com,28.6093813,-81.3649808,Florida,Hyundai
FL146,Hyundai Of Venice,200 Jacaranda Blvd,Venice,34292,FL,SO,941-486-2900,www.hyundaiofvenice.com,27.10065596385635,-82.3832676902132,Florida,Hyundai
FL089,Jenkins Hyundai,1602 S.W. College Road,Ocala,34474,FL,SO,352-620-2264,www.jenkinshyundaiofocala.com,29.177476,-82.153122,Florida,Hyundai
FL137,Headquarter Hyundai,985 Rinehart Road,Sanford,32771,FL,SO,407-292-0000,www.headquarterhyundai.com,28.7889347076416,-81.34668731689453,Florida,Hyundai
FL139,Gettel Hyundai Of Charlotte County,1950 Tamiami Trail,Punta Gorda,33950,FL,SO,941-676-3680,www.gettelhyundaiofcharlottecounty.com,26.920417,-82.0466879,Florida,Hyundai
FL138,Coggin Deland Hyundai,2308 S Woodland Boulevard,Deland,32720,FL,SO,386-626-5200,www.coggindelandhyundai.com,28.9888368,-81.3018584,Florida,Hyundai
FL098,Cocoa Hyundai,1825 State Road 520,Cocoa,32926,FL,SO,321-631-2444,www.cocoahyundai.com,28.3556164,-80.759931,Florida,Hyundai
FL049,Coastal Hyundai,915 W. New Haven Ave.,Melbourne,32901,FL,SO,321-723-4500,www.coastalhyundai.com,28.0600145,-80.621591,Florida,Hyundai
FL109,Parks Hyundai Of Gainesville,3111 North Main Street,Gainesville,32609,FL,SO,352-372-4251,www.hyundaiofgainesville.com,29.6817583,-82.3185592,Florida,Hyundai
FL147,Hyundai Of Fort Myers,2850 Colonial Blvd,Fort Myers,33966,FL,SO,239-277-1222,www.HyundaiOfFortMyers.com,26.59612800984018,-81.85404840372395,Florida,Hyundai
FL074,Daytona Hyundai,901 Nova Road,Daytona Beach,32117,FL,SO,386-255-9374,www.daytonahyundai.com,29.240991,-81.0699462,Florida,Hyundai
FL101,Route 60 Hyundai,8575 20Th Street,Vero Beach,32966,FL,SO,772-569-6004,www.route60hyundai.com,27.6382969,-80.5036289,Florida,Hyundai
FL127,Hyundai Of St. Augustine,1111 Marketplace Dr,Saint Augustine,32084,FL,SO,904-593-6502,www.hyundaiofstaugustine.com,29.8405295,-81.3217606,Florida,Hyundai
FL152,Wallace Hyundai Of Fort Pierce,5553 Us Highway One,Ft Pierce,34982,FL,SO,772-468-6000,www.wallacehyundaioffortpierce.com,27.36427116394043,-80.3259506225586,Florida,Hyundai
FL130,Tamiami Hyundai,6780 Airport Rd N,Naples,34109,FL,SO,239-417-1222,www.tamiamihyundai.com,26.2279771,-81.766546,Florida,Hyundai
FL112,Wallace Hyundai,3801 Se Federal Highway,Stuart,34997,FL,SO,772-283-0687,www.wallacehyundaiofstuart.com,27.159726,-80.221441,Florida,Hyundai
FL118,Hyundai Of Orange Park,7600 Blanding Blvd.,Jacksonville,32244,FL,SO,904-899-0900,www.hyundaioforangepark.com,30.2101207,-81.7390836,Florida,Hyundai
FL135,Westside Hyundai,1672 Cassat Avenue,Jacksonville,32210,FL,SO,904-384-0050,www.westsidehyundai.com,30.288734,-81.73246,Florida,Hyundai
FL140,Key Hyundai,4660-100 Southside Boulevard,Jacksonville,32216,FL,SO,904-642-6060,www.keyhyundai.com,30.2589015,-81.5577504,Florida,Hyundai
FL144,Jenkins Hyundai Of Jacksonville,11107 Atlantic Boulevard,Jacksonville,32225,FL,SO,904-420-3100,www.jenkinshyundaiofjacksonville.com,30.3247,-81.5116,Florida,Hyundai
FL123,Napletons North Palm Hyundai,3703 Northlake Blvd,Lake Park,33403,FL,SO,561-622-0101,www.northpalmhyundai.com,26.8093859,-80.093533,Florida,Hyundai
FL121,Napletons Hyundai,2301 Okeechobee Boulevard,West Palm Beach,33409,FL,SO,561-686-7137,www.wpbhyundai.com,26.7069677,-80.0872614,Florida,Hyundai
FL151,Delray Hyundai,655 Ne 6Th Ave,Delray Beach,33483,FL,SO,561-265-0000,www.delrayhyundai.com,26.47209358215332,-80.06684875488281,Florida,Hyundai
FL122,Coconut Creek Hyundai,4960 N. State Road 7,Coconut Creek,33073,FL,SO,954-283-1002,www.coconutcreekhyundai.com,26.2920698,-80.2010424,Florida,Hyundai
FL114,Rick Case Hyundai,3550 Weston Road,Davie,33331,FL,SO,954-377-4100,www.rickcasehyundaidavie.com,26.075877,-80.3619546,Florida,Hyundai
FL057,King Hyundai,1399 S. Federal Highway,Deerfield Beach,33441,FL,SO,954-421-3330,www.kinghyundai.com,26.3002187,-80.0946459,Florida,Hyundai
FL005,Rick Case Hyundai,925 North State Road 7,Plantation,33317,FL,SO,954-581-5885,www.ftlauderdalehyundai.com,26.128602,-80.202627,Florida,Hyundai
FL008,Potamkin Hyundai,6200 Nw 167 Street,Miami Lakes,33014,FL,SO,305-728-5000,www.potamkinhyundai.com,25.9229185,-80.3015953,Florida,Hyundai
FL154,Lehman Hyundai,21400 Nw 2Nd Ave,Miami,33169,FL,SO,786-284-1737,www.lehmanhyundai.com,25.97201156616211,-80.20662689208984,Florida,Hyundai
FL133,Braman Hyundai,2001 Ne 2Nd Avenue,Miami,33137,FL,SO,305-571-1200,www.bramanmiamihyundai.com,25.7957541,-80.190798,Florida,Hyundai
FL153,Doral Hyundai,10285 Nw 12Th Street,Doral,33172,FL,SO,305-722-6094,www.doralhyundai.com,25.7833309173584,-80.36229705810547,Florida,Hyundai
FL155,Kendall Hyundai,15895 South Dixie Hwy,Miami,33157,FL,SO,786-590-4070,www.kendallhyundai.com,25.62257766723633,-80.34315490722656,Florida,Hyundai
FL142,Homestead Hyundai,111 South Homestead Boulevard,Homestead,33030,FL,SO,786-255-7400,www.homesteadhyundai.net,25.4802746,-80.5271756,Florida,Hyundai
UT013,Murdock Hyundai,530 S Lindon Park Dr,Lindon,84042,UT,MS,801-226-8194,www.murdockhyundailindon.com,40.3289169,-111.733658,Utah,Hyundai
UT016,Ken Garff Hyundai Southtowne,10770 S. Auto Mall Drive,Sandy,84070,UT,MS,801-912-9900,www.kengarffhyundaisouthtowne.com,40.5556536,-111.8960646,Utah,Hyundai
UT015,"Murdock Hyundai Murray, Llc",4646 South State Street,Murray,84107,UT,MS,801-262-6401,www.murdockhyundaislc.com,40.6705148,-111.8894268,Utah,Hyundai
UT002,Ken Garff Hyundai Downtown,717 So West Temple Street,Salt Lake City,84101,UT,MS,801-257-3200,www.kengarffhyundaidowntown.com,40.7534444,-111.8930986,Utah,Hyundai
UT017,Young Hyundai,3333 Wall Ave.,Ogden,84401,UT,MS,801-394-1721,www.younghyundaiutah.com,41.2231225,-111.9737732,Utah,Hyundai
UT014,Murdock Hyundai Of Logan,3131 North Main Street,Logan,84341,UT,MS,435-787-0040,www.murdockhyundailogan.com,41.7890325,-111.8348158,Utah,Hyundai
ID020,Stones Hyundai,1350 Yellowstone Ave,Pocatello,83201,ID,MS,208-417-0844,www.stoneshyundai.com,42.89944458007813,-112.4508666992188,Idaho,Hyundai
CO049,Red Rock Hyundai,2162 Highway 6 And 50,Grand Junction,81505,CO,MS,970-242-4200,www.redrockhyundai.com,39.115086,-108.6523559,Colorado,Hyundai
OH080,Jeff Wyler Hyundai Of Fairfield,5665 Dixie Highway,Fairfield,45014,OH,CE,513-870-9800,www.jeffwylerhyundaioffairfield.com,39.33111190795898,-84.52051544189453,Ohio,Hyundai
OH018,Columbia Hyundai,10981 Montgomery Road,Cincinnati,45249,OH,CE,513-489-2000,www.columbiahyundai.com,39.263043,-84.3366719,Ohio,Hyundai
OH081,Jeff Wyler Superior Hyundai,238 W. Mitchell Ave,Cincinnati,45232,OH,CE,513-598-8700,www.jeffwylersuperiorhyundai.com,39.16569900512695,-84.50984954833984,Ohio,Hyundai
OH045,Voss Hyundai,766 Miamisburg-centerville Rd,Centerville,45459,OH,CE,937-434-6014,www.vosshyundai.com,39.6276444,-84.1794632,Ohio,Hyundai
KY013,Kerry Hyundai Of Florence,6149 Hopeful Church Rd,Florence,41042,KY,CE,859-371-8191,www.kerryhyundai.com,39.00234,-84.655506,Kentucky,Hyundai
KY012,Kerry Hyundai,7500 Alexandria Pike,Alexandria,41001,KY,CE,859-635-6400,www.thehyundaistore.net,38.9839749,-84.3969499,Kentucky,Hyundai
OH079,Jeff Wyler Hyundai Of Beavercreek,2170 Heller Drive,Beavercreek,45434,OH,CE,937-429-0380,www.jeffwylerhyundaiofbeavercreek.com,39.70729064941406,-84.01649475097656,Ohio,Hyundai
OH071,Joseph Airport Hyundai,1220 West National Road,Vandalia,45377,OH,CE,937-665-1777,www.airhyundai.com,39.8883802,-84.222296,Ohio,Hyundai
OH048,Jeff Wyler Hyundai,1501 Hillcrest Ave,Springfield,45504,OH,CE,937-325-4601,www.jeffwylerspringfieldhyundai.com,39.942739,-83.834062,Ohio,Hyundai
IN050,Greg Hubler Hyundai,6200 W. Hometown Blvd,Muncie,47304,IN,CE,765-287-8970,www.greghublerhyundai.com,40.2183664,-85.3627941,Indiana,Hyundai
IN052,Hyundai Of Columbus,3020 N National Rd,Columbus,47201,IN,CE,812-505-4300,www.hyundaiofcolumbus.com,39.22755942737724,-85.89914862260737,Indiana,Hyundai
OH063,Herrnstein Hyundai,2827 River Road,Chillicothe,45601,OH,CE,740-779-6555,www.herrnsteinhyundai.com,39.4194119,-82.9769816,Ohio,Hyundai
OH077,Germain Hyundai,1400 Automall Dr,Columbus,43228,OH,CE,614-870-9559,www.germainhyundaiofcolumbus.com,39.92377090454102,-83.12358856201172,Ohio,Hyundai
IN018,Bob Rohrman Indy Hyundai,7101 E. Washington Street,Indianapolis,46219,IN,CE,317-613-7000,www.indyhyundai.com,39.7710526,-86.0412631,Indiana,Hyundai
IN028,Ray Skillman Southside Hyundai,1300 Us 31 South,Greenwood,46143,IN,CE,317-885-9800,www.rayskillmansouthsidehyundai.com,39.5995068,-86.1051519,Indiana,Hyundai
IN053,Hyundai Of Noblesville,17665 Terry Lee Crossing,Noblesville,46060,IN,CE,317-674-7400,www.hyundaiofnoblesville.com,40.04462432861328,-85.99363708496094,Indiana,Hyundai
OH088,Great Lakes Hyundai Of Dublin,2441 Billingsley Road,Columbus,43235,OH,CE,614-889-2441,www.glakeshyundaiofdublin.com,40.11072158813477,-83.0803451538086,Ohio,Hyundai
IN048,Napleton Hyundai Of Carmel,4200 E. 96Th Street,Indianapolis,46240,IN,CE,317-848-4200,www.hyundaiofcarmel.com,39.9281457,-86.0971793,Indiana,Hyundai
OH037,Ricart Hyundai,4255 South Hamilton Road,Groveport,43125,OH,CE,614-836-6251,www.ricarthyundai.com,39.8876593,-82.883348,Ohio,Hyundai
OH022,Tom Ahl Hyundai,2605 Allentown Road,Lima,45805,OH,CE,419-228-3951,www.TOMAHLHYUNDAI.COM,40.7498415,-84.1555788,Ohio,Hyundai
OH087,Great Lakes Hyundai Of Columbus,2900 Morse Road,Columbus,43231,OH,CE,614-471-2900,www.glakeshyundaiofcolumbus.com,40.05974960327148,-82.9422607421875,Ohio,Hyundai
IN036,Ray Skillman Westside Hyundai,5051 West Pike Plaza Road,Indianapolis,46254,IN,CE,317-293-8060,www.rayskillmanhyundaiwest.com,39.832807,-86.246528,Indiana,Hyundai
IN047,Ray Skillman Avon Hyundai,8775 E. Us Highway 36,Avon,46123,IN,CE,317-754-3400,www.rayskillmanavon.com,39.761092,-86.3671279,Indiana,Hyundai
OH050,Mathews Hyundai,1793 Marion-mt. Gilead Road,Marion,43302,OH,CE,740-389-5560,www.mathewshyundai.com,40.5886699,-83.1285242,Ohio,Hyundai
OH068,Coughlin Hyundai,2300 Hebron Road,Heath,43056,OH,CE,740-928-9000,www.coughlinhyundai.com,39.9921493,-82.4750526,Ohio,Hyundai
IN013,Glenbrook Hyundai,4801 Coldwater Road,Fort Wayne,46825,IN,CE,260-484-9531,www.glenbrookhyundai.com,41.1224292,-85.1367691,Indiana,Hyundai
OH072,Taylor Hyundai Of Findlay,3701 Speedway Drive,Findlay,45840,OH,CE,567-429-7100,www.taylorhyundaifindlay.com,41.0554371,-83.5885035,Ohio,Hyundai
WV005,Dutch Miller Hyundai,1202 Washington Ave.,Huntington,25704,WV,MA,304-529-2301,www.dutchmillerhyundai.com,38.4137026,-82.4773212,West Virginia,Hyundai
OH062,Don Wood Hyundai,810 E. State Street,Athens,45701,OH,CE,740-593-6641,www.donwoodhyundai.com,39.3373143,-82.0736769,Ohio,Hyundai
OH056,Graham Hyundai,1515 West Fourth Street,Mansfield,44906,OH,CE,419-529-1800,www.grahamhyundai.com,40.767548,-82.5654077,Ohio,Hyundai
OH066,Taylor Hyundai,12681 Eckel Junction,Perrysburg,43551,OH,CE,419-931-8000,www.taylorhyundaiperrysburg.com,41.5347778,-83.6390973,Ohio,Hyundai
WV008,Superior Hyundai,3023 East 7Th Street,Parkersburg,26101,WV,MA,304-424-5122,www.superiorhyundaiwv.com,39.2690079,-81.5166401,West Virginia,Hyundai
OH086,Taylor Hyundai Of Toledo,6200 W Central Ave,Toledo,43615,OH,CE,567-455-5230,www.taylorhyundaitoledo.com,41.67670059204102,-83.69064331054688,Ohio,Hyundai
OH076,Ken Ganley Hyundai Norwalk,226 Milan Ave,Norwalk,44857,OH,CE,419-668-3300,www.kenganleyhyundainorwalk.com,41.2609015,-82.6113949,Ohio,Hyundai
HI012,Tony Hyundai Waipio,94-1500 Moaniani Street,Waipahu,96797,HI,WE,808-679-3400,www.tonyhyundai.com,21.4268536,-157.9974069,Hawaii,Hyundai
HI022,Jerry Vs Honolulu Hyundai,2999 N. Nimitz Highway,Honolulu,96819,HI,WE,808-441-3000,www.jerryvhonoluluhyundai.com,21.3352165222168,-157.9063415527344,Hawaii,Hyundai
HI021,Windward Hyundai,46-201 Kahuhipa Street,Kaneohe,96744,HI,WE,808-791-1800,www.windwardhyundai.com,21.41630554199219,-157.8064727783203,Hawaii,Hyundai
HI010,Kuhio Hyundai,3033 Aukele Street,Lihue,96766,HI,WE,808-245-6731,www.kuhiohyundai.com,21.9676426,-159.3571799,Hawaii,Hyundai
HI018,Maui Hyundai,260 Hana Highway,Kahului,96732,HI,WE,808-270-2600,www.jimfalkhyundaiofmaui.com,20.8733133,-156.4628632,Hawaii,Hyundai
HI015,Big Island Hyundai,75-5793 Kuakini Hwy,Kailua Kona,96740,HI,WE,808-329-5274,www.bigislandhyundai.com,19.6360263,-155.9884886,Hawaii,Hyundai
CA102,Northwood Hyundai,221 7Th Street,Eureka,95501,CA,WE,707-443-4861,www.northwoodhyundai.com,40.8001782,-124.1681226,California,Hyundai
