store_number,street,city,state,zip,latitude,longitude,state_name,brand
19765,385 Old Gallatin Rd,Scottsville,KY,42164,36.75045104,-86.195462,Kentucky,Walgreens
7712,1001 W Main St,Glasgow,KY,42141,37.00292428,-85.92678067,Kentucky,Walgreens
17438,394 N Dixie St,Horse Cave,KY,42749,37.18301945,-85.90265082,Kentucky,Walgreens
11129,104 Highway 52 W,Portland,TN,37148,36.57640052,-86.51603246,Tennessee,Walgreens
17497,1006 Main St,Munfordville,KY,42765,37.28023758,-85.89806698,Kentucky,Walgreens
9587,450 Highway 52 Byp W,Lafayette,TN,37083,36.5225669,-86.03802382,Tennessee,Walgreens
17581,411 W Stockton St,Edmonton,KY,42129,36.97979618,-85.617472,Kentucky,Walgreens
9836,480 Highway 76,White House,TN,37188,36.469069,-86.664969,Tennessee,Walgreens
6532,2115 Memorial Blvd,Springfield,TN,37172,36.492799,-86.877099,Tennessee,Walgreens
7506,1290 Chestnut St,Orangeburg,SC,29115,33.513195,-80.859522,South Carolina,Walgreens
9879,1106 John C Calhoun Dr,Orangeburg,SC,29115,33.48662115,-80.86383691,South Carolina,Walgreens
7131,909 17Th St,Anacortes,WA,98221,48.50815618,-122.61170643,Washington,Walgreens
16095,125 Samish Way,Bellingham,WA,98225,48.73455144,-122.46960037,Washington,Walgreens
7390,1070 E Sunset Dr,Bellingham,WA,98226,48.77168595,-122.46028273,Washington,Walgreens
5911,4090 Meridian St,Bellingham,WA,98226,48.78928761,-122.48533845,Washington,Walgreens
11215,932 E Front St,Port Angeles,WA,98362,48.1130809,-123.41677384,Washington,Walgreens
7782,1901 Main St,Ferndale,WA,98248,48.84420995,-122.58416167,Washington,Walgreens
9377,2124 E State St,Salem,OH,44460,40.9012393,-80.83113353,Ohio,Walgreens
6589,5501 Mahoning Ave,Austintown,OH,44515,41.098899,-80.764299,Ohio,Walgreens
6888,5027 Youngstown Warren Rd,Niles,OH,44446,41.21332276,-80.76237388,Ohio,Walgreens
10569,2249 Youngstown Warren Rd,Niles,OH,44446,41.1828927,-80.71771134,Ohio,Walgreens
9903,3800 Tippecanoe Rd,Youngstown,OH,44511,41.06190561,-80.71169155,Ohio,Walgreens
11730,600 S Mecca St,Cortland,OH,44410,41.32010418,-80.73171352,Ohio,Walgreens
6675,2560 Belmont Ave,Youngstown,OH,44505,41.13312742,-80.66621589,Ohio,Walgreens
4397,7295 Market St,Boardman,OH,44512,41.02484366,-80.66201811,Ohio,Walgreens
9956,300 W Sugarland Hwy,Clewiston,FL,33440,26.75378924,-80.93657256,Florida,Walgreens
10666,640 W Gaines St,Monticello,AR,71655,33.63023072,-91.80144982,Arkansas,Walgreens
15817,310 S Martin St,Warren,AR,71671,33.61120443,-92.07204727,Arkansas,Walgreens
9041,1701 9Th St,Wichita Falls,TX,76301,33.90331797,-98.50425171,Texas,Walgreens
6661,4600 Kell Blvd,Wichita Falls,TX,76310,33.8753972,-98.56184073,Texas,Walgreens
3220,2800 Southwest Pkwy,Wichita Falls,TX,76308,33.85843219,-98.53672907,Texas,Walgreens
6199,6701 Nw Cache Rd,Lawton,OK,73505,34.62387497,-98.47557037,Oklahoma,Walgreens
4703,701 Nw Sheridan Rd,Lawton,OK,73505,34.61642647,-98.42131745,Oklahoma,Walgreens
5142,2040 N Highway 81,Duncan,OK,73533,34.51485697,-97.96640361,Oklahoma,Walgreens
5444,212 S Logan Ave,Mattoon,IL,61938,39.480699,-88.349299,Illinois,Walgreens
5752,1200 W Fayette Ave,Effingham,IL,62401,39.12084146,-88.55679821,Illinois,Walgreens
15282,1801 W Windsor Rd,Champaign,IL,61822,40.08282569,-88.27745181,Illinois,Walgreens
9851,2402 Village Green Pl,Champaign,IL,61822,40.0833343,-88.29580927,Illinois,Walgreens
11368,1801 Philo Rd,Urbana,IL,61802,40.09626038,-88.19147293,Illinois,Walgreens
15166,108 N Market St,Monticello,IL,61856,40.0258172,-88.57393269,Illinois,Walgreens
9921,1509 S Neil St,Champaign,IL,61820,40.098516,-88.245239,Illinois,Walgreens
1156,407 E Green St,Champaign,IL,61820,40.10987766,-88.23262638,Illinois,Walgreens
4409,1713 W Springfield Ave,Champaign,IL,61821,40.112599,-88.276599,Illinois,Walgreens
5719,4995 E Us Route 36,Decatur,IL,62521,39.820399,-88.879199,Illinois,Walgreens
15283,101 W University Ave,Champaign,IL,61820,40.11570656,-88.24395389,Illinois,Walgreens
9852,302 E University Ave,Urbana,IL,61802,40.11682909,-88.20411498,Illinois,Walgreens
9611,841 Bloomington Rd,Champaign,IL,61820,40.13119087,-88.25703486,Illinois,Walgreens
13921,420 W 1St Dr,Decatur,IL,62521,39.82230022,-88.95818125,Illinois,Walgreens
5388,1311 N Illinois Route 48,Decatur,IL,62526,39.85512031,-88.97486166,Illinois,Walgreens
12744,108 S Poplar St,Pana,IL,62557,39.38803098,-89.08019559,Illinois,Walgreens
9792,625 W Pershing Rd,Decatur,IL,62526,39.87481681,-88.96521222,Illinois,Walgreens
15169,1001 Heather Dr,Mahomet,IL,61853,40.18668338,-88.38326583,Illinois,Walgreens
5545,225 E Ash Ave,Decatur,IL,62526,39.89808534,-88.95456986,Illinois,Walgreens
12868,104 N Lombard St,Mahomet,IL,61853,40.19471694,-88.39900028,Illinois,Walgreens
5803,2720 W Jackson St,Muncie,IN,47303,40.19330226,-85.41877635,Indiana,Walgreens
10533,3250 N Morrison Rd,Muncie,IN,47304,40.21928087,-85.4420956,Indiana,Walgreens
6420,400 E Memorial Dr,Muncie,IN,47302,40.17854794,-85.38189639,Indiana,Walgreens
7690,100 N Memorial Dr,New Castle,IN,47362,39.93184668,-85.38083883,Indiana,Walgreens
5802,100 E Mcgalliard Rd,Muncie,IN,47303,40.21947522,-85.38623824,Indiana,Walgreens
6944,3608 S Lafountain St,Kokomo,IN,46902,40.44469564,-86.12663958,Indiana,Walgreens
10074,2345 E Markland Ave,Kokomo,IN,46901,40.47615735,-86.09908481,Indiana,Walgreens
10073,2400 W Sycamore St,Kokomo,IN,46901,40.48817745,-86.16558071,Indiana,Walgreens
17350,1703 Delaware Ave,Mccomb,MS,39648,31.24697,-90.47493922,Mississippi,Walgreens
10835,906 Marion Ave,Mccomb,MS,39648,31.261096,-90.471218,Mississippi,Walgreens
9062,2501 61St St,Galveston,TX,77551,29.27495547,-94.83130585,Texas,Walgreens
3420,308 Seawall Blvd,Galveston,TX,77550,29.30780969,-94.77047848,Texas,Walgreens
12052,100 E Brazos Ave,West Columbia,TX,77486,29.14505029,-95.64737441,Texas,Walgreens
2954,131 Oyster Creek Dr,Lake Jackson,TX,77566,29.0449467,-95.45053436,Texas,Walgreens
4100,51 Dixie Dr,Clute,TX,77531,29.0184198,-95.41962889,Texas,Walgreens
17139,225 Madison Ave,Skowhegan,ME,04976,44.77714362,-69.72441582,Maine,Walgreens
18416,123 Main St,Fairfield,ME,04937,44.58562364,-69.59679959,Maine,Walgreens
17332,420 Somerset Ave,Pittsfield,ME,04967,44.78516844,-69.39660989,Maine,Walgreens
17156,210 Main St,Waterville,ME,04901,44.55312665,-69.63185033,Maine,Walgreens
17484,19 Main St,Oakland,ME,04963,44.54812571,-69.7144473,Maine,Walgreens
19674,36 China Rd,Winslow,ME,04901,44.53780022,-69.62660074,Maine,Walgreens
17355,66 Moosehead Trl,Newport,ME,04953,44.83843564,-69.28418087,Maine,Walgreens
17356,317 Main St,Farmington,ME,04938,44.66364843,-70.14967312,Maine,Walgreens
19359,2007 N Belfast Ave,Augusta,ME,04330,44.32450615,-69.76295581,Maine,Walgreens
18414,81 Main St,Livermore Falls,ME,04254,44.47606634,-70.19218122,Maine,Walgreens
17989,151 E Main St,Dover Foxcroft,ME,04426,45.18301781,-69.22498469,Maine,Walgreens
13615,268 Main St,Belfast,ME,04915,44.42342406,-69.01917471,Maine,Walgreens
18112,65 Western Ave,Hampden,ME,04444,44.74448377,-68.84397826,Maine,Walgreens
17141,566 Union St,Bangor,ME,04401,44.80734262,-68.79113004,Maine,Walgreens
11285,706 Broadway,Bangor,ME,04401,44.82443712,-68.7811716,Maine,Walgreens
11545,437 Wilson St,Brewer,ME,04412,44.78270315,-68.74967481,Maine,Walgreens
17159,7 Portland St,Rumford,ME,04276,44.54772696,-70.54616918,Maine,Walgreens
17149,220 Us Route 1,Bucksport,ME,04416,44.57060467,-68.76904221,Maine,Walgreens
19253,35 Park St,Milo,ME,04463,45.25615665,-68.98645719,Maine,Walgreens
17523,35 Elm St,Camden,ME,04843,44.20903551,-69.06602036,Maine,Walgreens
10788,1502 N Liberty Lake Rd,Liberty Lake,WA,99019,47.67070192,-117.10566476,Washington,Walgreens
7949,706 E Seltice Way,Post Falls,ID,83854,47.713429,-116.938078,Idaho,Walgreens
10314,260 W Honeysuckle Ave,Hayden,ID,83835,47.75112765,-116.79036892,Idaho,Walgreens
6863,335 W Appleway Ave,Coeur D Alene,ID,83814,47.701239,-116.790229,Idaho,Walgreens
7979,9700 Argyle Forest Blvd,Jacksonville,FL,32222,30.19524424,-81.83142015,Florida,Walgreens
13450,8018 Normandy Blvd,Jacksonville,FL,32221,30.29185089,-81.78174396,Florida,Walgreens
4736,7546 103Rd St,Jacksonville,FL,32210,30.247599,-81.772699,Florida,Walgreens
2220,7221 Normandy Blvd,Jacksonville,FL,32205,30.30019181,-81.76701585,Florida,Walgreens
3382,3604 Blanding Blvd,Jacksonville,FL,32210,30.26995357,-81.73677857,Florida,Walgreens
9025,5990 Townsend Rd,Jacksonville,FL,32244,30.21865,-81.735792,Florida,Walgreens
5297,42 Blanding Blvd,Orange Park,FL,32073,30.186399,-81.740199,Florida,Walgreens
4081,630 Blanding Blvd,Orange Park,FL,32073,30.15082648,-81.75312336,Florida,Walgreens
4638,654 Cassat Ave,Jacksonville,FL,32205,30.31579009,-81.73114779,Florida,Walgreens
1986,5340 Soutel Dr,Jacksonville,FL,32219,30.39230994,-81.73063294,Florida,Walgreens
3746,2703 Park St,Jacksonville,FL,32205,30.31073926,-81.69422672,Florida,Walgreens
6928,609 Kingsley Ave,Orange Park,FL,32073,30.16648508,-81.70697611,Florida,Walgreens
6385,1565 County Road 220,Orange Park,FL,32003,30.10181823,-81.71275048,Florida,Walgreens
9786,542356 Us Highway 1,Callahan,FL,32011,30.56434,-81.829711,Florida,Walgreens
16550,836 Prudential Dr,Jacksonville,FL,32207,30.31541799,-81.66343471,Florida,Walgreens
21162,1301 Palm Ave,Jacksonville,FL,32207,30.31275318,-81.66157797,Florida,Walgreens
11137,1801 N Davis St,Jacksonville,FL,32209,30.34778516,-81.6667177,Florida,Walgreens
3172,7512 Lem Turner Rd,Jacksonville,FL,32208,30.38765797,-81.67813388,Florida,Walgreens
9528,11135 Lem Turner Rd,Jacksonville,FL,32218,30.4376038,-81.69673445,Florida,Walgreens
3287,5108 Norwood Ave,Jacksonville,FL,32208,30.37059735,-81.66399224,Florida,Walgreens
16527,1801 N Main St,Jacksonville,FL,32206,30.34605383,-81.65366646,Florida,Walgreens
3755,3505 University Blvd W,Jacksonville,FL,32217,30.26163869,-81.62669508,Florida,Walgreens
5690,866 Dunn Ave,Jacksonville,FL,32218,30.42927528,-81.6594451,Florida,Walgreens
4278,8917 San Jose Blvd,Jacksonville,FL,32257,30.21716307,-81.61680654,Florida,Walgreens
7350,12145 San Jose Blvd,Jacksonville,FL,32223,30.14923757,-81.63205964,Florida,Walgreens
4327,6006 Beach Blvd,Jacksonville,FL,32216,30.2918771,-81.60140275,Florida,Walgreens
7667,390 State Road 13 N,Jacksonville,FL,32259,30.12195288,-81.62610918,Florida,Walgreens
3930,11 University Blvd N,Jacksonville,FL,32211,30.31428905,-81.59862133,Florida,Walgreens
4325,4297 Oldfield Crossing Dr,Jacksonville,FL,32223,30.16643,-81.60226715,Florida,Walgreens
7257,6103 Fort Caroline Rd,Jacksonville,FL,32277,30.36662811,-81.59589121,Florida,Walgreens
12104,13125 N Main St,Jacksonville,FL,32218,30.4749346,-81.62936024,Florida,Walgreens
3357,7224 Merrill Rd,Jacksonville,FL,32277,30.35157092,-81.57705749,Florida,Walgreens
9026,105 Julington Plaza Dr,Jacksonville,FL,32259,30.11549185,-81.59309691,Florida,Walgreens
10972,8309 Southside Blvd,Jacksonville,FL,32256,30.21792288,-81.55108731,Florida,Walgreens
9479,12387 Yellow Bluff Rd,Jacksonville,FL,32226,30.46044936,-81.57844435,Florida,Walgreens
9556,13905 Old Saint Augustine Rd,Jacksonville,FL,32258,30.14270236,-81.54652156,Florida,Walgreens
5129,11430 Beach Blvd,Jacksonville,FL,32246,30.286299,-81.524999,Florida,Walgreens
5788,10899 Baymeadows Rd,Jacksonville,FL,32256,30.21661201,-81.52045967,Florida,Walgreens
10286,12002 Mccormick Rd,Jacksonville,FL,32225,30.35970624,-81.50153429,Florida,Walgreens
6384,12230 Atlantic Blvd,Jacksonville,FL,32225,30.31862228,-81.48861904,Florida,Walgreens
9014,2839 County Road 210 W,Jacksonville,FL,32259,30.05913772,-81.5310427,Florida,Walgreens
5448,4715 Hodges Blvd,Jacksonville,FL,32224,30.25672259,-81.46592802,Florida,Walgreens
4056,13255 Atlantic Blvd,Jacksonville,FL,32225,30.32095845,-81.45917427,Florida,Walgreens
4281,14405 Beach Blvd,Jacksonville,FL,32250,30.28862159,-81.43631481,Florida,Walgreens
13028,2405 Mayport Rd,Atlantic Beach,FL,32233,30.35327536,-81.41307628,Florida,Walgreens
11165,5445 State Road 16,Saint Augustine,FL,32092,29.96293985,-81.4928265,Florida,Walgreens
4310,406 Atlantic Blvd,Neptune Beach,FL,32266,30.3238942,-81.398607,Florida,Walgreens
4733,5 3Rd St N,Jacksonville Beach,FL,32250,30.28866435,-81.39126064,Florida,Walgreens
4657,860 A1A N,Ponte Vedra,FL,32082,30.19312147,-81.3810274,Florida,Walgreens
17429,1401 S Main St,Farmville,VA,23901,37.28595112,-78.39687806,Virginia,Walgreens
17493,665 King St,Keysville,VA,23947,37.0367068,-78.47590092,Virginia,Walgreens
9440,3018 7Th St,Bay City,TX,77414,28.982575,-95.953677,Texas,Walgreens
9739,203 N Mechanic St,El Campo,TX,77437,29.19700739,-96.27085633,Texas,Walgreens
7698,2300 N 14Th St,Ponca City,OK,74601,36.731169,-97.068002,Oklahoma,Walgreens
5531,929 W Owen K Garriott Rd,Enid,OK,73701,36.39039075,-97.88952853,Oklahoma,Walgreens
17722,90 West Ave,Saratoga Springs,NY,12866,43.07924402,-73.80331917,New York,Walgreens
19764,22 Main St,Hoosick Falls,NY,12090,42.90114359,-73.35039042,New York,Walgreens
10384,3020 Route 50,Saratoga Springs,NY,12866,43.10172511,-73.74676332,New York,Walgreens
18207,2 N Park St,Cambridge,NY,12816,43.02791077,-73.37594596,New York,Walgreens
10747,4999 State Highway 30,Amsterdam,NY,12010,42.9594799,-74.18509591,New York,Walgreens
17631,194 North Street,Bennington,VT,05201,42.88133297,-73.1979825,Vermont,Walgreens
19911,1 Palmer Ave,Corinth,NY,12822,43.24461193,-73.83067291,New York,Walgreens
10752,222 5Th Ave Ext,Gloversville,NY,12078,43.05854725,-74.32280157,New York,Walgreens
18296,147 N Comrie Ave,Johnstown,NY,12095,43.01309458,-74.36127581,New York,Walgreens
12733,202 Broad St,Glens Falls,NY,12801,43.30240174,-73.66163569,New York,Walgreens
17860,94 Main St,South Glens Falls,NY,12803,43.30028326,-73.6365974,New York,Walgreens
19494,92 Main St,Hudson Falls,NY,12839,43.29856516,-73.58469961,New York,Walgreens
19426,724 Glen St,Queensbury,NY,12804,43.32819616,-73.6678428,New York,Walgreens
17461,212 N Main St,Northville,NY,12134,43.22770517,-74.17243931,New York,Walgreens
17365,3739 Burgoyne Ave,Hudson Falls,NY,12839,43.31862355,-73.57112855,New York,Walgreens
19328,2160 State Route 9,Lake George,NY,12845,43.41054979,-73.710512,New York,Walgreens
18020,4993 Main St,Manchester Center,VT,05255,43.17781579,-73.05507102,Vermont,Walgreens
17379,107 E Main St,Wilmington,VT,05363,42.86493559,-72.86156784,Vermont,Walgreens
17717,116 Quaker St,Granville,NY,12832,43.39558053,-73.26415968,New York,Walgreens
19689,3864 Main St,Warrensburg,NY,12885,43.49671299,-73.77528827,New York,Walgreens
10577,1804 Elton Rd,Jennings,LA,70546,30.24186,-92.663173,Louisiana,Walgreens
10537,916 N Pine St,Deridder,LA,70634,30.8608498,-93.28732435,Louisiana,Walgreens
11576,1979 Lime Kiln Rd,Bellevue,WI,54311,44.46515,-87.982304,Wisconsin,Walgreens
5746,1995 Main St,Green Bay,WI,54302,44.490799,-87.973499,Wisconsin,Walgreens
3253,2204 University Ave,Green Bay,WI,54302,44.51223912,-87.96746334,Wisconsin,Walgreens
3088,1401 E Mason St,Green Bay,WI,54301,44.50073784,-87.99886257,Wisconsin,Walgreens
15637,150 S Wisconsin St,De Pere,WI,54115,44.44785721,-88.06010849,Wisconsin,Walgreens
21182,500 E Walnut St,Green Bay,WI,54301,44.5125814,-88.01181679,Wisconsin,Walgreens
10235,901 Main Ave,De Pere,WI,54115,44.450218,-88.083758,Wisconsin,Walgreens
3133,2301 S Oneida St,Ashwaubenon,WI,54304,44.48894116,-88.06474213,Wisconsin,Walgreens
3115,1165 W Mason St,Green Bay,WI,54303,44.5173458,-88.04715751,Wisconsin,Walgreens
11339,116 N Military Ave,Green Bay,WI,54303,44.53028917,-88.05879422,Wisconsin,Walgreens
9166,2206 Washington St,Two Rivers,WI,54241,44.15417752,-87.56899589,Wisconsin,Walgreens
6569,464 Cardinal Ln,Green Bay,WI,54313,44.55395628,-88.08424126,Wisconsin,Walgreens
10759,201 E Ann St,Kaukauna,WI,54130,44.25964926,-88.27348258,Wisconsin,Walgreens
9682,219 W Main St,Little Chute,WI,54140,44.27951352,-88.31771831,Wisconsin,Walgreens
7323,3330 E Calumet St,Appleton,WI,54915,44.24441479,-88.3591684,Wisconsin,Walgreens
12019,2803 N Meade St,Appleton,WI,54911,44.28772157,-88.39641629,Wisconsin,Walgreens
12693,729 W Northland Ave,Appleton,WI,54914,44.28675309,-88.41719629,Wisconsin,Walgreens
2921,1901 S Oneida St,Appleton,WI,54915,44.244999,-88.404899,Wisconsin,Walgreens
5102,700 W College Ave,Appleton,WI,54914,44.26204517,-88.41657115,Wisconsin,Walgreens
3851,305 Racine St,Menasha,WI,54952,44.20514682,-88.44556008,Wisconsin,Walgreens
10234,1305 N Casaloma Dr,Grand Chute,WI,54913,44.27354766,-88.47699503,Wisconsin,Walgreens
3392,500 S Commercial St,Neenah,WI,54956,44.18195268,-88.46414246,Wisconsin,Walgreens
10236,1191 Westowne Dr,Neenah,WI,54956,44.17395254,-88.49456998,Wisconsin,Walgreens
7635,808 S Duluth Ave,Sturgeon Bay,WI,54235,44.820512,-87.397165,Wisconsin,Walgreens
11301,981 N Shawano St,New London,WI,54961,44.402346,-88.744185,Wisconsin,Walgreens
7615,401 E Green Bay St,Shawano,WI,54166,44.782301,-88.60345,Wisconsin,Walgreens
9776,3229 E State St,Hermitage,PA,16148,41.23387265,-80.45033291,Pennsylvania,Walgreens
2749,900 E State St,Sharon,PA,16146,41.23250972,-80.49306542,Pennsylvania,Walgreens
9669,15 S Main St,Hubbard,OH,44425,41.15600761,-80.56838783,Ohio,Walgreens
21360,2654 Mccartney Rd,Youngstown,OH,44505,41.09070122,-80.59256061,Ohio,Walgreens
7861,30 W Mckinley Way,Poland,OH,44514,41.02460663,-80.61602751,Ohio,Walgreens
10837,379 North St,Meadville,PA,16335,41.640476,-80.147052,Pennsylvania,Walgreens
17488,240 Avenue A,Turners Falls,MA,01376,42.60521863,-72.56103019,Massachusetts,Walgreens
7704,5 Pierce St,Greenfield,MA,01301,42.597568,-72.597009,Massachusetts,Walgreens
7270,476 Canal St,Brattleboro,VT,05301,42.838732,-72.565058,Vermont,Walgreens
15251,700 Catherine Creek Rd S,Ahoskie,NC,27910,36.275962,-76.979332,North Carolina,Walgreens
10399,806 Odd Fellows Rd,Crowley,LA,70526,30.23019335,-92.36211101,Louisiana,Walgreens
9862,1204 The Blvd,Rayne,LA,70578,30.248076,-92.269295,Louisiana,Walgreens
11997,5416 Cameron St,Scott,LA,70583,30.23333654,-92.08674004,Louisiana,Walgreens
12428,920 W Gloria Switch Rd,Lafayette,LA,70507,30.29832488,-92.04865325,Louisiana,Walgreens
21552,3916 Ne Evangeline Trwy,Carencro,LA,70520,30.32141365,-92.03046687,Louisiana,Walgreens
7426,410 Creswell Ln,Opelousas,LA,70570,30.51978268,-92.08131055,Louisiana,Walgreens
19919,609 E Main St,Palmyra,NY,14522,43.06284918,-77.22183626,New York,Walgreens
18076,475 Route 17M,Williamson,NY,14589,43.23329325,-77.18784012,New York,Walgreens
9939,709 W Union St,Newark,NY,14513,43.0472379,-77.11251632,New York,Walgreens
10189,1321 Oxford St,Worthington,MN,56187,43.63163743,-95.59434394,Minnesota,Walgreens
9350,1123 E Blue Earth Ave,Fairmont,MN,56031,43.65254377,-94.44637361,Minnesota,Walgreens
10516,608 N Broadway St,New Ulm,MN,56073,44.319246,-94.465654,Minnesota,Walgreens
11940,274 W Clinton St,Gray,GA,31032,33.0053477,-83.54730624,Georgia,Walgreens
10832,2350 N Columbia St,Milledgeville,GA,31061,33.1084044,-83.25496517,Georgia,Walgreens
9571,1020 N State Route 89,Chino Valley,AZ,86323,34.760652,-112.454583,Arizona,Walgreens
11356,11343 S 96Th St,Papillion,NE,68046,41.143707,-96.06362,Nebraska,Walgreens
11355,9512 S 71St Plz,Papillion,NE,68133,41.16440965,-96.02282298,Nebraska,Walgreens
3694,1802 Galvin Rd S,Bellevue,NE,68005,41.14087649,-95.90983017,Nebraska,Walgreens
5540,6905 S 36Th St,Bellevue,NE,68147,41.190399,-95.966599,Nebraska,Walgreens
4754,8380 Harrison St,La Vista,NE,68128,41.191279,-96.041729,Nebraska,Walgreens
5190,2323 L St,Omaha,NE,68107,41.21188978,-95.94617042,Nebraska,Walgreens
6962,3121 S 24Th St,Omaha,NE,68108,41.22981148,-95.94644369,Nebraska,Walgreens
4443,9001 W Center Rd,Omaha,NE,68124,41.2337405,-96.05331643,Nebraska,Walgreens
13137,13510 Q St,Omaha,NE,68137,41.20548851,-96.12079742,Nebraska,Walgreens
4974,5038 Center St,Omaha,NE,68106,41.241799,-95.991799,Nebraska,Walgreens
16270,240 S 77Th St,Omaha,NE,68114,41.25827485,-96.03319436,Nebraska,Walgreens
5360,5062 S 155Th St,Omaha,NE,68137,41.2064866,-96.15744603,Nebraska,Walgreens
7693,225 N Saddle Creek Rd,Omaha,NE,68131,41.26085577,-95.97995,Nebraska,Walgreens
5741,3001 Dodge St,Omaha,NE,68131,41.25942772,-95.95694684,Nebraska,Walgreens
7272,13155 W Center Rd,Omaha,NE,68144,41.23333636,-96.11860971,Nebraska,Walgreens
5143,7151 Cass St,Omaha,NE,68132,41.26280932,-96.02314643,Nebraska,Walgreens
7563,8989 W Dodge Rd,Omaha,NE,68114,41.26280148,-96.05187438,Nebraska,Walgreens
3621,9001 Blondo St,Omaha,NE,68134,41.2774006,-96.05301302,Nebraska,Walgreens
4772,3005 Lake St,Omaha,NE,68111,41.281119,-95.956839,Nebraska,Walgreens
2472,18040 R Plz,Omaha,NE,68135,41.20468691,-96.19809106,Nebraska,Walgreens
15237,2929 N 60Th St,Omaha,NE,68104,41.28601234,-96.00435678,Nebraska,Walgreens
5966,2605 S 171St St,Omaha,NE,68130,41.23490322,-96.1816139,Nebraska,Walgreens
10437,5225 N 90Th St,Omaha,NE,68134,41.306282,-96.052344,Nebraska,Walgreens
3186,3701 N 132Nd St,Omaha,NE,68164,41.29267791,-96.11909802,Nebraska,Walgreens
11205,6005 N 72Nd St,Omaha,NE,68134,41.313129,-96.023395,Nebraska,Walgreens
5059,10725 Fort St,Omaha,NE,68134,41.306199,-96.080599,Nebraska,Walgreens
11203,17909 Burke St,Omaha,NE,68118,41.2578166,-96.19560554,Nebraska,Walgreens
6802,15525 Spaulding Plz,Omaha,NE,68116,41.29306826,-96.15759153,Nebraska,Walgreens
11204,20201 Manderson St,Elkhorn,NE,68022,41.29263084,-96.23012714,Nebraska,Walgreens
12854,502 S 11Th St,Nebraska City,NE,68410,40.67279034,-95.85923379,Nebraska,Walgreens
11957,1260 Washington St,Blair,NE,68008,41.54420732,-96.1302853,Nebraska,Walgreens
15475,1519 N Main St,Tarboro,NC,27886,35.90729627,-77.54064793,North Carolina,Walgreens
19173,2438 Stantonsburg Rd,Greenville,NC,27834,35.60714234,-77.41272412,North Carolina,Walgreens
6579,671 S Memorial Dr,Greenville,NC,27834,35.60886843,-77.39390228,North Carolina,Walgreens
7475,101 Smith Church Rd,Roanoke Rapids,NC,27870,36.43682944,-77.6459626,North Carolina,Walgreens
7715,103 Greenville Blvd Se,Greenville,NC,27858,35.57866799,-77.38077548,North Carolina,Walgreens
2453,3101 E 10Th St,Greenville,NC,27858,35.60070678,-77.33406697,North Carolina,Walgreens
6616,2105 E Fire Tower Rd,Greenville,NC,27858,35.56762643,-77.35030838,North Carolina,Walgreens
5840,440 N Andover Rd,Andover,KS,67002,37.693401,-97.134283,Kansas,Walgreens
6006,9525 E 21St St N,Wichita,KS,67206,37.722415,-97.226984,Kansas,Walgreens
6113,1625 S Webb Rd,Wichita,KS,67207,37.664235,-97.226969,Kansas,Walgreens
6361,1330 N Woodlawn St,Wichita,KS,67208,37.708189,-97.261881,Kansas,Walgreens
6363,3770 N Woodlawn Blvd,Wichita,KS,67220,37.7517579,-97.26184305,Kansas,Walgreens
5768,5505 E Harry St,Wichita,KS,67218,37.664214,-97.272228,Kansas,Walgreens
5769,3333 E Central Ave,Wichita,KS,67208,37.693171,-97.29828439,Kansas,Walgreens
16517,803 N Broadway Ave,Wichita,KS,67214,37.69776828,-97.33614095,Kansas,Walgreens
7147,1555 S Broadway Ave,Wichita,KS,67211,37.66482435,-97.33620514,Kansas,Walgreens
6362,333 W 13Th St N,Wichita,KS,67203,37.707633,-97.34126,Kansas,Walgreens
6707,458 N Baltimore Ave,Derby,KS,67037,37.54736468,-97.26958182,Kansas,Walgreens
5770,3150 S Seneca St,Wichita,KS,67217,37.637467,-97.351877,Kansas,Walgreens
2750,5555 S Broadway Ave,Wichita,KS,67216,37.59403,-97.334742,Kansas,Walgreens
5793,710 N West St,Wichita,KS,67203,37.695347,-97.388908,Kansas,Walgreens
6170,555 N Maize Rd,Wichita,KS,67212,37.69154508,-97.46352146,Kansas,Walgreens
6005,2229 N Maize Rd,Wichita,KS,67205,37.72327625,-97.46333001,Kansas,Walgreens
2751,13534 W Maple St,Wichita,KS,67235,37.67920325,-97.49811273,Kansas,Walgreens
7152,1300 N Main St,Newton,KS,67114,38.057764,-97.344487,Kansas,Walgreens
10551,1701 W Business 83,Weslaco,TX,78596,26.161975,-98.007553,Texas,Walgreens
12837,510 N Alamo Rd,Alamo,TX,78516,26.18909144,-98.1218741,Texas,Walgreens
13962,101 W Fm 495,San Juan,TX,78589,26.20815225,-98.15299404,Texas,Walgreens
10550,824 N Veterans Blvd,San Juan,TX,78589,26.20182997,-98.16554619,Texas,Walgreens
13114,1418 E University Dr,Edinburg,TX,78539,26.29876797,-98.14799217,Texas,Walgreens
9449,701 E Ridge Rd,Mcallen,TX,78503,26.18526485,-98.21507339,Texas,Walgreens
9075,701 E Nolana Ave,Mcallen,TX,78504,26.23763455,-98.20616538,Texas,Walgreens
5734,1520 W Freddy Gonzalez Dr,Edinburg,TX,78539,26.28869296,-98.18045729,Texas,Walgreens
11148,1520 S Mccoll Rd,Edinburg,TX,78539,26.29182202,-98.196196,Texas,Walgreens
3623,5528 N 10Th St,Mcallen,TX,78504,26.25335289,-98.22093906,Texas,Walgreens
11211,1810 W Tyler Ave,Harlingen,TX,78550,26.1900004,-97.71476335,Texas,Walgreens
